#CeciliaKeaveney	unknown-#CeciliaKeaveney-party	unknown-#CeciliaKeaveney-dob	unknown-#CeciliaKeaveney-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	0	Cuirim fáilte roimh an Aire, an Teachta Ó Cuív, a oifigigh, agus na Teachtaí O'Dowd agus Ó Snodaigh, a bheidh linn ar an choiste inniu. Pléifimid inniu Céim an Choiste Bhille na dTeangacha Oifigiúla. Tá súil agam go mbeidh díospóireacht maith, béasach againn. Tá córas aistriúcháin againn agus mar sin is féidir le baill a labhairt trí Ghaeilge nó trí Bhéarla.I welcome the Minister and his officials to the committee. Deputies O'Dowd and Ó Snodaigh will also join us today to consider Committee Stage of the Official Languages Bill 2002. I hope we will have a constructive, mannerly debate. We do not want contributions to be excessively lengthy, particularly if they involve repetition.We have set aside a suitable amount of time and I would like us to get through the amendments. We will sit until 2.45 p.m. with a break from 1 p.m. until 1.45 p.m. and resume at 5.15 p.m. until the Bill is finished. The amendment list circulated is provisional, pending finalisation by the printer of the printed version. The provisional list is correct in all material respects and the printed version will be circulated as soon as possible.SECTION 1.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	1	Ní fheicimid cén fáth go bhfuil tréimhse trí bliana i gceist go dtí go gcuirfí an tAcht i ngníomh. Amendment No. 1, which was ruled out of order, addressed the fact that the Bill was to come into operation within a three year period. We feel a one year period is reasonable. With the present position of the Irish language, and if this Bill is to have any positive effect, the sooner it is put into operation, the better.I do not know if this was one of the items discussed at the clandestine meeting the Minister held in Spiddal some weeks ago, when he is alleged to have made the appalling remarks that the Irish speakers of the State did not know about the Bill and that, if they did, it would not be possible to put it through. For a Government allegedly committed to openness and transparency, this sorry escapade is a sad reflection on the Government. Will the Minister tell us if the issue was addressed at that meeting or the reason he thinks a period of three years is necessary?
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	2	Aontaím leis an Teachta O'Shea, tá trí bliana ro-fhada. Bheinn sásta dá mbeadh an tAire in ann bliain amháin nó dhá bhliain a chur isteach ina ionad. Caithfidh am faoi leith a bheith ann agus ní féidir an Bille a thógáil isteach láithreach maidin amárach ach bheadh níos lú ama níos fearr.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	3	Seard atá ráite sa mBille ná rud ar bith nach bhfuil tagtha i bhfeidhm roimhe sin, agus mura bhfuil teachta ag an Aire faoi cheann trí bliana, tiocfaidh sé isteach go huathoibritheach. Tá i gceist feidhmiú láithreach ag gníomhú faoin mBille ach rud amháin atá foghlamtha agam, ó tharla gurb é atá i gceist leis an trí bliana nó go mbiedh feidhm iomlán leis an mBille, is contúirteach an focal é "iomlán" má chuirtear sprioc-ama ró-ghairid le rud. Beidh orainn treoirlínte a ullmhú dréachtscéim le hullmhú ag comhlachtaí poiblí, rialacháin a ullmhú agus caithfimid oifig choimisinéir na dteangacha oifigiúla a bhunú. Bheadh súil agam go mbeadh go leor díofa sin déanta laistigh de bhliain - 90% b'fhéidir - agus gcás go gcuirfinnse srian san Acht, tá muid ag caint ar 100% a bheith achtaithe laistigh de bhliain. Shamhlóinn go mbeadh fadhbanna leis sin, go mbeadh sé i bhfad ró-ghasta le haghaidh an iomláin. Ar ndóigh tá i gceist againn gníomhú ar an gcuid is mó láithreach.Maidir le cruinniú sa Spidéal, ní raibh aon chruinniú rúnda sa Spidéal. Mar a tharlaíonn go hiondúil agus Aire ag bualadh le heagraíochtaí, ní raibh na meáin istigh. Ba chruinniú é idir mé féin agus gach eagraíocht Gaeilge a raibh muid in ann teacht orthu, thuaidh nó theas, thoir nó thiar, Gaeltacht agus taobh amuigh den nGaeltacht - ní chruinniú rúnda a bhí ann. Is féidir liom a rá nach bhfuil an tuairisc atá ag an Teachta ar an méid a dúirt mé cruinn agus mar sin níl i gceist agam níos mó a rá faoi.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	4	Ba mhaith liom teacht ar ais chuig an phointe ar theacht i bhfeidhm an Bhille. De réir mar atá sa Bhille, tá gach seans go mbeidh an Rialtas imithe as cumhacht sula mbeidh an Bille ina iomlán i ngníomh. An bhfuil sin sásúil? Tuigim go mbeidh rudaí áirithe níos deacra ná rudaí eile a chur i ngníomh ach cén fáth go dtógfadh sé trí bliana chun an rud go léir a chur i gcrích. Chuala mé an leithscéal a bhí ag an Aire agus tuigim cuid de ach tá trí bliana ró-fhada ar fad.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	5	Ba mhaith liom a bhéimiú nach bhfuil i gceist é a ghníomhú láithreach. An t-aon rud atá i gceist anseo ná an focal "iomlán", sin rud ar bith nach bhfuil déanta ag an sprioc-dáta, tá sé i ngníomh ón lá sin. Ba cheart sin a choinneáil in intinn. Ní bheadh aon chíall go mbeimis ag teacht ar ais anseo faoi seo i gceann bliana mar go raibh 99% den rud réidh le dhul ar aghaidh agus déanta agus nach raibh 1% agus mar sin caithfimid leasú a chur ar an mBille nó ar an Acht. Caithfimid bheith an-chúramach agus sinn ag scríobh an dlí. Nuair a scríobhaimid an dlí, cíallaíonn an rud atá scríofa díreach an rud a deir sé, cíallaíonn trí bliana trí bliana gan lá níos mó agus gan aon eiscíocht. I ngáthchaint is féidir a rá go ndéanfar athrú air seo ach tá Acht criochnúil agus sé mo thaithí gur féidir tarlú go mbeadh 99% den rud déanta agus nach mbeadh ach 1% nach bhfuil déanta agus bheadh trioblóid faoi sin.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	6	Cuir i gcás go mbeadh formhór an Achta curtha i gcríoch tar éis bliana, níl aon fhadhb ann Bille gairid a thógáil isteach leis an am a leathnú ag an am sin. Ba mhaith liom go mbeadh brú ar pé Aire a bheadh ann an tAcht ina iomlán a chur i ngníomh go tapaidh agus go luath.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	7	Ní ghá an brú sin a chur orm.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	8	Ní bheidh an tAire ann go brách.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	9	Tréimhse cúig bhliain a bhíonns ag Rialtas agus níl aon chontúirt nach mbeidh an Rialtas seo ann i geann cúig bhliain so beidh an rud ar fad déanta sula bhfaighfidh an Teachta lámh air.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	10	Aontaím gur chóir go mbeadh bliain i gceist nó ar a laghad tréimhse níos lú ná trí bliana. Thiocfadh leis an Aire post nua a fháil ag deireadh na seachtaine - tarlaíonn a leithéid in aon Rialtas ó am go ham - agus d'fhéadfaí go mbeadh Aire ann nach mbeadh an bá céanna is atá ag an Aire don Ghaeilge. Sa bhealach seo, ar a laghad, dá mbeadh bliain i gceist, bheadh a fhios againn go mbeadh an tAcht i ngníomh i dtréimshe an-ghearr. Léireodh sé don domhan agus do comhghleachaithe an Aire sa Rialtas go bhfuil sé dáiríre fá seo agus gur chóir do na hAirí ar fad tacú leis, go háirithe má tá sé chun leanúint agus iacaill a chur orthu a ndualgais faoin Acht seo a dhéanamh. Mionathrú atá i gceist agus ba chóir glacadh leis. Beidh mé ag tacú leis an Teachta O'Shea má chuirfidh sé seo ar an chéad Chéim eile.
#CeciliaKeaveney	unknown-#CeciliaKeaveney-party	unknown-#CeciliaKeaveney-dob	unknown-#CeciliaKeaveney-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	11	Tá an leasú as ord.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	12	Má théann Teachtaí don Chéad Sceideal tuigfidh siad. Fuair mé comhairle go mbeidh orainn, le bheith taobh istigh den Acht, feidhmiú ar phlean a fháil, le bheith déanta laistigh de thréimhse atá luaite ann, ó chuile aon cheann acu atá sa Sceideal sin. An gceapann na baill coiste go mbeidh sin ar fad déanta? Cuid acu i dtaobh na Gaeilge, ó tharla nach mbeidh plé ag an bpobal leo, níl siad an-tábhachtach ó thaobh úsáid laethiúil na Gaeilge mar beidh mé in ann rialacháin a dhéanamh ó thaobh stáiseanóireacht agus rudaí mar sin. Ní bhíonn mórán plé ag daoine le saotharlann Stáit i gcomparáid leis an Roinn Talamhaíochta agus Bia nó an Roinn Gnóhtaí Sóisialacha agus Teaghlaigh. Ní bheadh sé réalaíoch, áfach, go gcaithfidh gach ceann acu sin bheith réidh láithreach. Tá rial ann a deir go mbíonn plé ag 80% den phobal le 20% de na heagraíochtaí sin ó lá go lá agus déanfar iad sin i dtosach. Tá muid ag caint ar an iomlán agus ní dóigh go bhfuil sé réalaíoch laistigh de bhliain. Nuair a smaoiníonn duine ar an méid oibre atá le déanamh, má tá sé le déanamh i gceart agus ní leithscéal de rud, tá súil agam go dtuigeann an coiste cén fáth go dtógfaidh sé trí bliana seo a dhéanamh.Rud a thug an-mhisneach dom sa Dáil ná an tacaíocht ó chuile pháirtí do choincheap an Bille agus níl aon amhras orm, agus ní thuigim cén fáth go bhfuil na baill chomh hamhrasach futhu féin, ná is cuma cé bheidh mar Aire Gnothaí Pobail, Tuaithe agus Gaeltachta, le freagrachtaí Gaeltachta agus Gaeilge air, go mbeidh sé chomh díograsach agus atá mé féin ag cur an rud seo i bhfeidhm. Dá mbeadh an Teachta Ó Snodaigh, an Teachta O'Shea nó an Teachta O'Dowd ina nAire, bheidís chomh díograsach liom féin i dtaobh na ceiste seo. Déarfainn an méid céanna leis an dream a bhféadfadh bheith ina nAire Gaeltachta ar an taobh seo den Teach.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	13	I move amendment No. 2:
In page 10, subsection (1), line 2, to delete "the Office of".Leasú teicniúil é seo chun na focail "Oifig Choimisinéir" a scriosadh agus "Coimisinéir a chur ina n-ionad. Mar a thuigim ó lucht dlí, ba cheart go léifeadh an Bille "Coimisinéir agus ní "Oifig an Choimisinéara" Sé an coimisinéir an duine atá ann. Fuair mé comhairle nach bhfuil na focail mar atá ceart ó thaobh dlí de.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	14	Beidh mé ag moladh leasú Uimh. 74 le go mbeidh teideal níos simplí ag an gcoimisinéir. Shíl mé go raibh "coimisinéir na dteangacha oifigiúla" agus "oifig choimisinéir na dteangacha oifigiúla" beagáinín fadálach. Ní miste dom a rá, maidir le leasú Uimh. 2, go mbeadh sé neamhiomlán ó tharla go mbeadh roinnt leasuithe eile riachtanach chun feidhm a thabhairt don leasú. Tá tagairt d'oifig choimisinéir na dteanga oifigiúla sa teideal fada in alt 20 agus sa Dara Sceideal agus bheadh leasuithe cuí riachtanach le cinntiú go mbeadh brí leanúnach le forálacha an Bhille ó thaobh na hoifige de. Ar an chúis sin, b'fhéidir go mbeadh an Teachta sásta glacadh leis an rud atá mise ag moladh faoi leasú Uimh. 74.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	15	Freagraíonn sin an cheist agus mar sin ní bhrúfaidh mé an leasú anois. B'fhéidir go dtiocfaidh mé ar ais chuige ar Chéim na Tuarascála.
#CeciliaKeaveney	unknown-#CeciliaKeaveney-party	unknown-#CeciliaKeaveney-dob	unknown-#CeciliaKeaveney-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	16	Tá leasuithe Uimh. 3 agus 5 gaolmhar agus pléifear le chéile iad.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	17	I move amendment No. 3:
In page 10, subsection (1), line 5, after "includes" to insert "a body exercising functions of a quasi-judicial nature or".Tá an leasú seo sothuigthe. Cíallaíonn "cúirt" binse fiosrúcháin ach, ina theannta sin, tá quasi judicial tribunals ann cosúil leis an Employment Appeals Tribunal. Níl siad faoi réim an Bhille agus tá mé ag iarraidh go gcuirfí isteach na focail breise "comhlacht a fheidhmíonn feidhmeanna den chineál neamhbhreithiúnach nó" a chur isteach anseo tar éis "cúirt".
In page 20, between lines 15 and 16, to insert the following subsection:"(2) It shall be ensured that the guidelines mentioned in subsection (1) shall include guidelines for the Gaeltacht as a separate administrative area.”.Tá sé simplí go leor an fo-alt nua a leanas a chur isteach: "Féachfar chuige sna treoirlínte ibhfo-alt (1) go mbeidh treoirlínte don Ghaeltacht mar limistéar riaracháin ar leith.”
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	311	Labhair mé faoi sin, ach beidh mé ag teacht, agus beidh leasú Uimh. 63 ann a dhéanann déileáil sásúil le ceist na Gaeltachta.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	312	Is féidir é a phlé ansin.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	313	I move amendment No. 58:
In page 20, subsection (2), line 18, after "shall" to insert "lay a copy of the draft before each House of the Oireachtas and shall".Is seift atá agam anseo le go ndéanfaí an leasú seo ar alt 12, a thosnaíonn "Eiseoidh an tAire treoirlínte". Is éard a theastaíonn uaim, nuair a bheidh an t-Aire ag foilsiú na dtreoirlínte, ná go gcuirfí cóip díobh os comhair an Oireachtais. Dá bhrí sin, beidh sé foilsithe.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	314	Is é an gnáth-rud a dhéantar ná, nuair atá na treoirlínte réidh, iad a leagan faoi bhráid Thithe an Oireachtais. Ní bheadh i gceist iad a leagan roimh ré nó ag an am céanna ós rud é go mbeinn ag glacadh comhairle ó mo chomh-Airí nó ó dhaoine eile. Mar sin, ní nós é a dhéanann aon Aire doiciméid nach bhfuil ach i bhfoirm dréachta inmheánach a leagan os comhair an Oireachtais. Sin le rá, cuirfear na rialacháin nó treoirlínte os comhair an Oireachtais nuair a bheidh siad réidh. Ní dhéanfar i bhfoirm dréachta é. Chuirfeadh sé sin céim eile leis an bpróiseas, agus táthar ag gearán go dóite amuigh ansin go bhfuil an iomarca céimeanna leis an bpróiseas mar atá sé.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	315	Tuigim cad atá á rá ag an Aire. Beidh sé ag cur na dtreoirlínte os comhair an Oireachtais nuair a bheidh siad críochnaithe. Ar an láimh éile, áfach, más rud é go bhfoilseofaí iad nuair is dréacht-treoirlínte iad, b'fhéidir go mbeadh tuairimí agus comhairle ag teacht ón Oireachtas nó ón bpobal i gcoitinne. B'fhéidir go dtabharfadh sé sin cabhair don Aire. Beidh a fhois ag an bpobal cad atá ar siúl, agus cá háit óna bhfuil an t-Aire ag teacht agus mar sin de. Ní rud an-mhór é iad a chur os comhair an Oireachtais nuair a bheidh dréacht-treoirlínte ag an Aire. Beidh seans ag daoine scríobh chuig an Aire, ceisteanna a chur síos sa Dáil agus mar sin de. Tá i bhfad níos mó daoine sa tír seo atá bádhúil don Ghaeilge ná iad siúd atá istigh san Oireachtas nó na hAirí.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	316	Faoi alt 12, deir sé:(2) A luaithe is indéanta tar éis thosach feidhme an ailt seo, ullmhóidh an tAire dréacht d'aon treoirlínte a bheartaíonn sé nó sí a eisiúint faoi fho-alt (1) agus cuirfidh sé nó sí cóipeanna den dréacht-(a) chuig gach Aire eile den Rialtas; agus(b) chuig cibé daoine eile (lena n-áirítear aon cheann eile) is cuí leis nó léi.Tá an-oscailteacht, mar a dúirt mé, sa bpróiseas atá á mholadh, agus má léitear cuid de na haltanna atá scríofa faoin Acht, feictear go bhfuil daoine á rá go bhfuil an próiseas ró-oscailte, ró-fhadálach agus ró "dul i gcomhairle le chuile dhuine ar an mbealach a chreideann go bhfuil gá leis sin". Tá rud amháin a gcaithfimid glacadh leis. Nuair a bheidh an rud sin ar fad thart, cuirfear na treoirlínte atá urraithe ag an Rialtas os comhair an Oireachtais, agus sin an rud a dhéantar i gcónaí. Ní leagtar dréacht-treoirlínte faoi bhráid Thithe an Oireachtais in am ar bith, agus níl sé i gceist agam an nós sin a bhriseadh.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	317	Ach má aontaíonn an t-Aire gur cheart daoine a mhealladh isteach le bheith páirteach i rudaí atá ag tarlú mar gheall ar an nGaeilge sa tír, b'fhéidir nach an gnáth-rud nó an gnáth-bhóthar an bóthar is fearr an uair seo. B'fhéidir nach n-aontófar le rudaí a bheadh á rá ag daoine, ach an rud atá uaimse i gcónaí ná go nglacfadh daoine páirt i gcúrsaí Gaeilge le go mbeidís ag smaoineamh ar an teanga. Sin an rud is mó a chuireann imní orm. Ní bhíonn daoine ag caint mar gheall ar an teangain sa Ghalltacht. Ní bhíonn siad ag smaoineamh mar gheall uirthi. Aon rud a aistreodh an meon sin, caithfidh gur rud maith é.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	318	Má bhreathnaíonn an Teachta ar alt 12, feicfidh sé go ndeireann sé:(2) As soon as practicable after the commencement of this section the Minister shall prepare a draft of any guidelines that he or she proposes to issue under subsection (1) and shall send copies of the draft to——(a) every other Minister of the Government, and(b) such other persons (including any other head) as he or she considers appropriate.(3) The Minister shall, after considering any representations made to him or her about the draft guidelines, confirm the draft guidelines either without amendment or with such amendments as he or she considers appropriate.Muna bhfuil dóthain dul i gcomhairle i gceist ansin, ní lá go maidin é. Caithfidh mé a rá go bhfuil casaoid dóite á déanamh go bhfuil an iomarca dul i gcomhairle i gceist sa bpróiseas ró-fhada. Creidim go bhfuil gá leis ar mhaithe le trédhearcacht agus le deis a thabhairt don bpobal agus do dhaoine atá gaolmhar don ábhar a bpointí a dhéanamh.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	319	Ní iarrfaidh mé aon rud thar seo. Bheadh na usual suspects i gceist maidir leis na daoine a gcuirfidh an t-Aire cóip de na dréacht-treoirlínte chucu. An rud atá uaimse ná daoine eile a mhealladh isteach.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	320	Cuirfidh mé chuig an Teachta iad, agus tabharfaidh seisean dóibh siúd iad.
#BrianOShea	unknown-#BrianOShea-party	unknown-#BrianOShea-dob	unknown-#BrianOShea-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	321	An mbeidh seans agam é sin a dhéanamh?
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	322	Beidh, cinnte. Tá mé á gcur chuige.
#CeciliaKeaveney	unknown-#CeciliaKeaveney-party	unknown-#CeciliaKeaveney-dob	unknown-#CeciliaKeaveney-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	323	Is alt nua é leasú Uimh. 59 in ainm an Teachta O'Dowd. Tá sé pléite cheana féin le leasú Uimh. 56.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	324	I move amendment No. 60:
In page 20, subsection (1), line 34, to delete "section 9” and substitute “section 12”.
#CeciliaKeaveney	unknown-#CeciliaKeaveney-party	unknown-#CeciliaKeaveney-dob	unknown-#CeciliaKeaveney-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	325	Tá leasuithe Uimh. 61 agus 62 in ainm an Teachta O'Dowd as ord.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	326	Tá siad as ord cosúil le gach rud.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	327	I move amendment No. 63:
In page 22, subsection (2), between lines 6 and 7, to insert the following:"(e) ensure that the Irish language becomes the working language in its offices in the Gaeltacht not later than such date as may be determined by it with the consent of the Minister.”.Tá leasuithe Uimh. 61 agus 62 as ord. Is iarracht é leasú Uimh. 63 an rud a teastaíodh a dhéanamh. Tá muid ag moladh go gcuirfear abairt isteach "a chinntiú go mbeidh an Ghaeilge ina teanga oibre ina chuid oifigí sa Ghaeltacht tráth nach déanaí ná cibé dáta a chinnfidh sé le toiliú an Aire.". Beidh ar na comhlachtaí rá céard atá siad a dhul a dhéanamh leis na hoifigí Gaeltachta ar fad atá acu a chur ag feidhmiú go hiomlán trí mheán na Gaeilge. Ní bheidís in ann dáta a shocrú nach n-aontódh an t-Aire leis.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	328	Molaim don Aire éisteacht leis na heagrais Ghaeilge ach go háirithe. Tá cúpla ceist agam. Conas is féidir é "a chinntiú" nuair nach bhfuil spriocdháta ann? Níl aon am luaite - bliain nó sé mhí nó rud éigin. Tá a fhios agam go dtógfaidh sé trí bliana go dtí go mbeidh an t-Acht ar fad i bhfeidhm, ach nuair a bheidh an t-Acht i bhfeidhm, measaim gur chóir go mbeadh am teoranta chun é seo a chur i bhfeidhm.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	329	Aríst, níl aon rud anseo chomh simplí agus a bhreathnaíonn sé. Mar shampla, tá oifigí poist ann atá andúlach dá gconradh. Má tá bean nó fear poist ann gan Ghaeilge, b'fhéidir go gcaithfimis beagán ama breise a thabhairt don duine. B'fhéidir nár cheart gur mar sin a bheadh sé. B'fhéidir gur cheart iallach a chur ar dhuine éirí as. Ar an dtaobh eile den scéal, is féidir le fo-oifig Stáit de chuid an chomhairle contae é a dhéanamh i bhfad níos scioptha, mar tá a lán daoine ag bogadh anonn is anall, agus tá a lán oifigí nua ann, agus mar sin de. Is dóigh liom go mbeadh sé contráilte sa mBille spriocam a lua. Má tá ceann de na comhlachtaí ag tarraingt a chos, tá an t-Aire in ann a rá nach n-aontaíonn sé leis sin.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	330	Measim gur chóir go mbeadh tréimhse trí bliana ann sa dtreo is nach mbeadh aon dul as sa deireadh thiar thall ag an gcomhlacht.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	331	B'shin ceann de na rudaí a bhí mé ag iarraidh a bhaint amach sa mBille seo. An rud ba mheasa dár féidir linn a dhéanamh ná 90% nó 99% a dhéanamh indéanta. Dhéanfaí mairtíreacht den gcéadú duine mar nár fhag muid aon bhealach éalaithe i gcás eisceachtúil. Sílim féin go gcaithfimid bheith cúramach nach gcuirimid muid féin suas cul-de-sac. Mar sin, beidh an t-Aire in ann leagan síos - leagfar síos do na comhlachtaí - go gcaithfear an rud a dhéanamh. Cuirfear spriocam réasúnta leis. Is féidir liom cásanna áirithe a shamhlú nach mbeadh an oiread sin práinne leo agus ina mbeadh sé deacair an rud a bhaint amach. B'fhéidir nach mbeadh ann ach duine amháin i seirbhís amháin - aon duine amháin ag obair as oifig sa nGaeltacht. Bheadh sé an-deacair an rud a chur i bhfeidhm i gcás mar sin.Aríst, tógfaidh muid na cineáil rudaí atá i gceist anseo, mar tá an rud seo réasúnta láidir. Má tá speisialtóir ag obair in oifig Gaeltachta - duine amháin in oifig amháin a tharlaíonn a bheith sa nGaeltacht - agus más speisialtóir de chuid an Stáit é, b'fhéidir go dtabharfaí breis ama i gcás mar sin thar mar a thabharfaí sa ngnáth-oifig atá i gceist ag na Teachtaí, mar shampla, an chomhairle contae, an bord sláinte, an t-ionad sláinte agus mar sin de. Fágann sé seo beagán discréide, agus ní mór discréid sa gcás seo. An faitíos a bhí orm ná go bhfaighimis 99% den rud atá ó chuile dhuine an bealach seo, ach le 1% mar mhairtírigh a scriosfadh an rud ar fad.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	332	Dá gcuirfí isteach trí bliana i ndiaidh an dáta ar a dtagann an Bille isteach——
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	333	Smaoineoidh mé air sin.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	334	Sé bliana, ansin.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	335	Smaoineoidh mé air.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2003-06-11 00:00:00	Prelude	336	Go maith.
