#ImeldaMunster	unknown-#ImeldaMunster-party	unknown-#ImeldaMunster-dob	unknown-#ImeldaMunster-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	0	Further to Question No. 1 of 17 November 2022, will the Minister provide an update on whether the wide range of alternative options being explored by the Government will be made available in time for the reopening of hotels to tourism in summer 2023, and on the engagement carried out by her Department on the senior officials group, including a copy of or details of the concerns she communicated on behalf of the tourism sector to the Minister for Children, Equality, Disability, Integration and Youth?
#CormacDevlin	unknown-#CormacDevlin-party	unknown-#CormacDevlin-dob	unknown-#CormacDevlin-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	418	I welcome today's discussion and debate around the opportunity to further analyse and scrutinise the new national forestry programme announced on 3 November 2022. I acknowledge the massive €1.3 billion investment in forestry, particularly for rural communities, secured by my colleagues, the Minister, Deputy McConalogue, and the Minister of State, Senator Hackett. The forestry programme will help us to achieve many of Ireland's national environmental priorities. Forestry has a crucial role to play in meeting Ireland's climate targets, as well as addressing the decline in biodiversity. The recent national debate around Coillte has raised important concerns and questions about how we implement this new forestry programme. Coillte was established in 1988 as a semi-State commercial business. The organisation employs approximately 900 people and manages about half of the forested land in Ireland. While commercial forestry and the production of lumber for construction will be critical into the future to assist us to meet our climate obligations, national priorities around forestry have changed and Coillte's objectives must also change. As noted by other speakers, Ireland must increase forest cover by approximately 400,000 ha by 2050, as set out in the forestry programme. It is critical that at least half of this afforestation is in the form of native woodland. There is public benefit to this, which must be recognised by Coillte. The Coillte-Gresham House deal about which we have spoken at length today involves the planting of 3,500 ha for new forestry out of an overall objective of 400,000 ha. I understand the background to this deal cited by Coillte around EU state aid rules but I have concerns about the concentration of land ownership and the impact this would have on rural communities. If the deal cannot be reversed, it is clear from listening to colleagues, constituents and stakeholders that we do not want to see this format expanded. I welcome the commitment from the Minister that Coillte will re-engage with farming communities. Farmers should be at the heart of our forestry programme. It is essential, as Deputy Farrell referenced, that there is buy-in from farmers to attract people to afforestation. Increased subsidies are justified, particularly where there is public access to land and biodiversity is improved. I welcome today's debate. The national conversation that is taking place around forestry and the role of landowners and their inclusion is important. Now that the debate is happening, there is greater awareness around the role of Coillte and its intentions in respect of the forestry programme. The programme is essential. There have been calls in this House for a programme for a number of years. The Government has brought forward this plan. It is relatively new. I know the Minister and the Ministers of State are engaging and listening to various groups and stakeholders, which is important. I await the Minister's response.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	419	There has been much discussion of this issue. I assume the Minister, the Ministers of State and everyone else across the House has received a large amount of correspondence from people who have been put out by what they have seen. We can probably all make easy politics of a situation where natural resources are being sold to a British investment fund. That sells well. The problem is that it is partly true. How did we end up in this particular set of circumstances? I am not entirely sure how the conversation went or how Coillte suddenly decided this was a good idea. I accept the difficulties that exist in respect of state aid rules but I do not understand why there was no conversation at Government level. I do not understand how the Minister, Deputy McConalogue, can say he did not know about this deal until it was done in December.I am not sure whether the Minister of State, Senator Hackett, knew about it before that point. What I do not understand is how there was not a conversation to state that this is not what we seek to do. We can get into arguments in regard to 12,000 ha and 1% and all the rest of it but really this comes down to what the Minister already said is not his preference. Therefore, it is an acceptance that this is a bad deal. This is a bad deal in regard to afforestation and the Irish people. Therefore why are we doing it? On some level this has happened. The second question is, what are we doing to extricate ourselves from what is a really bad situation? What legal advice has been sought in regard to how we backtrack from this? It is all well and good saying deals were done and mistakes were made and we move on. The fact is this is a major disaster. In fairness, we have to congratulate all those people who have become worked up in regard to this. While we might be talking about 1% and 12,000 ha, most of it land that was already forest, the fact is that we could have been talking about a huge number of the future plans in regard to afforestation. The only reason this happened is obviously that due diligence was not done in regard to the European Commission from a point of view of providing another modality or means for Coillte to do this. Clearly a huge amount of work needs to be done to buy back trust with farmers. We can talk about ash dieback or the issue with licensing and backlogs and so on but the fact is what we are all hearing is that the Government lacks credibility because it is dealing with farmers and others who have been burnt too many times before. We need to be able to engage them and bring them back into play. We certainly do not need this deal that nobody seems to think is a good idea. The Minister of State does not seem to think it is a good idea. The Minister, Deputy McConalogue, does not think it is a good idea. We have heard multiple Government Deputies also saying that. The Tánaiste said this needed to be reviewed. Has anything been done in regard to reviewing this? We absolutely need to backtrack out of this deal and introduce a real means of doing business. What conversations have taken place with the European Commission and who has had them from a point of view of getting around state aid rules? We know state aid rules have changed. We know that when the Germans and the French talk to the European Commission in regard to the need for them to deal with variances, anomalies and stuff they determine is absolutely required by France or Germany, they are able to deliver changes in regard to state aid rules. I believe therefore that there is a fair argument here in regard to this. I also accept that on the particular issue I had with the European Union and the European Commission was their at times absolute opposition to public and state services. Now I think the European Union and the European Commission have learned a lesson through Covid-19 when they saw the absolute necessity that sometimes the State has to step up to the mark. Therefore you have to facilitate the State and semi-State bodies such as Coillte. We cannot have a case where the Ireland Strategic Investment Fund, ISIF, is going to put in €25 million and Coillte is going to put in €10 million. Let us be clear. Gresham House is only here to do business for Gresham House. What would the point of it be if for any other reason? It is hardly going to be altruistic. We have all accepted it is a bad deal so the deal needs to be stopped. We need a move back from it but I want to know what conversations have been had from a legal point of view. We need to find a means to do this properly and do the business that needs to be done from a climate change point of view. I hope the Minister of State will have answers to all those questions.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	420	I have let the clapping go on until now because I know there is an eager group of people in the Gallery but it really is not permitted in the Dáil Chamber. If they could restrain themselves, I would appreciate it.
#MichaelLowry	unknown-#MichaelLowry-party	unknown-#MichaelLowry-dob	unknown-#MichaelLowry-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	421	When the news of the plan by Coillte to sell off huge expanses of land in rural Ireland first emerged people thought it was a rumour. When stories circulated that land was to be bought by a British investment company and fund they were convinced it was a practical joke. Unfortunately, it was neither a rumour nor a joke. In fact it would appear that a deal was done before the majority of those impacted had an opportunity to ask questions or raise objections. The low-key manner in which all of this took place gives serious cause for concern. Aside from being a shock to the farming community it has caused ripples of lost confidence in the belief that Government is putting Irish farmers’ best interests front and centre. These ripples are not unfounded. The irony of this plan by Coillte to enable Ireland to meet its climate target is not lost on the farming community. When one looks a little deeper questions arise as to why we are now worried about meeting our targets and how did this situation arise. The finger can in fact be waved in the direction of the Department of Agriculture, Food and the Marine. Coillte last year was issued with 110% of the felling licence allocation with only 68% of the private sector afforestation target reached. This failure to grant adequate licences to farmers has been ongoing since 2016. A worrying 416 private afforestation applications remain unprocessed despite desperation and pleas to the Department from applicants. This has massively impacted on farmers’ ability to remain in forestry. The Department has failed to ban imports which has allowed ash dieback to take hold in this country. Farmers have found themselves with dead plantations as a result, effectively pushing them out of forestation. The administration of the ash dieback reconstitution scheme is ponderous and slow. This scheme is of critical importance to many forestry holders throughout County Tipperary and throughout the country. It is totally unsatisfactory that of the applicants who applied in 2022, 587 have yet to be processed and approved. The decisions by the Department on land designation which have been deemed to have been without any scientific justification have resulted in farmers being told that their land is unsuitable for forestry. How many land owners contribute to meeting climate targets? How can they contribute if their efforts are blocked? In order to deliver on our climate obligations Coillte had to do something. It brought the Gresham House asset managers on board. As a result the Irish Strategic Forestry fund came into being with the aim of seeking investors. We are told that Coillte will be the land purchasing, planting and forestry management body. However, the new fund will own the land and be entitled to any grants and premiums. Where does the blame rest? Had the Department issued licences and addressed the problems with imports, would Coillte have needed the support of an investment fund? This is the key reason farmers and their prominent and influential representatives bodies do not agree with this approach. They are also concerned that land prices will soar. In fact prices are already on the rise. The shared aim of farmers with the support of Government should be to address climate change. Government has completely let farmers down in this regard. It has also forced Coillte, an independent body, to take action. The investment company is not trying to make a job of meeting climate targets easier for Ireland. Its objective is to capitalise on the fact that we have failed to do this for ourselves. Its end-game is not climate action but its bank balance. It has no allegiance to Irish issues.  The arrangement put forward is a sell-out of a national resource. It is not acceptable. It does not have the support of industry partners nor of the majority in this House. It does not have the support of the public and overall it is a bum deal for the Irish people. It has not been thought through and will have lasting consequences. It must be reviewed. 
#VeronaMurphy	unknown-#VeronaMurphy-party	unknown-#VeronaMurphy-dob	unknown-#VeronaMurphy-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	422	As I am a mere Deputy in this House, I am going to read an email that has been sent to me by the private forestry sector which is clearly very angry.The email states:Just a couple of points from the private forestry sector perspective on the proposed Coillte-Gresham House partnership, particularly on the assertions of ministers McConalogue, Hackett and Ryan that Coillte are needed to reach our 8,000 hectare afforestation targets. ... The reason Ireland are failing to reach afforestation targets is not because Coillte are not participating but because the forest service in the department of Agriculture have literally made it impossible.Historical issues leading to the decline.- Arbitrary departmental policy decisions on land designations without any justification or scientific rationale reduced the supply of suitable forestry land to the private sector since 2010.- Failing to ban plant imports and allowing Ash Dieback into Ireland was a clear dereliction of duty. The reluctance to provide adequate supports for farmers with dead plantations since has resulted in a decline in farmer participation in forestry.- Above all, the shambolic forestry licensing system designed by the department has resulted in a complete collapse of the sector since 2016. This licensing scandal is now in its 6th year, why has this not been addressed.- The final nail in the coffin is that currently and for the first time in living memory we don't even have any forestry program in place.Furthermore, the minister has no idea when or even if the proposed programme will be ratified by the European Commission. For us, this means that in the depth of the worst crisis in the history of our industry that all schemes are now closed and our work terminated. In a climate emergency the ministers department have somehow created a situation where afforestation applications are not even being accepted. Surely Ireland is the only country on the planet where this is the case. No applicants permitted to plant trees, we are not open for business!In numbersThe licensing output and stats on the ministers department for 2022 also needs to be questioned. On target licence delivery, the Department’s own figures for Coillte felling are that the target was 1,530, licences issued were 1,687 and the target achieved was 110%. However, for private felling, the target was 1,830, licences issued were 1,606 and only 88% of the target was achieved. That is a pattern that the email sets out in a diagram. The email continues:Coillte were issued 110% of their felling licence allocation for 2022.- Only 68% of the private sector afforestation target reached.- Four hundred and sixteen (416) private afforestation applications remain unprocessed. I will run out of time before I finish the email but I want to highlight that there is palpable anger across the sector. The final lines of the email state:[The Minister] Eamon Ryan spoke last week about having rules changed in the EU so Coillte could claim grants and premiums. Would it not make more sense to fix the forestry licencing system here and allow Farmers to plant their own land - or does that not fit their agenda?
#MattShanahan	unknown-#MattShanahan-party	unknown-#MattShanahan-dob	unknown-#MattShanahan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	423	I am happy to take part in this important debate about the future of forestry in Ireland and to examine the rationale of the Government's current policy. Ecology and biology have long been used in the lexicon of forestry language and we can now add a new word, “codology”, because that is the best description of the recent activity announced by Coillte, a State-supported company which, despite its annual profits, could not muster financial expertise other than to go to Bond Street and Threadneedle Street to find UK partners to figure out how to add capacity to its operations. The domestic forestry sector has been in crisis for a number of years and that is down to just one reason, which is the inefficiency of the forestry office to process applications. Where farmers have had land suitable for forestry, the delays have meant they have diverted into other streams. This point is best highlighted by looking at the historical activity of the domestic forestry sector. In 2000, private domestic growing delivered over 14,000 ha, in 2010, it delivered over 8,000 ha and in the middle of Covid, in 2020, it still delivered 4,000 ha, which is half of our annual 8,000 ha target. However, the message coming from Government is that the domestic activity cannot deliver the afforestation targets we need to meet the climate goals. Helping this narrative is the deliberate prioritisation by the forestry office in terms of putting State-supported activity ahead of the private growers in Ireland. In 2022, Coillte achieved 110% of its felling target, which I am sure it was delighted about, whereas, on the other hand, private felling achieved only 80% of its felling licences and just 68% of its afforestation licences. The continuing failure to provide an efficient licensing regime to the sector is at the heart of the rationale for Coillte to go looking for foreign moneys and for partners capable of achieving subsidy and premium approvals. The Gresham House deal initially was to develop 12,000 ha of Irish forestry over the life of the programme, and this would deliver hundreds of millions in State subsidies to that concern. These moneys will not be transferred to Irish families; rather, they will go to international investors. In addition, given the pushback in recent days from Deputies in this House, Coillte is now saying it will focus on acquiring over 9,500 ha of existing forestry, along with a target of 3,500 ha of afforestation. In other words, two thirds of the fund will now go to acquire lands already forested, delivering nothing in increased climate change target benefits to Ireland. What of Coillte’s responsibility to deliver biodiversity in its afforestation activities? Will it be forced, like the private sector, to provide 20% broadleaf on schemes and 15% open area, or will it, as it does in Leitrim, plant 100% Sitka spruce and then come down to Wicklow and plant 20% broadleaf as part of those schemes? The failure to address the dieback issue is at the heart of the difficulties for farmers getting into the new forestry programme. The Minister has to try to sort out a new scheme. I know that is stopped because it is waiting for approval, but surely the Department can find a way. I am well aware of our need to protect biodiversity and to achieve our climate targets in the forestry sector but I, like others in this House, am fundamentally opposed to the creation of State monopolies, which, the way the present policy is going, is what will propel Coillte. I am also fundamentally opposed to the idea of using Irish taxpayers’ money to incentivise foreign investment interests to enter the Irish forestry market and displace rural and regional farm ownership and farm families. Forestry growers want and need a functioning licensing department that deals with their applications quickly and allows them to enter the forestry programme. The Government’s focus must return to incentivising the perpetuation of our rural and regional economies and it should stop aping other systems, using foreign capital as an excuse to reduce Irish farm capital and to brainwash further and pressure our rural communities to migrate to other settlements. Our Irish lands must be kept in Irish ownership as that is the only guarantee that they will be available to future generations.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	424	Deputy Richard Bruton is sharing time with Deputy Christopher O'Sullivan.
#RichardBruton	Fine Gael	25519	unknown-#RichardBruton-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	425	I have been listening to this debate and I have to say to my colleague, Deputy Shanahan, that I think the reaction to this investment is hysterical and has not taken into account the genuine climate crisis that we are facing here. Our land use in forestry, instead of being a source of sequestration, is actually emitting 7 million tonnes, which is more than 10% of all of our emissions, and that is going to rise in the coming years to 11 million tonnes. It is very much part of our climate crisis and the challenge that we have in the forestry area. Forestry needs investment because it has to stand the planting cost and people also have to stand without income for 30 years. The State cannot do this alone. We need to mobilise private investment to achieve that as it will not all come from farmers being able to fund it. The reality is that we are 90% off the current target. The investment that is proposed by Coillte here is less than 1% of the new planting that we envisage doing over the next 25 years. That is the reality. I have come in here time and again and listened to Opposition spokespeople lambasting the Government for not having a more effective planting strategy and wanting more, but when Coillte, a body which has national standards applied universally, decides to try to be innovative in this space, the Opposition and many other people jump down its throat. The reality of this investment is that it is being supported by the Ireland Strategic Investment Fund, ISIF, a fund that we have set up with independent management to identify areas of investment where we need strategically, as a country, to leverage extra money into this, part of it State investment from ISIF, but part of it privately raised. The investor or the fund manager here is going to target Irish pension funds as one of the core investors in this. If we want to tackle the climate crisis and go from our lamentable performance in terms of both emissions reduction and planting, we need to be innovative. Coillte, far from being a monopoly, owns only half of all, but it is also completely debarred from any State subsidy, so, unlike private investors, it cannot attract moneys to support its activity.The supposition that because there is a fund raising money, that this is undermining the future of farming is totally misplaced. As I have said, this is only 1% of our overall ambition and the reality is that we are not anything like achieving what we need to do. I am fully behind the Government’s approach of supporting farmers. Indeed, this approach ensures that the farmers, and those who are investing, invest in a mixed forest plantation, not conifers alone, and that it promotes with higher subsidies those who are more supportive of biodiversity. Indeed, the forestry strategy outlines a multiple of goals, seven different ones in fact, including climate biodiversity, but also forestry and getting wood products and displacing in our construction industry the excessive use of concrete. Scotland uses three times more wood than we do and we want to see that changed. Forestry is a business and it needs to provide an adequate return both to family farms which invest in it and to anyone else who invests in it. That is the reality. If we want to support a more mixed approach, which we do, it is public policy which must drive that. That is what the Minister of State, Senator Hackett, has been doing in designing her strategy. It is designed to promote multiple approaches. The other reason why Coillte’s activity is to be welcomed is that a reliable State investor like Coillte can ensure that the carbon sequestration standards are achieved by these forestry undertakings. This will be forestry managed to the highest possible standards and able to guarantee the type of carbon sequestration which will become a source of income to family farmers, and the sooner it becomes so, the better. Finally, the farmers that I hear from are reluctant to invest in forestry because it means an immediate devaluation of their land and an obligation to replant at the end. They feel that they are locked into forestry for a lifetime. The arrival of new investors in the scheme will make the sector more liquid and people will be able to move in and out of it. That will create an environment where it is more attractive to farmers to make that investment on part of their farms. I welcome, in particular, the approach of allowing small 1 ha investments in the strategy. Because this company which will be managing the fund is based in Britain, I believe that we have had something of a jingoistic reaction to what is happening here. This is a State enterprise which manages forestry to a high standard and which is completely compliant with all of the new approaches the Minister of State has articulated and is finding innovative ways to deliver in an area where we are totally off the targets we have set for ourselves. We need to look at this in a more balanced way than we have seen here in the House heretofore.
#ChristopherOsullivan	unknown-#ChristopherOsullivan-party	unknown-#ChristopherOsullivan-dob	unknown-#ChristopherOsullivan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	426	Deputy Bruton is correct in that this represents 1% of the overall ambition. When one hears terms like this is a sell-out and a land-grab, perhaps some of that commentary is overplayed. He is also correct in his assertion that, at the moment, land use in general is an emitter as opposed to a sequester of carbon. For years we have been getting it wrong. I know the Minister of State’s passion for and interest in this whole area and that really comes through but in respect of Coillte and how it has conducted its operations over the past number of years I have very significant concerns. That is because I have seen it on the ground in my own constituency in west Cork. I am one of the very first persons to praise Coillte when it does things right and when it creates amenity parks and walkways through a piece of woodland so that the community can enjoy it. It has done that in my constituency around Castlefreke, where it has created amazing walks and amenities. It has done it in Avondale in Wicklow and in Curraghchase, which is a fantastic forest park in Limerick. When it gets it right, it gets it right, but from a commercial point of view it seems to be hell-bent for the past number of years in selling off bits of land to private entities where the sale will benefit one rather than the community and the many. We have seen that replicated right throughout Ireland and I can give two real examples. In my constituency in west Cork in Castlefreke, in Rathbarry, which I mentioned earlier, Coillte owns a fantastic amenity. There is woodland there and commercial forestry which was previously owned by Coillte which is mixed with old deciduous forestry and native woodland. There was a proposal in 2018 to sell off a large swathe of this amenity. It is only by pure luck that the community picked up on it, we became active and prevented the sale. In 2018, it harked back to the political meetings of old when we would gather at the crossroads. I remember that we met at the crossroads at Rathbarry and we were joined by hundreds of community individuals who wanted to keep this amenity for the community. We did, we fought and we met at Rathbarry. Later there were thousands who met together at a meeting in Rosscarbery where we mobilised and prevented the sale. No community should have to go through that battle to prevent the sale of an amenity owned by Coillte, which is funded by the State. We thought that battle was over, the amenity is there and it is still very much a community amenity but then we moved to Ballymartle, which is an area which has been discussed in this Chamber quite often. The community in Ballymartle are facing the exact same battle where, again, Coillte seem hell-bent on selling off an amenity enjoyed by the community to benefit a single individual or a private company. Again, it is the benefit of the few against the very significant benefits that woodland amenities have for the many. Again, so far we have prevented it and it has been stalled, but the community are having to fight tooth and nail to keep this extraordinary pristine piece of woodland for the community and for the public. There seems to be this strategy, which has existed within Coillte for quite a while, to look at the commercial benefits of a few versus the community and the biodiversity benefits from hanging on to these extraordinary pieces of woodland. Now, the way I look at this is almost a similar approach but on a much larger scale. This is a real shame, as far as I am concerned, and a lost opportunity. As party spokesman on biodiversity and climate action, I know how difficult sometimes it can be to marry agriculture and biodiversity and, equally, to marry agriculture and climate action. There are opportunities and we are seeing a sea change from within the agricultural community. It wants to do more, is buying into these agri-environment schemes, buying into the idea of mixed species swards, and is really going for solar in a big way from an energy point of view. Sustainable forestry was going to be a key method, and still will be, of the farming sector getting involved in improving and reducing emissions, sequestering carbon but also in pursuing biodiversity through sustainable, continuous and mixed woodland forestry. If we go down the route of international investors in a larger scale - I appreciate the fact that it is only 1% of the overall targets but still it is there now in principle - I have very significant concerns because there are small forestry owners out there who are represented by forestry co-ops who have gone through a very stressful number of years in trying to get felling licences, planting licenses and in trying to get involved in forestry. I have been there, met them and I have walked woodlands with them where I have seen the obstacles they have come up against, including the red tape and bureaucracy they have faced. The Minister of State and her Department have done a great deal to remove much of that bureaucracy but I genuinely feel that this is the wrong approach. I cannot stand over or defend it and we are going to see on a much greater scale nationally those community meetings we had in Rathbarry and Ballymartle, which were attended by hundreds of people, unless we get this right.
#PatBuckley	unknown-#PatBuckley-party	unknown-#PatBuckley-dob	unknown-#PatBuckley-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	427	There was a lot of anger from many people from various sections of society outside Leinster House today. I will cut straight to the chase. Investment funds or vulture funds, whatever they are called, are again making profit from taxpayers' money. It is as simple as that. Here we go again. Our natural resources for use by the Irish people are being given away or are being chipped away by privatisation for profit. This will affect a number of rural community groups and farmers. The Minister of State referenced depopulation of communities. This will add to it. We need investment in our own stock. I have dealt with Coillte. There is absolutely no oversight of it. It is a quango created by the quango specialists; we know who they are. Coillte is not working. We closed the sugar beet industry a number of years ago because we were told we did not need it. We were then told we did not need fertiliser and we shut down the fertiliser industry. We gave away most of our fishing rights. We have given away oil and are now going to give away another natural resource. It is absolutely bonkers. What is more worrying, however, is the Minister was asked during the recent meeting of the Joint Committee on Agriculture, Food and the Marine whether international investment funds involved in the new forestry initiative will also be able to draw direct payments under the Common Agricultural Policy if they hold a herd number. The assistant secretary general of the Department replied that the herd number defines you as a farmer, and that there are farmers that incorporate as companies, so farmers can draw a single payment as long as they were claiming a single payment since 2008. Asked whether the looming forestry investment companies, both foreign and domestic, will be able to draw from the Department's grants and premiums annually, plus the newly established grants under the forestry programme for 2023 to 2027, the Minister said yes, for 15 years. It is absolutely bonkers. I could find other words for it. We never learn from our mistakes. Our natural resources are the biggest gift this country has. I heard some previous speakers state that Europe is putting us under pressure. I can remember 30 years ago, when we were going on about climate action and spreading manure. What did we do about it? Nothing. It only suits the Government when Europe says X or Y so it can pick and choose. The Government will meet major resistance to this. I urge the Minister of State to go back to reconfigure or get rid of Coillte. The Government should not sell, or even rent, our natural resources for profit because it is killing our people by starving them of all the resources and what we can do with them. I am just so angry, as are the people outside Leinster House. I ask the Government seriously to reconsider this.
#MartinKenny	unknown-#MartinKenny-party	unknown-#MartinKenny-dob	unknown-#MartinKenny-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	428	This issue is very serious for a lot of people in many parts of the country. Where I live in County Leitrim has one of the highest rates of afforestation in the country. Sitka spruce trees are everywhere. When I look outside, where the sky meets the land, it is Sitka spruce forestry on all sides. Forestry is painted as this great thing that will do an awful lot of good for people, but for the communities I live in and represent, it has been a very negative thing because it has starved those communities of people. I will tell the Minister of State why. When farmland is planted, farmers never need to buy a gate or fertiliser again, or cut hedges, or get the vet in when an animal is sick. They never need anything again. Machinery does not need repairing again. All those auxiliary parts of the local economy that require people to do the work to keep farming going are gone. The only thing that happens is that, after about 12 years, some big company comes in with major machinery for about three weeks, thins the forest and activity is then finished for another seven or eight years. In another seven or eight years, there is a big burst of activity for another three weeks but then nothing until the land is clear-felled and then replanted. That is what we see happening in all our areas. In most of the parishes around where I live, the population is less than 30 people per square kilometre, which means that community is in terminal decline. That is what we see happening across much of County Leitrim. When we see very low levels of population, there are very high levels of afforestation. That is the problem we have. In theory, none of us has a problem with trees being grown. They are absolutely brilliant. They do so much for our biodiversity and have such potential, but they kill communities. That is the problem. We need to find a way of dealing with that. I will make a final point. There has been much talk of the corporate sector coming to Coillte to access State money to line the pockets of foreign multinational corporations. That is what we see happening. This is not new. This is already happening. Half the forests that have already been planted have been planted by pension and foreign funds that are coming in, buying up land and planting it under the noses of farmers. Farmers cannot compete with them. This is not a new venture. It is more of the same bad policies of this Government.
#CarolNolan	unknown-#CarolNolan-party	unknown-#CarolNolan-dob	unknown-#CarolNolan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	429	The land grab and shameful deal between Gresham House holdings and Coillte is an insult to people the length and breadth of this island. It is yet again another attack on our sovereignty as a republic. A halt should be called to this deal without delay. I ask the Minister of State to do the right thing. People have expressed serious concern right across the party spectrum. The Minister of State's job should be to listen and engage. The Minister said this is not the preferred deal. If it is not the preferred deal, why in the name of God would the Government sell us out? Why would it cause a land grab? Why would it turn its back on farming families and communities the length and breadth of this State who are vehemently opposed to such a deal? It is an absolute sell-out and needs to be stopped. I will give a flavour of some of the forestry and farming organisations that are opposed to the Coillte deal. They include the Irish Farmers' Association, Macra na Feirme, Western Forestry Co-op, Irish Forest Owners, the Social, Economic Environmental Forestry Association, SEEFA, the Forest Owners Co-operative Society, the Association of Irish Forestry Consultants, the Agricultural Consultants Association, and Limerick and Tipperary Woodland Owners. That is just a flavour of some of the organisations against this deal. I ask the Minister of State to please listen to them. Does any of this opposition, given its scale and breadth right across farming and forestry, give the Minister or this Government any pause? Does it raise any doubts at all? Does it not signal that the approach being taken by Coillte is not just inappropriate but almost amounts to a breach of the social contract and is most certainly a betrayal of the people? Last Thursday, all the organisations I mentioned issued a statement. It states quite clearly that, "The recent announcement by Coillte that it has joined forces with a major foreign investment house to establish a fund to acquire 12,000ha [of] forests and bare land is strongly opposed by the majority of the main organisations in the agriculture and forest sector." They go on to say it is their view that, "This is the first step in Coillte’s strategic vision to act as an agent on behalf of foreign and national investment funds to transition 100,000 ha of Irish farmland out of local farm ownership for afforestation by funds [and funds for profit]." Of course, the taxpayer is used in all that to the tune of €2.1 billion. The statement continues, "The most saddening part is that this venture is being enabled by the Irish taxpayer to the tune of €2.1 billion of Irish taxpayers’ money". Most of them are opposed to this deal.
#PippaHackett	unknown-#PippaHackett-party	unknown-#PippaHackett-dob	unknown-#PippaHackett-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	430	Where are you getting this from?
#CarolNolan	unknown-#CarolNolan-party	unknown-#CarolNolan-dob	unknown-#CarolNolan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	431	The Minister of State need not put her hands in the air. I expect her to come back with a good answer as to why she is treating people this way, along with the Minister, who is an absolute disgrace and could not answer any of the questions I asked him during last night's meeting of the Joint Committee on Agriculture, Food and the Marine. The statement goes on to say that Irish taxpayers' money will be:paid in forestry grants and premiums to investment funds to purchase 100,000ha of our sovereign Irish farmland to establish forests. The Irish taxpayer will be paying for the sale of rural Ireland to investment funds. [Is that not betrayal?] This will not add to the local community or the local economy, and furthermore this will have a negative social impact through rural depopulation by encouraging investment funds to compete for land thus disadvantaging existing local, new entrant and young farmers. While any income (forestry premiums, carbon value, profit) will not be spent in the local community or local economy as it would be if farm families or local people afforested these lands [and if they were assisted in that]. We believe this is Government policy to meet afforestation targets at any cost. It is likely to be counterproductive. We do not support it. And it is a bad deal for Ireland.That comes directly from the organisations of whom the Government needs to take heed at this stage. Macra na Feirme has expressed serious concerns about young farmers being outbid and about their not having access to land, even though generational renewal is a real issue that comes up in the EU. Those concerns are all being ignored. It is high time the Minister of State listened to people and called off this deal now.
