#RobertTroy	unknown-#RobertTroy-party	unknown-#RobertTroy-dob	unknown-#RobertTroy-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	0	Recently we have received further reports which provide evidence that children proved to be at severe risk are left to wait for protracted periods without a necessary social worker. Will the Minister confirm to the House how he and his Department plan to deal with the deficiencies and the reduction in number of social workers to ensure every child identified as being in need of a social worker or at high risk of harm will, at the very minimum, be guaranteed a social worker to deal with him or her and his or her family?
#DrJamesReilly	unknown-#DrJamesReilly-party	unknown-#DrJamesReilly-dob	unknown-#DrJamesReilly-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	1	I would like to correct the record of the House and the Deputy's point of view. There has been no reduction in the number of social workers. As of January 2015, Tusla, the Child and Family Agency, has advised that a total of 19,926 children were in receipt of a dedicated social work service. A further 7,787 children who would benefit from an allocated social worker were awaiting the service. Of the 7,787 cases awaiting allocation, 2,235 were identified as being in the high priority category. These cases represent a mix of new referrals who need further assessment, as well as children known to Tusla or in care who need a continuing social work service. It is important to note that "high priority" should not simply be equated with risk. For example, children in care for less than six months are in stable placements and included in this category. Tusla deals immediately with emergency cases, including, for instance, a child who has been abandoned or is in immediate physical danger or at immediate risk of sexual abuse. Social work duty teams keep high priority cases under review by regular checking to ascertain risk to the child and, where necessary, will re-prioritise the case.  There were 1,397 whole-time equivalent social workers employed by Tusla at the end of February and it is recruiting an additional 218.Tusla risk-assesses the impact of vacancies on service provision on an ongoing basis so that social work team numbers do not fall below what is considered necessary to provide a safe service. These risk assessments take account of case loads and referral numbers. Where necessary, temporary staff are brought in immediately to cover vacancies.
Additional information not given on the floor of the House
 As part of Tusla's business planning process for 2015, I requested that an action plan be developed setting out the proposed measures to tackle the issue of unallocated cases. Tusla has commenced a national review of cases awaiting allocation this month to determine if additional social work posts may be required to meet existing demand. I look forward to the outcome of this review. There has been a welcome downward trend in the number waiting to be allocated a social worker, including an almost 50% reduction of high priority cases awaiting allocation for less than three months in 2014. Tusla is also committed to producing a workforce development strategy by the end of quarter 2 this year. This development presents Tusla with a significant opportunity to continue to improve its service to vulnerable children and families. The plan will consider issues relating to recruitment, retention, skill mix and turnover. I look forward to receiving the action plan and strategy and I will support Tusla in their ongoing work to deliver a safe and quality service.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	165	No, Deputy, we cannot go into long debate and discussion on the Order of Business. It is nearly ten minutes and we have only had two people on the Order of Business, which is about promised legislation.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	166	This is what this is about.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	167	We cannot have debates on the Order of Business.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	168	Fair enough-----
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	169	It is unfair to other Deputies who have to come in. There is a queue here.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	170	As the Ceann Comhairle knows I am generally very brief.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	171	The rules apply to everybody.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	172	Absolutely.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	173	Thank you.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	174	If GPs do not agree to the new contract will they lose from their practice those under-sixes who currently have a medical card or a GP visit card? Is the Taoiseach confident that the HSE can cope with the registration of an additional 270,000 children?
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	175	That is not a matter for the Order of Business.
#GerryAdams	unknown-#GerryAdams-party	unknown-#GerryAdams-dob	unknown-#GerryAdams-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	176	Does he expect this free GP care service for under-sixes to be in place by mid-July, as promised?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	177	The Health (General Practitioner Service) Bill is being taken today in the House and Deputy Adams will have an opportunity to comment on it. Deputy Adams asked about GP contracts. I hope these contracts are accepted and that we move on with these necessary elements of the under-sixes, over-70s and under-11s before we can have universal health insurance. I gave an indication of when the working group on the protection process would produce its report. I do not speak for Mr. Justice MacMahon, who has an extensive knowledge of all of the complexities involved. My understanding is that he expects to submit his final report to the Minister before the end of May. I know from speaking to him that the range of cases arising has been much more extensive than one might have imagined. I do not wish to speculate on the outcome but it will be debated in the House when the Minister publishes it. It is a matter of considerable importance. The answer to the Deputy's question is that it will be debated here.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	178	On promised legislation and arising from the discussions at Cabinet today about crime prevention, when will a suite of legislative proposals come before the House? Will it include the introduction of the bail Bill as a central aspect? When will all those issues be brought before the House by way of legislative proposals?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	179	This morning the Government approved two elements in respect of bail in cases where burglaries are occurring. The evidence is that a small number of people carry out an extensive number of burglaries. The Minister proposes to introduce legislation so that repeat offences by offenders can be taken as an indication of a refusal of bail. Where there are repeated charges against particular people the court in its wisdom can decide to have consecutive sentences for repeated burglaries. In general, the Minister hopes to bring the heads of a general bail Bill - about 40 heads in all - to Government, in the next two months or so. This is to deal with the general bail concept which the Deputy has raised on many occasions in the House.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	180	When will we see the promised legislation in the form of the water services (No. 3) Bill to give effect to the legislation to allow the courts go after those who have refused to pay the bill? We are waiting long enough and I am sure EUROSTAT is anxious to get this information in order to adjudicate on the certainty of income that may be derived by this company. In the absence of that the Taoiseach might find himself in hot water, to say the least.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	181	The Minister, Deputy Kelly, is working on a number of related areas in order to have a compliance regime which is clear and strong and which applies to everyone. I have referred to this before. I do not wish to give the Deputy an exact date except to say that the Minister is working hard to have that clear and strong regime implemented as soon as possible.
#CharlieMcConalogue	unknown-#CharlieMcConalogue-party	unknown-#CharlieMcConalogue-dob	unknown-#CharlieMcConalogue-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	182	When will the technological universities Bill be published? Can the Taoiseach give an assurance at the minimum that it will be published in this Dáil session?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	183	It is due to be published in this session.
#PeterFitzpatrick	unknown-#PeterFitzpatrick-party	unknown-#PeterFitzpatrick-dob	unknown-#PeterFitzpatrick-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	184	Amending the Child Care Act 1991 will impose a statutory duty on the Child and Family Agency to prepare an after-care plan for an eligible child or young person. We must strengthen the legislative provision for after care. When can we expect the drafting of the child care (amendment) Bill?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	185	That Bill is due in this session.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	186	There is much public interest in the extension of the natural gas pipelines to all parts of the country, including the smaller provincial towns. Gas provision for small towns is very important for their future development. I refer to two Bills which are related, No. 71 and No. 72, the common arrangements for gas Bill and the Eirgrid Bill, to establish Eirgrid outside of the honey-pot regions and to amend the Electricity Regulation Act 1999 to allow for arrangements to be put in place to facilitate an all-Ireland gas market.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	187	I am not sure where the honey-pot regions to which Deputy Bannon refers are located. The common arrangements for gas Bill is no longer being progressed because it has been superseded by the European Union internal market agenda third package and associated EU gas networks codes. Therefore, the Bill is not proceeding any further.
#TonyMcLoughlin	unknown-#TonyMcLoughlin-party	unknown-#TonyMcLoughlin-dob	unknown-#TonyMcLoughlin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	188	With regard to the commencement of the exchanging of criminal records of known criminals between Ireland and other EU member states, when can we expect the criminal records information system Bill to be brought before the House?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	189	That Bill is due later this year.
#FrankFeighan	unknown-#FrankFeighan-party	unknown-#FrankFeighan-dob	unknown-#FrankFeighan-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	190	There is a need to merge the Property Registration Authority, the Valuation Office and the Ordnance Survey of Ireland. When will the Tailte Éireann Bill come before the House?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	191	I do not have a date for it. I will give Deputy Feighan a progress update on the work.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	192	The Judicial Council Bill has never been more needed. It has been promised on many occasions. This morning in the High Court a case went ahead half an hour before it was listed and an individual was jailed only to be brought back to a different court at 1 p.m. and be freed. This is the second time this gentleman has been jailed by the same judge. I can name him-----
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	193	We cannot discuss cases here.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	194	What is going on down there under Mr. Justice Hunt is a farce and is unacceptable.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	195	That is not a matter for the Order of Business.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	196	It is a matter for the Judicial Council Bill. When will it be introduced?
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	197	We will find out about that.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	198	It will be this session.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	199	In the context of the dispute in Dunnes Stores, recently in the House the Tánaiste promised legislation on collective bargaining. I recall that when the Taoiseach was in the US recently he suggested to the business community there that if they had any issues they might give him a telephone call.Given that it will take some time to bring the legislation on collective bargaining before the House, is there any chance the Taoiseach might lift the telephone, ring Margaret Heffernan and try to do something to resolve that particular dispute?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	200	I advised them to ring me last year and they are calling in huge numbers.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	201	That is good.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	202	What about the people with variable rate mortgages? Did they ring the Taoiseach?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	203	The question of collective bargaining is one with which the Government will deal in the not too distant future. In the meantime, the Minister of State, Deputy Gerald Nash, is dealing with the Low Pay Commission and work in that respect with regard to the minimum wage. I hope this matter can be resolved. There are other retail outlets where short-hour working applies also. In fairness, clarity should be provided to workers as to the hours and conditions under which they work. I will advise Deputy Ó Fearghaíl of the progress in respect of collective bargaining.
#NoelCoonan	unknown-#NoelCoonan-party	unknown-#NoelCoonan-dob	unknown-#NoelCoonan-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	204	In view of the fact that the Taoiseach is a good sporting man like you, a Cheann Comhairle, could I ask him when we can expect the Horse Racing Ireland (Amendment) Bill to pass through the House?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	205	It is listed for this session.
#NoelCoonan	unknown-#NoelCoonan-party	unknown-#NoelCoonan-dob	unknown-#NoelCoonan-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	206	That is good news.
#KathleenLynch	unknown-#KathleenLynch-party	unknown-#KathleenLynch-dob	unknown-#KathleenLynch-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	207	I move: "That Second Stage be taken now."
#KathleenLynch	unknown-#KathleenLynch-party	unknown-#KathleenLynch-dob	unknown-#KathleenLynch-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	208	I move: "That the Bill be now read a Second Time."It is my pleasure to introduce Second Stage of the Health (General Practitioner Service) Bill 2015 to the Dáil. The Bill will provide for a universal GP service to be made available to all persons aged 70 and older. This is the second phase of the introduction of a universal GP service in Ireland which builds on the first phase which covered children aged under six years. Together with the under-six phase, by the summer the second phase will result in more than 300,000 children and senior citizens who currently must pay to see their GP no longer having to decide whether they should spend €50 to visit their GP. This phased extension of universal coverage will come as a relief to many young families and pensioners. Under the new legislation, access to a GP service will be provided to all persons over the age of 70 on a universal basis. This will replace the existing GP service arrangement for over-70s, where their income must be assessed before they can access a GP without a charge. Their dependants, including spouses or partners, who are under the age of 70 will continue to have access to a GP service without fees where they meet the existing income limits. The Government remains committed to the introduction of a universal GP service for the entire population in line with the programme for Government. As set out in its Statement of Government Priorities 2014 -2016, the Government prioritised the over-70s in the next phase of the roll-out of free access to GP care. The Government is now living up to that commitment. General practice or family practice is often viewed as the core of primary care. The GP plays a crucial role as a gateway to the entire health system. The generalist and patient-centred GP approach guides the patient through the referral process and health care system. It is widely considered that a well developed system of primary care has beneficial effects on the health care system as a whole. As previously announced, the Government decided to commence the roll-out of a universal GP service for the entire population by, first, providing all children under six years and, second, persons over 70 years of age with access to a universal GP service. The decision to prioritise the over-70s cohort next for the roll-out of a universal GP service had regard to the significant prevalence and co-morbidity of chronic diseases in the over-70s population. Therefore, there is a significant benefit to be achieved from improved GP access in terms of health and well-being. There are approximately 400,000 people over the age of 70 in Ireland. It is estimated that approximately 36,000 people over the age of 70 must currently pay to attend a GP because they are not covered by a medical card or a GP visit card. Medical evidence suggests that there is a significantly greater incidence of multiple chronic conditions among persons over the age of 70. That emphasises the benefit of access to GP care without fees for persons in this age category. It is important to be clear that nothing will change for any person over 70 years of age who has or is eligible for a medical card. Such persons will continue to receive all of their other medical card entitlements as normal. Deputies will be aware that our current arrangement of health care provision can be traced back to the mid-19th century where limited services were provided to those who were unable to pay for them. That, I believe, is an inappropriate basis for a 21st century health system. It is far from any comparable modern health system of any other European country. It emphasises the importance of moving towards a health system based on universality of access. The concept of eligibility has been somewhat amended by legislation, most recently in 1991 and 2005. However, the fundamental principle of means-testing access to health services was retained by the Oireachtas on both occasions. One result has been that the means-based legislative framework has produced a very complicated eligibility system, which must take account of a person's "overall financial situation" as stated in the Health Act 1970. This system is very likely to confuse people, and almost certainly makes it impossible for a person to know whether he or she qualifies for a medical card.It is clear from the real concerns raised by members of the public that there are difficulties for some persons with permanent conditions in gaining access to health services under the medical card scheme. This is a problem we must address. It is being treated as a priority by the Government which has been examining the issues involved and is working towards a solution.  On top of this complexity, we have added a supplementary eligibility assessment process for persons aged over 70 years of age. We must move towards a health system based on universality of access and which must be sustainably funded to enable the provision of services to meet health needs. I recognise that a move from a means-based eligibility system to a universal system of health coverage is challenging. We are in the process of reorientating the health system from one that only treats sick people to one that keeps people well. That is why a universal system is the best option. There is a good case to say the existing eligibility system has become overly complex, which has resulted in people focusing on the assessment process rather than the provision of services. We should not lose sight of the fact that the key issue is that an ill person should be able to receive primary health services. At the same time, we must stay committed to completing the most radical reform of the system in the history of the State to develop a universal system that treats all according to their health needs, not their means. While we are making progress on universal access to GP care, the Government also recognises that the health service needs to be responsive to the circumstances of people with significant medical needs. Late last year the Minister for Health and I announced a series of measures to enhance the operation of the medical card scheme to make it more sensitive to people's needs, especially where serious illness was involved. The medical card system is now operating in a more sensible and sensitive manner. Clearly, greater discretion is being exercised by the HSE. The number of discretionary medical cards in circulation has increased by approximately 56%, from approximately 52,000 in mid-2014 to over 81,000 at the start of March this year. I will briefly outline the main provisions of the Bill. Section 2 amends section 58 of the Health Act 1970 to remove all individuals over 70 years from the scope of the means-tested service based on holding a medical card or a GP visit card. Instead, all persons over 70 years will automatically qualify for a GP service and it will not be necessary to hold a means-tested medical or a GP visit card. Section 3 amends section 58A of the Health Act 1970 which sets out the existing GP service arrangements for persons over the age of 70 years to provide access to a GP service for all persons over the age of 70 years on a universal basis. Section 58A(1) establishes a new universal arrangement for the HSE to provide a GP service without fees for all persons aged 70 years and over who are ordinarily resident in the State. The HSE will also provide a GP service for the dependants of such persons where the existing income criteria are met. Subsections (2) and (3) outline the income conditions that the person over 70 years of age must meet for his or her dependants under the age of 70 to qualify for a GP service without fees. The dependant of a single person over the age of 70 years will qualify if the income of the person over the age of 70 does not exceed €700 per week. Alternatively, the dependant of a married person over the age of 70 years will qualify if the combined couple's income does not exceed €1,400 per week.  In general, the remaining subsections maintain the existing administrative practices of the GP service for persons over the age of 70 years. Subsections (4) to (7), inclusive, deal with the application process, the decision-making process and the provision of information. In line with current arrangements, subsection (8) requires the HSE to provide assistance for persons over the age of 70 years in making an application, if needed. Subsections (9) to (12), inclusive, address the income limits and the calculation of gross income. Subsection (13) provides that the HSE, in so far as practicable, will offer a choice of GP to the individual. This legislation will deliver universal GP care to a second age cohort. By the summer, all 800,000 of the people aged over 70 years and children under six will be able to visit a GP without facing a financial barrier. The Bill represents another step towards a universal GP service for the entire population. I commend it to the House and look forward to hearing the views of Deputies on the other side of the House.
