#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	94	An nglacfadh an tseirbhís le duine a labhair Gaeilge amháin, gan aon Bhéarla ar chor ar bith? An rud nach dtuigeann daoine, agus a deir mise i gcónaí, ná nach comparáid é seo idir daoine atá aonteangach i dteanga amháin agus aonteangach i dteanga eile, ach idir daoine atá dátheangach agus daoine atá aonteangach. Luadh an Bheilg, áit atá daoine ar thaobh na Fraincise gan aon Phléimeannais agus dream ar thaobh na Pléimeannaise gan aon Fhraincis. Níor chas mé le Gaeilgeoir riamh a bhí ag cur isteach ar phost sa Státseirbhís nach raibh Béarla aige nó aici. Mar sin, tá siadsan in ann an dá chluiche a imirt, áit nach bhfuil lucht an Bhéarla amháin in ann ach cluiche amháin a imirt. Cuirtear daoine i rannóga nó Ranna éigin ina bhfuil Gaeilge riachtanach díreach mar go bhfuil Gaeilge acu. Má tá duine ag teastáil sa Department of Public Expenditure and Reform, ba cheart an chéad duine ar an liosta a chur ann, fiú má tá Gaeilge agus Béarla acu. Ní amháin gur féidir le daoine mar sin gnó a dhéanamh trí Ghaeilge, ach tá siad in ann é a dhéanamh trí Bhéarla chomh maith. Ní féidir duine nach bhfuil aige nó aici ach Béarla a chur, mar shampla, i rannóg na Gaeltachta thiar i gCois Fharraige, mar ní bheadh sé nó sí in ann a ghnó nó a gnó a dhéanamh. Ba cheart go mbeadh an buntáiste ag an duine dátheangach. Nílimid ag caint ar aon duine atá aonteangach sa Ghaeilge, ach daoine dátheangach. Ní maith le Gaeilgeoirí go mbíonn siad coinnithe sa chúinne i mboiscín i gcónaí.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	95	I am not sure I follow.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	96	I can explain in English if Ms Comerford wants, as I have a little bit of it.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	97	Ní-----
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	98	I can speak English perfectly. What I am saying is-----
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	99	Leanfaidh muid ar aghaidh.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	100	I can speak any language I want in this committee.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	101	Gabh mo leithscéal, a Theachta-----
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	102	What I am saying is that while people applying for the Irish language stream can speak Irish, they also speak English as well as any of us. My contention is that while it should be noted that candidates have both Irish and English, they should not be excluded from jobs that only require English, because they are just as able to do those general grade jobs as those who just speak English.People do not want to be pigeonholed all of the time into a corner by virtue of the fact that they have an extra thing. As I said, it is not like Belgium where there are people who speak Flemish but do not speak French and vice versa. In our case, every Irish speaker can speak English perfectly. In fact, many of them have better English than those people who do not have Irish.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	103	That is the functional bilingualism.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	104	Mar Chathaoirleach, táim thar a bheith míshásta go bhfuil an cruinniú ag leanúint ar aghaidh trí Bhéarla anois. Tá córas aistriúcháin ar chostas mór i gceist agus tá an teachtaireacht ag dul amach anois má tá rud tábhachtach le rá, abair i mBéarla é. Ba mhaith liom, mar Chathaoirleach, a rá nach féidir stop a chur leis seo ach ní maith liom an teachtaireacht sin a bheith ag dul amach. Ní hí sin an fheidhm atá againn anseo. Tá pointe á dhéanamh ag an Teachta ó thaobh duine le cumas in dhá theanga, Béarla agus Gaeilge. De réir mar a thuigim, is é an rud atá á rá aige gur chóir go mbeadh buntáiste i gceist ag an duine sin atá dátheangach. Más féidir linn díriú isteach air sin, bheinn buíoch dár bhfinnéithe. Gabhaim buíochas leo.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	105	As Ms Lyons has said, we assign candidates where vacancies arise. There are situations within regional panels, which we also have, where candidates will want to stay, understandably, in the region where they live. We will offer people roles as they come up within the regions. There are some roles, not so much at the generalist level but at the more senior levels, where there is a requirement for Irish, in which case we will recruit candidates with that Irish proficiency for those roles. On the generalist side, we have roles in the Gaeltacht regions and in the HSE etc. Candidates themselves will consider many things when we offer them roles, including where they are going to be located and what the work is going to involve. Our role is to get people in the door. We have a volume of requests that come in from all over the system. We try to meet those requirements, but also those from the candidates’ perspective because these are their day-to-day jobs and it is important as well that they are in roles that they want to be in. While creating a level playing field for everybody, we try to take into account opportunities where we can match both what the candidate and the client want.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	106	Abair go bhfuil míle post lena bheith ann do dhaoine le Béarla an bhliain seo chugainn. Abair dá dtiocfadh ar an bpainéal Béarla duine an-chumasach ar fad agus go bhfaigheadh an duine sin an deichiú háit ar an bpainéal sin. Gheobhadh an duine sin tairiscint láithreach. Dá mbeadh duine sách saonta le dul ar an bpainéal Gaeilge agus nach raibh ach deich nó cúig jab le bheith ann agus go raibh an duine ar thaobh amháin den chúig ansin, d'fhéadfadh an duine a bheith ag fanacht píosa fhada go dtí go bhfaigheadh sé nó sin post. Dar liomsa, má tá Gaeilge agus Béarla ag duine, ba cheart, más rud gur jab le Béarla amháin a thiocfadh aníos i dtosach, go bhfaigheadh an duine sin an jab sin agus nach gcaithfeadh an duine fanacht ar an jab le Gaeilge. Tá Béarla ag na daoine seo. Ní féidir leis an duine le Béarla amháin cur isteach ar an jab le Gaeilge ach is féidir leis an duine le Gaeilge agus Béarla cur isteach ar an jab Béarla. Tá an tseirbhís ag rá go léimfimid thar na daoine sin.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	107	No, Chairman, that is not what I am saying.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	108	It is.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	109	The Deputy made the point that they actually have double the opportunity because they can apply for both. There is nothing to stop an individual from being on the Irish panel and on the English panel.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	110	An bhfuil sé sin-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	111	They do not have to opt out, one over the other, or have to choose.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	112	Nuair a bhí an 20 duine seo ar an bpainéal Gaeilge seo, an raibh siadsan ar an bpainéal Béarla freisin?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	113	No. The people on the English panel have to compete on the English panel but there is nothing to preclude an Irish speaker from competing on the English panel.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	114	Cuirfidh mé an cheist ar bhealach eile. Cé mhéad duine a chuir isteach ar an bpainéal Gaeilge a chuir isteach ar an bpainéal Béarla freisin?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	115	I do not have that detail with me.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	116	An bhféadfadh an tUasal Comerford teacht ar ais chuig an gcoiste leis an bhfreagra sin, lena toil?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	117	I certainly will. Is this in respect of the new 2018 competition for the clerical officers?
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	118	Shíl mé gurb é an rud a bheadh i gceist anseo go mbeadh comórtas oscailte ann, Gaeilge agus Béarla, go mbeadh scrúdú le déanamh, go bhfaigheadh duine áit ar an bpainéal idir a haon agus 1,000, go mbeadh gach uile dhuine ann - daoine le Gaeilge agus Béarla agus daoine le Béarla amháin - go mbeidís san ord ar an bpainéal céanna ach go mbeadh "G" curtha leis na daoine a bheadh an dá theanga acu. Nuair a bheadh an tseirbhís ag iarraidh poist ina mbeadh an Ghaeilge riachtanach léimfeadh sí síos go dtí an chéad duine eile leis an gcáilíocht. Dá mba rud é go raibh poist le Béarla ag teacht aníos agus go raibh "G" in aghaidh a ainm nó a hainm, faigheadh an duine sin an post freisin.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	119	We explained earlier that we were running separate streams.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	120	B'shin an áit atáim-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	121	The individuals had the opportunity to compete on both streams and whichever number came up first.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	122	Cuirfidh mé geall nach uimhir a haon a bhfaigheadh an duine. B'shin dhá fhoireann agus b’shin an t-anró. Ní thuigim cén fáth, ó tharla gurb é an scrúdú céanna atá i gceist, nach féidir le gach uile dhuine dul ar an bpainéal céanna agus go gcaithfidh duine le Gaeilge cur isteach in dhá chomórtas le háit a fháil isteach sa tseirbhís phoiblí. Ní thuigim cén fáth go gcaithfear é sin a dhéanamh seachas duine ag cur isteach air agus má tá sé nó sí an dara duine is cumasaí ar na daoine ar fad a chuirfear isteach ar an liosta, go bhfuil an duine sin thuas ag uimhir a dó, agus cibé jab a thagann aníos ansin, bíodh sé le Béarla, nó le Béarla agus Gaeilge, faigheann an duine an jab sin.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	123	The purpose behind having the Irish-only panels is that we are looking for ways to attract people who want to work in Irish as well as people who have Irish and want to work in the general Civil Service. The idea behind it is that we are trying to expand the pool and to look for ways to encourage people to come forward and to engage with us through the Irish language, rather than having the Irish and English generalist panels combined. We have situations, and Mr. Sinclair to my left is a good example of that, where he was on two panels, the Irish and English ones. He was appointed through the-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	124	I was appointed through the Irish panel.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	125	Was he higher up on the Irish panel than on the English panel?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	126	Bhí siad an-chóngarach. Bhí mé in ann a fheiceáil go raibh mé á bhogadh ó uimhir 17 ar an bpainéal Gaeilge agus uimhir 1,500, nó uimhir éigin sa réimse sin, ar an bpainéal Béarla. Bhí an dá phainéal ag bogadh mar an gcéanna agus bhí siad cóngarach ar deireadh. Bhí an seans agam, dá mba rud é gur tháinig an post as Gaeilge ar dtús agus nach raibh mé ag iarraidh é, é a dhiúltú agus bheinn fós ar an gceann Béarla agus vice versa.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	127	Fiú amháin bhí an tUasal Sinclair ina chuid den dá phainéal-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	128	Bhí buntáiste leis sin.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	129	-----agus níl aon soiléireacht againn cé mhéad duine a dhéanann é sin, a thuigeann é sin, agus a chuireann an iarracht bhreise seo cur isteach ar an dá phainéal. B'shin an áit a bhfuil an fhadhb ann. Tá fadhb eile ag baint leis seo, ar ndóigh, mar gur ainmnigh nó níor ainmnigh na Ranna Stáit mórán post a raibh Gaeilge riachtanach iontu. Dúradh gur fhógair Ranna Stáit nach raibh aon phoist a raibh an Ghaeilge riachtanach iontu, fiú ar leibhéal an oifigigh chléireachais. Ar an gcaoi seo, tá an tseirbhís ag dúnadh go leor Ranna Stáit do dhaoine. Bheadh sé i bhfad níos fearr, fiú dá mbeadh an Ghaeilge ó dhúchas ag duine, dul ar an bpainéal Béarla.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	130	That is not within our control to be honest.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	131	Tuigim é sin.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	132	Tá lón machnamh anseo. Tá dhá phainéal i gceist. Níl na figiúirí ag an tSeirbhís um Cheapacháin Phoiblí cé mhéad duine atá ag dul siar. Tá figiúirí tugtha dúinn ag dul siar go 2017. B'fhéidir go mbeidh na finnéithe in ann teacht ar ais agus na figiúirí a thabhairt dúinn ó 2016 ar aghaidh cé mhéad duine a chuir an dua ar an tSeirbhís um Cheapacháin Phoiblí bheith ar an dá phainéal agus cé mhéad duine nach ndearna é sin.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	133	An raibh dhá scrúdú le déanamh?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	134	Yes.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	135	Le teacht ar an dá phainéal, an gcaithfear dhá scrúdú agus dhá agallamh a dhéanamh?
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	136	Cé a rinne an cinneadh dhá phainéal a bhunú? Cén uair a tháinig sé sin isteach?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	137	We do not use exams for clerical officer grades so it is not an onerous application process. We can have a look at the numbers that have come through but 64 people have come through since 2016, as I alluded to in my opening statement. I am not expecting the numbers will be hugely different from that but we will certainly have a look at it and come back to the committee on that. On why we are running the Irish language-only competitions, it is about trying to address that issue of encouraging people to apply through Irish, making it as easy as possible for candidates to apply and having a look to see if this will make a difference. We are not sure at this stage because we have yet to run the competitions but it is being done in an effort to try to increase that candidate pool and encourage people to come forward and compete.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	138	Má chuirim isteach ar an dá phainéal, an mbíonn orm dhá agallamh a dhéanamh nó cén bealach a chuireann duine isteach air?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	139	One will have to do two interviews. They are two separate processes and streams.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	140	Seo í an fhadhb i gcónaí le bheith mar Ghaeilgeoir. Seachas é a bheith ina bhuntáiste, cuireann sé tuilleadh anró ar dhaoine. Don duine atá dátheangach, ba cheart go mbeadh sé ina bhuntáiste, ní ina mhíbhuntáiste. Ba cheart go mbeidís in ann pacáiste leis an dá rud in éineacht a fháil le chéile agus go mbeidís go huathoibríoch ar an bpainéal le Béarla mar ipso facto tá Béarla acu ar aon chaoi. Dá mbeadh mise ag cur isteach air, táimid ar ais sa rud a chuireann alltacht orm. Is é sin ná go bhfuil duine an t-am ar fad ag iarraidh either anró breise a chur orthu féin nó caithfear tosú ag déanamh tomhas cé acu an bealach is fearr le dul ar aghaidh. Cuireann daoine an cheist orthu féin an gcuirfidh siad síos go bhfuil Gaeilge acu nó nach gcuirfidh siad síos é.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	141	As we said earlier, our intention in this is to try to broaden the candidate pool and encourage Irish speakers to compete because, as it stands, the numbers are so low that we had to do something.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	142	Aontaím go gcaithfidh an tSeirbhís um Cheapacháin Phoiblí daoine le Gaeilge a earcú ach ná smaoiníodh muid riamh ar dhaoine le Gaeilge go bhfuil siad gan Béarla. Tá Béarla acu. Áfach, smaoinímid ar dhaoine le Gaeilge agus nach bhfuil Béarla acu. In ionad é a bheith ina bhuntáiste go bhfuil Gaeilge agus Béarla ag daoine, cuirimid i mbosca na Gaeilge iad agus deirtear amhail is nach raibh aon Bhéarla acu. Tá Béarla den scoth acu. Sin é an áit a bhfuil an fhadhb.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	143	I would contend that is not how it is viewed. Our view is they are like gold nuggets and we have to try to do whatever we can to try to encourage and support people through our processes. We cannot turn around to any candidates and tell them they can compete in one process but not in another, or that if they compete in one process, it entitles them to a role in another process. We have to be clear because, as the Deputy knows, recruitment and selection are fairly litigious. We have codes of practice and rules and regulations we have to adhere to. We are looking to do something a little bit different here to see if that makes an impact. It is not just the design of the competition itself. We have been doing other things, such as reaching out to the second and third level institutions, going on roadshows, and targeted media campaigns. It is all in an effort to widen the candidate pool because we recognise the importance of having as many bilingual and Irish-speaking individuals in the public service and Civil Service as possible. What we were doing was not giving us sufficient numbers to meet that need.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	144	Is dócha nach leor fós an méid atá á dhéanamh. Tá géarchéim agus dúshlán ann. Sa dara seisiún inniu, beimid ag plé an Ghaeilge san Aontas Eorpach agus an próiseas atá ar siúl i dtreo stádas iomlán ó thaobh na Gaeilge de san Eoraip, comhthreomhar leis na hiarrachtaí atá á dhéanamh ag an tSeirbhís um Cheapacháin Phoiblí. Is aisteach an rud é nach mbeidh an maolú ar an nGaeilge in 2022 ach tá na dúshláin chéanna ag an tSeirbhís um Cheapacháin Phoiblí. Tuigim ón ráiteas tosaigh go bhfuil sibh ag obair as lámh a chéile ó thaobh na Gaeilge a chur chun cinn san Eoraip. Rud atá níos tábhachtaí domsa ná cad atá foghlamtha ag an tSeirbhís um Cheapacháin Phoiblí ó thaobh na bearta atá déanta san Eoraip. Tá na dúshláin chéanna ann ach tá orthu na dúshláin sin a shárú roimh 2022. Beidh siad os ár gcomhair i gceann tamaill, ach de réir mar a thuigim, tá solúbthacht i gceist. Ní raibh siad in ann teacht ar dhaoine so bhí orthu an cleachtas a athrú agus daoine a earcú i mbealaí éagsúla. Cad atá foghlamtha ag an tSeirbhís um Cheapacháin Phoiblí as sin?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	145	The Chairman hit the nail on the head when she spoke about doing things differently and recruiting people in different ways. That is what we are trying to do.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	146	Ní fheicim an fhianaise. B'fhéidir go bhfuilim beagáinín ró-chrua oraibh ach ní fheicim an fhianaise go bhfuil an tSeirbhís um Cheapacháin Phoiblí ag breathnú ar bhealaí éagsúla chun daoine a mhealladh ó thaobh amuigh agus taobh istigh den rannóg féin. Cad atá á dhéanamh ag an tSeirbhís um Cheapacháin Phoiblí chun daoine a mhealladh a gcuid Gaeilge a úsáid agus a fheabhsú?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	147	I understand what the Chairman is saying about the evidence because, again, this is something we are just trying. We will be running an Irish language-only executive officer, EO, competition, which will be advertised this week, and we will be running an Irish language-only higher executive officer, HEO, competition. We will be able to look at that in 2020 after we have run that competition to see if that has made an impact. That is one of the things we are doing differently to see if we can widen that candidate pool, as well as all the other things we are doing around reaching out to the second and third level institutions, partnering with the Department of Culture, Heritage and the Gaeltacht on its roadshows, looking for ways where we can engage and work with Departments that have specific requirements. Those are things we are doing. I would like to think that at this time next year we will have some data so we can look at the correlations and see if it has made an impact and if it is any different.
