#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	0	I would like to clarify the statistics for burglaries and aggravated burglary.  The most up-to-date figures from the Central Statistics Office, which has the statutory responsibility for the production of crime statistics, are for 2011.  The published figures indicate that recorded burglary and related offences increased by 7.9% last year.  However, the figure for aggravated burglary, which is a subset of the overall burglary figure, shows no increase during that 12-month period.  It is important to acknowledge that the latest crime statistics show a decrease in most types of crime during 2011, including homicide, assault, criminal damage and drug and public order offences.  Taken together, this overall decrease represents a substantial achievement for law enforcement and crime prevention in Ireland.I share the Deputy's concern at the incidence of burglaries and other property crimes.  Nevertheless, I am encouraged by the fact that An Garda Síochána is responding effectively.  The Deputy will be aware, in particular, of the recent announcement by the Garda Commissioner of a range of measures aimed at tackling gangs involved in burglaries.  These measures are encompassed in Operation Fiacla, which is particularly focused on identifying and targeting mobile gangs involved in burglaries around the country so as to disrupt their activities and bring them before the courts.  Specific burglary-related initiatives are being implemented in each Garda region in support of Operation Fiacla.In respect of the situation in commuter counties, the available statistics indicate that the incidence of burglary is greatest in the Dublin metropolitan region and that commuter counties in the east and midlands generally have a higher incidence than other counties.  This type of information is available to gardaí on a real-time basis and feeds into Operation Fiacla and other targeted policing operations, including the identification of crime trends, hot spots and the design of appropriate responses and deployment.In addition to the concerted law enforcement efforts being pursued by An Garda Síochána, crime prevention is a key component in tackling burglary.  In this regard, the Garda national crime prevention unit and crime prevention officers at divisional level provide advice, information and support to organisations, businesses and individuals aimed at reducing burglary and property crime.Additional information not given on the floor of the House.I am conscious of the deep distress which burglary can cause to householders, and the broader impact it can have in terms of fear of crime in our communities, and, therefore, I welcome the fact that the Garda Commissioner is deploying the substantial resources available to him in a targeted and strategic approach to confronting those who are engaging in this form of criminality.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	1	I refer to Operation Fiacla, which the Minister says concentrates on mobile gangs.  Are resources or particular attention being directed towards local criminals?  I am particularly concerned at the increase in the commuter belt.  In Meath, there were 112 burglaries in 2011, an increase of 40% on 2010, while in Kildare there were 1,687, an increase of 26%.  Burglaries increased in 20 of the 28 Garda divisions in 2011.  Mobile gangs are playing a part and perhaps the Minister can give me an idea of the kind of resources being invested in Operation Fiacla.  Are specific initiatives been taken to deal with locally-based criminals responsible for a significant part of these figures?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	2	I assure the Deputy that adequate resources are available to the Garda Síochána.  What is happening is a targeted operation identifying criminal gangs engaged in burglary, who are using our very good road network to gain access to other parts of the country from Dublin.  Deputy Calleary is correct in making reference to the increases in Meath and Kildare, the commuter areas to which I was referring.  The Garda Síochána has identified certain individuals engaged in this activity.  A recent operation resulted in a substantial number of arrests.  I am sure Deputy Calleary understands if I do not go into further detail about the operation or make references to the individuals arrested but, arising from the operation, I expect prosecutions.  At the end of the year, the targeted approach adopted by the Garda Síochána in Operation Fiacla will prove to be effective.The Garda Commissioner is very aware of this problem but it is for him to make operational decisions as to where resources should be directed.  I am aware that he believes this targeted operation aimed at identifiable individuals can be very successful and I have the greatest confidence that it will be.  However, this does not mean the Garda Síochána is not keeping a watchful eye on local individuals engaged in criminality in the counties referred to by the Deputy.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	3	On the issue of aggravated burglaries I join with the Minister in paying tribute to the Garda Síochána for the general decrease in levels of most crimes last year as shown in the statistics.  However, the number of aggravated burglaries is exactly the same in 2011 as it was in 2010, at 333 instances, approximately six a week.  We all agree this is too many and people are suffering.  Will Operation Fiacla include any focus on aggravated burglaries?  Is it proposed to provide any extra resources in an effort to reduce this figure, in line with many of the other crime statistics?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	4	The Deputy is correct in saying that aggravated burglaries in 2011 amounted to 333, the same figure as in 2010.  The number was higher in 2009 at 368.  The crime of burglary, whether ordinary or aggravated, forms part of the focus of this operation.  Like Deputy Calleary, I am aware that for any individual whose home is burglarised it is an extremely traumatic event.  One burglary is one burglary too many.  There is no ideal number.  The current Garda operation is directed at focusing on individuals known to be engaged in gangs and who concentrate on different parts of the country.  On occasions a series of burglaries are committed within a particular area by one group of individuals.  I hope that by the end of this year - I am conscious I am making myself a hostage to fortune in this regard - the success of this operation in 2012 will result in 2013 in a reduction in the number of burglaries.  I join with the Deputy in congratulating the Garda Síochána on its outstanding success in 2011 in reducing crime across a broad range of areas.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	5	The Irish Prison Service strategic plan contains a number of key objectives for the next three years, one of which includes the expansion of a pilot community return project which commenced last October in line with the recommendations of the Thornton Hall project review group.  This community return programme is an incentivised scheme run in conjunction with the probation service which provides for earned temporary release under which offenders who pose no threat to the community are offered early temporary release in return for supervised community service.  I can assure the Deputy that the probation service has sufficient resources available it to support the scheme at present.  It has been able to manage and resource the scheme since its commencement last October and I am fully committed to ensuring this will continue.  As it is, the probation service has responsibility for the supervision and management of community service orders in accordance with the Criminal Justice (Community Service) Act 1983, as amended by the Criminal Justice (Community Service) (Amendment) (No. 2) Act 2011.  This work, inter alia, involves providing assessment reports to the courts and managing the completion of the orders by offenders.A value for money audit of the community service scheme which was carried out in 2007 to 2008 and published in October 2009, found that there was capacity from within existing resources to provide supervision services to three times as many offenders as were under their supervision at the time of the audit.  I might also add that the service has been working to prioritise its workload and has been allocating resources to maximise its efficiency and effectiveness in the delivery of services including community sanctions, as an effective alternative to custody.  This also includes working with high risk sex offenders and young people and those for whom the service has a legislative mandate.I am pleased to say that sanction was recently obtained to fill the vacant director post in the probation service which will be advertised in the coming weeks.  The service will continue to have my full support in making greater use of community service to the benefit of prisoners and communities as an alternative to imprisonment.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	6	I thank the Minister for his reply and welcome the scheme which, as he said, comes on foot of the pilot project.  I think only four individuals ended up returning to prison under the pilot project, yet some of the commentary surrounding the recent announcement was unfortunate.  I do not know if it was something that fell through the cracks but some hysteria was created around it, which was completely unwarranted.  The clarification provided during the Topical Issues debate allayed many of the fears people had.When I asked the Minister last year about the probation services, he said he had secured sanction from the Department of Finance to hire eight additional probation officers.  Are those additional staff now in place and, if not, when does the Minister expect them to be in place?The Minister said he is satisfied the probation service has the resources and staffing to deal with the scheme, but will he continue to review it?  If so, how often will those reviews take place?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	7	I can personally assure the Deputy that we will keep the staffing position under continual review.  I do not have an immediate answer as to whether the ten posts have been filled.  I will be happy to communicate with the Deputy in that regard.I thank the Deputy for his comments on the business strategy we have put in place.  It will be very important as we go forward over the next three years.  This particular proposal was one half of the strategy.  The House has previously discussed the pilot programme that was taking place and while we will have a full report following the review, the programme has proved to be successful.  We have now exceeded 85 on the programme and I am advised that more than 130 have been assessed as appropriate for it.  Some have completed the programme in the intervening period, so the figure is not 130 at the one time.The programme is continuing.  As was stated when we announced it, it was anticipated that at any one time there would be no more than 150 on the programme, and in any one year there would be no more than 400.  Whether there are 400 participants does not simply depend on the capacity of the probation service to supervise the numbers, which I am advised should not be a difficulty, but also on whether appropriate prisoners are available to participate in the programme.There was a lot of hysteria attached to the announcement.  It was portrayed in some tabloid papers as if we were about to release 1,200 prisoners into the community, as opposed to approximately 1,200 over a three-year period.  All of them would have to have served a minimum of 50% of their sentences before qualifying to be assessed for the purpose of the programme.I see the programme going forward and as I told Deputy Calleary last week, when the formal review of the pilot is complete I will happily share that information with the Deputies.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	8	One of the criteria within the strategy for earning temporary release concerned education and training.  What type of resources will be needed to ensure that prisoners can avail of additional education and training in order to earn temporary release?  Will the Department be examining that matter over a three-year period or will it be done annually?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	9	The strategy was only announced last week and we are now in the implementation phase.  The pilot projects are such that in the context of community release additional conditions can be attached.  For example, they may involve an individual having to attend meetings of Alcoholics Anonymous or some other group dealing with drug issues.As the strategy details, we hope to expand and improve the overall educational facilities within our prison service.  That is now part of the work that is being put in place with regard to implementing the strategy over the three-year period.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	10	When I first came into office just over a year ago one of my first objectives was to address the length of time taken to process applications for naturalisation and to significantly reduce the number of cases on hand.   At  that time there were over 22,000 applications on hand and applications were taking an average time of over two years to process, and many were waiting three to four years.  I regarded this as unacceptable.  In June 2011, I announced a series of measures to address this issue including improved application forms, which are currently available online with an associated online residence checker, re-engineering of processes that were a barrier to achieving maximum efficiency plus streamlined and accelerated procedures for certain types of application.Through these and other measures enormous progress has been made, notwithstanding a substantial increase in the volume of valid applications received in 2011, during which a total of 18,500 valid applications were received compared to 12,500 in 2010.  In the period 9 March 2011 to 8 March this year, a total of 17,500 valid applications were determined.  By contrast, in the whole of 2010, decisions were reached in just under 7,800 cases.  So far this year I have made decisions on some 9,200 applications and I expect to have made a decision on a further 3,500 applications by the end of May and on approximately 12,000 applications between June and the year end.  Thus, this year will see approximately 24,000 applications for citizenship dealt with, which would represent a more than threefold increase in the number of applications dealt with over 2010 levels.  I think the House would agree that by any standards of reasonable measurement this represents a major achievement.I also undertook to get to the stage by the second quarter of this year that, in the generality of cases - that is, around 70% - persons applying for a certificate of naturalisation will be given a decision on their application within six months.  In this regard, a major effort has and continues to be made in reducing the time taken to process applications.  It is expected that the six month timeframe for the generality of new applications received from this month onwards will be achieved.
 Additional information not given on the floor of the House.
Under the new JobBridge programme announced by the Government a total of 16 individuals have been engaged by the citizenship division of my Department to date.  The primary purpose of the scheme is to provide work experience for those involved and to improve their prospects of getting back into the workforce.  I am advised that the scheme is extremely successful and mutually beneficial in addressing the backlog and enabling the individuals in question to gain good experience in the workplace.Last summer, I also decided to introduce citizenship ceremonies for the first time since the foundation of the State.  This allows candidates for citizenship make their declaration of fidelity to the Irish nation and loyalty to the State and receive their certificate of naturalisation in a meaningful and dignified manner which befits the importance and solemnity of the occasion.  To date, 47 such ceremonies have been held at which almost 11,000 candidates have become Irish citizens under the new procedures.  These ceremonies are an unqualified success.The nature of the naturalisation process is such that for a broad range of reasons some cases will take longer than others to process.  It is a statutory requirement that, inter alia, applicants for naturalisation be of good character.  In some instances that can be established relatively quickly and in other cases completing the necessary checks can take a considerable period of time.  The primary aim over the past year has been to reduce the large volume of cases on hand as swiftly as possible and this has been achieved in the generality of cases.  I am also confident that significant inroads will also be made with the remaining cases by year end.  In such a fast moving environment where large volumes of cases are processed quickly, the calculation of averages for processing times has little meaning and the priority of the immigration service has been to deal with the cases on hand rather than divert resources to other activities.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	398	The Social Welfare Appeals Office has advised me that an appeal by the person concerned was registered in that office on 14 October 2011.  It is a statutory requirement of the appeals process that the relevant Departmental papers and comments by or on behalf of the Deciding Officer on the grounds of appeal be sought.  These papers have been received in the Social Welfare Appeals Office and the case has been referred to an Appeals Officer who will make a summary decision on the appeal based on the documentary evidence presented or, if required, hold an oral hearing.The Social Welfare Appeals Office functions independently of the Minister for Social Protection and of the Department and is responsible for determining appeals against decisions on social welfare entitlements.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	399	The Social Welfare Appeals Office has advised me that an appeal, by the person concerned, was registered in that office on 3 April 2012.  It is a statutory requirement of the appeals process that the relevant Departmental papers and comments by or on behalf of the Deciding Officer on the grounds of appeal be sought.  When received, the case will be referred to an Appeals Officer who will make a summary decision on the appeal based on the documentary evidence presented or, if required, hold an oral hearing.The Social Welfare Appeals Office functions independently of the Minister for Social Protection and of the Department and is responsible for determining appeals against decisions on social welfare entitlements.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	400	There are no contracts in place with the company concerned for the provision of services in my Department or in any State agency under the aegis of my Department.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	401	Under the Wildlife Acts, all wild birds and their nests and eggs are designated as being protected. In addition, the Acts make it an offence for a person to wilfully take or remove the eggs or nest of a wild bird (otherwise than in accordance with a licence issued by my Department), or to wilfully destroy, injure or mutilate the eggs or nest of a wild bird, or to wilfully disturb a wild bird on or near a nest containing eggs or unflown young.  In addition, the Wildlife Acts also afford extra protection to wild birds as they prohibit the cutting, grubbing, burning or destruction of vegetation growing on uncultivated land or in hedges or ditches during the nesting and breeding season for birds and wildlife, from 1 March to 31 August.  Hedgerows and scrub are important as wildlife habitats, particularly for nesting birds, and they need to be managed in the interests of both farming and biodiversity.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	402	The individual referred to in the Deputy's question applied to sell his interest in land under the voluntary bog purchase scheme, administered by my Department. The relevant land has been inspected and found to be partially within a site designated as a special area of conservation. A letter of offer issued to the applicant. Contracts for sale have been received and are under review in my Department.  The contracts for sale will be forwarded to the Chief State Solicitor's Office to progress the sale as soon as possible.In the light of the issues which have arisen in relation to the voluntary bog purchase scheme, I decided that applicants could, if they wished, transfer instead to the compensation scheme established by my Department for those affected by the cessation of turf cutting on raised bog special areas of conservation. This will allow applicants to retain ownership of their land holding or rights while availing of compensation.This cessation of turf cutting compensation scheme now comprises a payment of €1,500 per year, index linked, for 15 years or, where feasible, relocation of turf cutters to non-designated bogs where they can continue to cut turf. Those wishing to relocate can avail of the financial payment or the delivery of 15 tonnes of cut turf per annum while relocation sites are identified and prepared. The costs of acquiring and preparing relocation sites will be met by the State. An additional once-off payment of €500 will be provided where legal agreements are signed with me, as Minister for Arts, Heritage and the Gaeltacht.My Department has recently written to applicants under the voluntary bog purchase scheme to outline their options under the cessation of turf cutting compensation scheme as an alternative to proceeding with their applications under the purchase scheme.  This relates to applicants under the voluntary bog purchase scheme who have not received a letter of offer or have received a letter of offer but where contracts have not been signed.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	403	As the Deputy will be aware, the Department of Arts, Heritage and the Gaeltacht was established on 2 June 2011, following substantial Departmental reconfigurations. I am advised that expenditure by my Department on external reports during the period from 2 June 2011 to date was as set out in the table below. There was no relevant expenditure from Ministerial allowances:CompanyServiceAmount paid from 2 June 2011 to dateDr. Evelyn Moorkens, Environmental ConsultantAdvice on conservation of Margaritifera (freshwater pearl mussel)€1,929University of BirminghamResearch services for a Bord na Móna Peatlands Survey€28,378Avia SolutionsReview of financial submissions relating to Aran Island PSO contract€6,300
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	404	I refer the Deputy to my reply to Question No. 134 of 25 April 2012.  There has been no change in the intervening period to the information set out in that reply. All of the expenditure in question was met from the Vote of my Department and there was no relevant expenditure from Ministerial allowances.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	405	The individual referred to in the Deputy's question has applied to sell her interest in land in a raised bog special area of conservation under the voluntary bog purchase scheme, administered by my Department. A letter of offer for the purchase of the land had issued from my Department. However, no contracts for sale have been signed.  I am advised that processing of applications on hand under this scheme has been slower than anticipated, due to capacity constraints in undertaking the work involved.In the light of the issues which have arisen in relation to the voluntary bog purchase scheme, I decided that applicants could, if they wished, transfer instead to the compensation scheme established by my Department for those affected by the cessation of turf cutting on raised bog special areas of conservation. This will allow applicants to retain ownership of their land holding or rights while availing of compensation.This cessation of turf cutting compensation scheme now comprises a payment of €1,500 per year, index linked, for 15 years or, where feasible, relocation of turf cutters to non-designated bogs where they can continue to cut turf. Those wishing to relocate can avail of the financial payment or the delivery of 15 tonnes of cut turf per annum while relocation sites are identified and prepared. The costs of acquiring and preparing relocation sites will be met by the State. An additional once-off payment of €500 will be provided where legal agreements are signed with me, as Minister for Arts, Heritage and the Gaeltacht.My Department has recently written to applicants under the voluntary bog purchase scheme to outline their options under the cessation of turf cutting compensation scheme as an alternative to proceeding with their applications under the purchase scheme.  This relates to applicants under the voluntary bog purchase scheme who have not received a letter of offer or have received a letter of offer but where contracts have not been signed.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	406	As I have previously advised the House, a retired schoolteacher works as a Special Adviser in my Department, whose salary, following abatement, is €38,216 per annum.   I am also advised that two retired officers were engaged by Údarás na Gaeltachta on short-term contracts:one as interim CEO on a 4-month contract that expired on 30th April 2012 at a cost of €20,916; andone as a solicitor on a six-month contract expiring on 31st August 2012 at a cost of €23,663.The abatement principle has been applied in both cases.
#JimmyDeenihan	unknown-#JimmyDeenihan-party	unknown-#JimmyDeenihan-dob	unknown-#JimmyDeenihan-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	407	As the Deputy will be aware, the Department of Arts, Heritage and the Gaeltacht was established on 2 June 2011, following substantial Departmental reconfigurations. I am advised that there is no record of any payment made by my Department since that date to the company referred to by the Deputy.  The information requested in respect of agencies under the remit of my Department is being compiled and will be forwarded to the Deputy as soon as possible.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	408	The Programme for Government states that a feed-in tariff will be provided for micro-generators wishing to produce electricity for their own homes, farms and businesses and that they will be facilitated to sell surplus electricity to the grid while the tariff should not be significantly above single energy market price for electricity.  My Department and the Sustainable Energy Authority of Ireland are finalising analysis, which will be submitted to me shortly, on the most cost effective options which could be considered for supporting the micro-generation sector, having regard to the costs and benefits for all energy consumers.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	409	One application from Meenacuing, Gweedore, County Donegal has been received under the Rural Broadband Scheme.  The Verification Phase of the Scheme is now underway.  The details of applicants have been passed to participating companies and the companies have responded to my Department indicating where they may be able to offer services.  Letters were sent to all applicants to let them know the position in relation to their application during February and March and a total of 2011 applicants responded giving their consent to receive written offers of service from the participating companies.Data files with the details of applicants who have given their consent to be contacted by participating companies have been passed to the companies involved and letters with offers of service have been issued by most of the companies to applicants and any remaining offers will be issued shortly.  The application referred to in this reply is amongst these applications and will receive offers from a number of companies who are interested in providing a broadband service to the applicant.  The companies involved will be seeking to provide services to applicants over the period from the end of April until the end of July 2012.  Once this phase of the Scheme is completed, the companies will be returning data to my Department to inform us of the outcome.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	410	The figures given in reply to Parliamentary Question No. 130 are the actual figures recorded by the counter and are not adjusted for periods when the counter was not operational due to flood and storm damage — hence very low or zero number of fish recorded by the counter in July, August and November, 2011.  There are four channels in the fish counter in the river through which fish can pass and be counted.  Two of these have already been completely refurbished in 2012 and the other two will be completed before the end of the month of May weather permitting — this will enable a full count to be achieved in the river for the majority of the salmon run in 2012.River salmon tend to move upstream and later drop back only to again move upstream to spawn — hence in some months as many fish can go up as well as down relative to water conditions at the time — this was evident in May and June.In calculating the runs of salmon in a river where certain months are missing — average figures from the same month from prior years are used, together with the expert knowledge of fisheries officers and scientists.  In the case of the River Maine, it was noted by experienced fishery officers that in the winter of 2011/2012 the number of spawning fish observed in the river was extremely disappointing.  This reflected the view that the run of salmon in the river in 2011 was down on previous years.  This was especially evident on the Brown Flesk, which has seen a drastic fall in redds (salmon spawning beds) from hundreds in previous years to 46 in the 09/10 winter season.  Due to high water levels in the winter of 2011/2012 the counting of redds was extremely difficult.  If the Deputy wishes, I can arrange for Inland Fisheries Ireland to meet him to discuss this matter further.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	411	I wish to advise the Deputy that the total expenditure from February 2011 to date on external reports commissioned by my Department is €683,883 and details of the consultants responsible for these external reports are set out in tabular form.  Payments from Ministerial allowances are not a charge on my Department's Vote and are not a matter for my Department:Consultancy NamePurpose of ConsultancyDr. Michael JohnsonSilvermines Remediation project: Vegetation ManagementCamp Dresser McKee CDMSilvermines Remediation project: Vegetation ManagementPurvin and GertzStudy of the Strategic Case for Oil Refining on the Island of IrelandPA Consulting GroupReview of National Digital Research CentreIndependent Commission on Meath Tyrone Power LineReport on case for undergrounding Meath Tyrone Power LineIndecon Economic ConsultantsReview of Griffith Geosciences Research Grant AgreementSLR ConsultingCore Library Holding ReviewJenny DeakinPreparation for the Graigue Group Water Scheme ReportXodus Group LtdScientific environmental assessment of the Irish and Celtic Seas (SEA)Irish Whale and Dolphin GroupAcoustic Monitoring Study to evaluate two acoustic systems for detecting and monitoring beaked whales.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	412	The information which the Deputy requested is outlined in tabular format below for the years 2011 and 2012.  Payments from Ministerial allowances are not a matter for my Department.YearAmount Spent on Public RelationsCompany2011€40,513.83Morrow Communications Ltd€8,349.00Murray Consultants€32,670.00McConnells Advertising Agency2012 (to mid April)€10,625Morrow Communications Ltd€86,932.71McConnells Advertising AgencyThe major expenditure incurred above is in respect of the campaign concerning digital switchover and the geophysical survey over six border counties.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	413	I met with the Irish Postmasters' Union (IPU) late last week and was given a copy of the Grant Thornton report.As Minister for Communications I welcome the IPU's ambition to identify opportunities for more business to be delivered through the Post Office network.An Post has many strengths and has the largest retail presence in the country.  My Department has always impressed on the company the need to further exploit its unique position in Ireland and has been supportive of its attempts to diversify its income streams and to win a wider range of commercial contracts offering higher margins.  The acknowledgment by the IPU that it has an appetite for delivering new services is clearly positive.  My Department will consider the Report in consultation with relevant stakeholders.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	414	Since its formation in 2007, my Department has re-employed two former members of staff.  One was a Principal Geologist who was re-employed during 2008, 2009 and 2010 at a total cost of €104,467.  The other was a Petroleum Exploration Specialist who was re-employed for a short period in 2012.   The cost of this service is not yet available but it will not be significant.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	415	Ireland's telecommunications market has been liberalised since 1999 and since then has developed into a well-regulated market, supporting a multiplicity of commercial operators, providing services over a diverse range of technology platforms.  Details of broadband services available on a county-by-county basis can be found on the Commission for Communications Regulation's (ComReg) website at www.callcosts.ie.The State is not a provider of services, except in instances of clear market failure such as in the cases of both the National and Rural Broadband Schemes.  Such interventions are always subject to EU State Aid clearance to ensure no unacceptable level of market distortion takes place.  The general area of Derrygrath, Cahir, County Tipperary, is covered under the National Broadband Scheme (NBS).  Broadband services under this Scheme are available since October 2010, from the NBS service provider, 3, to persons with a fixed residence or fixed business in all NBS designated areas, including Derrygrath.In keeping with State Aid clearance for the Scheme, the broadband service contracted under the NBS is an affordable, scaleable product, which currently offers minimum speeds of 1.6 Mbps download and 1.2 Mbps upload subject to a maximum contention ratio.  As regards service quality, my Department has well-established monitoring arrangements in place to ensure that the NBS delivers the minimum specified service or better to all users.  The NBS contract guarantees service levels and imposes a service credit regime on 3, with significant financial consequences in the event that minimum specification service levels are not met.Any residents in NBS areas, who wish to subscribe to the service, can contact 3 at 1800 944794, or can sign up online at www.three.ie.The combination of private investment and State interventions in broadband provision means that Ireland will meet the EU Commission's Digital Agenda for Europe target of having a basic broadband service available to all areas by 2013.The Government accepts that the widespread availability of high speed broadband is a key requirement in delivering future economic and social development.  With basic broadband services now widely available across Ireland, the challenge is to accelerate the roll out of high speed services.  The Next Generation Broadband Taskforce (NGBT), which I convened last summer, has had an important role to play in this regard.  It comprises the CEOs of all of the major telecommunications companies operating in the Irish market, as well as CEOs of some other companies that provide broadband services.  The purpose of the Taskforce, among other things, was to assist in developing a roadmap for the development of next generation networks across Ireland.  I am pleased to inform the Deputy that the Taskforce report was published last week.  The report notes that by 2015 over 50% of the population will have access to high speed broadband services with speeds in excess of 70 Mbps.  The report also highlights areas where Government and industry can work together to facilitate the roll out of high speed services across Ireland, and particularly in areas where the case for commercial investment is marginal.Following on the publication of the Taskforce report, I have also launched a 4 weekconsultation process, which can be accessed at the following link: http://www.dcenr.gov.ie/Communications/Communications+Policy/Report+of+the+Next+ Generation+Broadband+Taskforce+and+Consultation.htm.Any submissions or observations can be made electronically to nextgenerationbroadband@dcenr.gov.ie or tweet to @BroadbandPlan12 by close of business on Thursday 31 May 2012.  The purpose of this consultation is to provide further input to this important policy area.  Thereafter, it is my intention to bring proposals to Government for a National Broadband Plan for Ireland.  This plan will build on the recent excellent progress made and be informed by the findings of the Taskforce and subsequent consultations.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	416	Inland Fisheries Ireland (IFI) is part of the broader public service and like all such organisations, its future lies within the overall programme of reform being advanced by Government, requiring a refocus on business processes and adjustments to the way all public bodies use available resources.  While a number of IFI staff have retired recently, decisions on staff and resource deployment, replacement of staff, etc., will be taken by IFI having regard to the business needs of the organisation and will take account of the employment control framework (ECF) target, as determined by the Department of Public Expenditure and Reform.
