#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	0	The first priority question is in the name of Deputy Browne. As Deputy Browne is not present, we will go on to Question No. 102.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	1	Payments are made under the various schemes implemented under the Common Agricultural Policy to eligible applicants who meet the provisions in the EU regulations governing the schemes. In the case of the single payment scheme, eligible applicants must meet all of the following criteria: they must declare eligible hectares as defined under the provisions of article 34 of Council Regulation EC/73/2009; they must carry out farming activity on their holdings; they must hold payment entitlements; and, if they want to benefit fully, they must declare an eligible hectare for each payment entitlement held. For all types of transfer of entitlements to companies, the applicants must complete a transfer of entitlement application form, which must be supported by a copy of the Companies Registration Office printout to allow the Department to identify the directors of the company for signature purposes. In addition, a memorandum of articles of association must be included detailing that the business of farming is being carried out by the company. To proceed with the requested transfer, officials from my Department ensure that all forms are signed appropriately and that the business of the company includes farming. There are only a small number of companies in receipt of the single payment scheme in Ireland and the vast majority of these were established in recent years by individual farmers who wished to transfer the operation of their farming enterprises to limited companies. In the case of the market support and on-farm investment schemes implemented by my Department, these measures routinely apply in an equal manner to both natural and legal persons, including companies. Accordingly, where an applicant satisfies the eligibility conditions set out in the measure concerned, my Department is obliged to issue payment to the eligible applicant. For payments made to companies under EU-funded schemes, both fully and partially, I refer the Deputy to my Department’s website, where details of EU payments to all beneficiaries who are legal persons, including limited companies, are published in accordance with the provisions of Council Regulation EC/1290/2005. The relevant site is http://www.agriculture.gov.ie/farmerschemespayments/methodsofpayments/commonagriculturalpolicycap/captowards2020. I think I know what the Deputy's question is getting at. He raises the question of whether we should allow companies to draw down very large payments while individual farmers are struggling and need every cent they get in single farm payments. I will expand on that in my reply to the Deputy's supplementary question.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	2	I thank the Minister for his reply. I tabled this question because of the disproportionate amount of money paid to a small percentage of those who are entitled to payments. It underlines the unbalanced way in which payments are distributed. Over recent weeks we have heard derogatory remarks made about small producers, small family farms and so forth to the effect that they are not productive. Some farm organisations want to maintain the status quo but, according to the Minister's words and my own view, the single farm payment is not equitable or fair. As elected representatives we should try to ensure it is made more favourable for those in most need.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	3	A question, please.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	4	Payments of over €500,000 to Larry Goodman's company and €680,000 to Abbott cannot be defended. At a previous Question Time the Minister expressed support for the capping of such payments at €100,000, but it now looks as if it will be €150,000. Did the Minister receive support from any other member state for this proposed cap? Did he push for it? Has he given any thought to the notion of flexibility towards a new model of payments? Will he come down in favour of another model for such payments?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	5	I will come to the last question in a later reply. Back in 2007 there were 340 companies drawing down payments. There are now 435. It is true that many of these are a result of farmers coming together to set up a limited company to draw down payments on the transfer. There are larger companies also. The Deputy referred to the Irish Agricultural Development Company which is part of the Goodman group. It has a large beef herd and drawn down payments to which it is perfectly entitled. I do not think we should comment overly on individual cases because they are applying the rules of the system in place. However, we are changing this system with the Common Agricultural Policy reform process. Payments will be fairer and more equitable. The model I have advocated for the past 18 months will ensure that in the redistribution of direct and single farm payments, everyone will be moved to an average payment. However, this model will also limit the transfer in such a way that it does not put individual farmers out of business who rely heavily on their single farm payment, while at the same time significantly increasing payments to farmers who have historically low payments but want to become more productive. I will continue to advocate this policy because it is fair. We achieved a significant victory at the Council of Ministers to get acceptance from the other 26 member states of this alternative model to the flat-rate, area-based model the Commission had proposed. We must go forward and reach a compromise position with the Commission which has a different view from mine, as well as the European Parliament which has a similar view to mine but wants to move further with redistribution. We will have to find before the end of June a way of compromising on a figure and method for redistribution. Let us be clear. Redistribution is going to happen. The question is to what extent is it going to happen in terms of the amount of money involved and the pace of that redistribution. I have strongly advocated that we need to do this over time and limit the redistribution to ensure we keep our herd size and productivity intact, while assisting the farmers contributing most to the Food Harvest 2020 targets.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	6	It is welcome that the Minister is moving towards redistribution. However, I am concerned that the fairness of the redistribution might be lost because of pressure being exerted by other interest groups. We need to keep as many small family farms in rural Ireland as we can. I would like to see the Minister's model that he has used in the negotiations. I hope it takes cognisance of the debate that has taken place politically in recent months to secure a viable income for smaller producers.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	7	The Council has taken into account the debate that has been happening in rural Ireland. I am now trying to give the Government as many options as possible in terms of flexibility.This is in order that when we conclude, hopefully by the end of June, a political agreement with the Commission, the European Parliament and the Council on what CAP reform will look like, we will have a series of options and flexibilities which we can decide on how best to use for Ireland in terms of taking the agri-food industry, agriculture and farming forward in a progressive way that helps people who need a leg-up, those on disadvantaged land who need support and that helps people who are planning significant expansion and growth to proceed through Pillar 1 money and rural development money. Both need to come hand-in-hand and they complement each other. Certainly, we will work on getting the maximum flexibilities in order that we can design a system for Ireland that suits agricultural production here. That will include a series of measures including the potential for coupling; the potential from switching money between Pillar 1 and Pillar 2; the potential for a redistributive payment, which has been discussed a good deal, or for an extra payment for the first 20 or 30 hectares; and the redistributive model that we have been discussing. All these flexibilities are part of the discussion that we are trying to agree on at the moment. As part of this we will also be discussing an overall cap. I have said that I supported Deputy Ferris's suggestion several months ago that a cap of €100,000 would be appropriate in Ireland. We have no agreement on that because the view of the Council of Ministers was that €150,000 should be the figure. I am obliged to respect the strong majority decision there. Other countries will apply no cap, because it is voluntary. We will have to see what the discussions and debates with the Parliament and Commission result in before the end of June.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	8	We are back on Coillte.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	9	We are staying on Coillte.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	10	As a member of the Government I have been involved in all stages of the decision-making process to date in respect of the proposed sale of Coillte's harvesting rights. From the outset, following the publication of the report of the review group on State assets and liabilities in April 2011, I was engaged as the relevant Minister to ascertain the value of Coillte and its various assets. I began this through my initial engagement with Deloitte on a pro bono basis to examine the recommendations in the McCarthy report as they applied to my Department, including Coillte. I have emphasised throughout the process the importance of making an informed decision in respect of the disposal of State assets and the Government has been proceeding with caution in respect of the consideration of the disposal of Coillte assets. This resulted in the Government decision in February 2012 that consideration would be given to the sale of some assets of Coillte, excluding the sale of land. The exclusion of the sale of land from the process was to address industry and public concerns expressed to me and my colleagues, and my colleagues concur with my views in this regard. The most recent development in this regard was the decision by the Government last summer that a concession for the harvesting rights to Coillte forests be considered for sale. The context and background to this decision was outlined by my colleague the Minister for Public Expenditure and Reform and myself in the recent two-evening debate on the Private Members' motion for which Deputy Boyd Barrett was largely responsible. As I stated in the debate, my Department, the Department of Public Expenditure and Reform and NewERA in conjunction with Coillte are examining the financial and other implications of developing the potential of Coillte's forestry assets. This work encompasses the identification of the forestry assets involved, the determination of their value and the consideration of several issues associated with the proposed sale of the harvesting rights. All of this work is being undertaken to inform the consideration of the Government on the sale of harvesting rights.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	11	I must interrupt the Minister there. The rest of the reply will appear in the Official Report.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	12	We are proceeding with caution. Nothing is being rushed. I will be bringing a recommendation to Government on this within months if not weeks. Certainly, we understand the concerns across the broader timber industry in respect of proceeding.We have an obligation to look at the potential of all State assets and the appropriateness of their sale. We will give our full consideration to this asset and when the Government has had an opportunity to discuss and decide on the recommendations, I, in conjunction with the Minister for Public Expenditure and Reform, Deputy Brendan Howlin, will bring to the Cabinet, we will come back for a full debate.
 Additional information not given on the floor of the House
 A steering group comprising representatives of NewERA, the Department of Public Expenditure and Reform and my Department was formed to monitor the analysis process. This group has met regularly and also formally met Coillte and representatives of the Coillte trade unions and the Irish Timber Council. I am regularly briefed by my officials on progress and the points of concern expressed at such meetings. I addressed a number of these concerns, including public access to Coillte lands and the crucial importance of Coillte for the country’s timber industry, in my contribution to the Private Members' debate last month. As I have said previously, the decision will be taken by the Cabinet when either the Minister for Public Expenditure and Reform or I, or, more likely, both of us, have brought a report and recommendation to the Government, at which time it will be discussed and a decision made.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	477	Directed judgment. That was not decided yesterday.
#MichaelMcGrath	unknown-#MichaelMcGrath-party	unknown-#MichaelMcGrath-dob	unknown-#MichaelMcGrath-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	478	The Minister can put his side of the argument in a few moments.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	479	It is not an argument. It was just a judgment based on the wording in a rent agreement. It said nothing about the Constitution.
#MichaelMcGrath	unknown-#MichaelMcGrath-party	unknown-#MichaelMcGrath-dob	unknown-#MichaelMcGrath-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	480	It contravenes what the Minister has been saying for the past two years.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	481	No, it does not. It said nothing about the Constitution. I presume the Deputy has not read the judgment.
#MichaelMcGrath	unknown-#MichaelMcGrath-party	unknown-#MichaelMcGrath-dob	unknown-#MichaelMcGrath-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	482	What is the effect of the judgment?
#OliviaMitchell	unknown-#OliviaMitchell-party	unknown-#OliviaMitchell-dob	unknown-#OliviaMitchell-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	483	Deputy McGrath has the floor.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	484	I presumed the Deputy knew that. He obviously has not read the judgment.
#MichaelMcGrath	unknown-#MichaelMcGrath-party	unknown-#MichaelMcGrath-dob	unknown-#MichaelMcGrath-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	485	A mortgage resolution order as envisaged under the Mortgage Resolution Bill, which we published yesterday, effectively acts as a binding arrangement between a borrower and a financial institution. A mortgage resolution order can be granted only if a financially restricted borrower - defined in the Bill - is the owner of the mortgaged property, has resided in that property for the two years prior to making the application, has provided written confirmation that he will not sell or lease the property and has not previously been granted such an order. The Bill proposes that the mortgage resolution office will have a wide range of options open to it which it will be able to employ to restructure the mortgage concerned. Many of these solutions have already been identified, but the problem is they are not being rolled out. One of these solutions is the split mortgage proposal, which has the potential to make a dent in the mortgage arrears problem in this country. A split mortgage provides that a portion of the mortgage, the unsustainable portion, can be parked. The difficulty is that the banks are all treating this issue differently. In the case of AIB, for example, the parked mortgage does not accrue interest, while Permanent TSB charges 1% interest on the parked portion and Bank of Ireland charges the full current market interest rate on the parked portion of the mortgage. This is evidence that there is no consistency currently with regard to how borrowers are being treated. This is the reason we want to give the mortgage resolution office the power to impose solutions such as split mortgages on terms it decides are appropriate, participation in the deferred interest scheme, interest-only payments for a period of up to four years, extension of the mortgage period by up to 20 years, repayment holidays of up to 12 months and permanent reductions in interest rates. For the many people who are locked into unsustainable interest rates, this reduction would play a role in resolving their problems. In the event of voluntary surrender of a property, the financial institution concerned can be required to lease the family home to the borrower at a market rent. This is a solution with potential for many people, but so far only two mortgage-to-rent transactions have been completed. At the heart of this issue is what I said at the beginning. Will we, as a country, allow the banks, which have been adequately recapitalised - to the tune of approximately €9 billion in the context of mortgages alone - to have the final say on their dealings with individual mortgage customers and families as to what represents a fair solution? That is the Government's position, announced two weeks ago - that the banks will define what is a sustainable solution. The banks will have a veto under the Personal Insolvency Act, but that could, if required, be changed through a constitutional referendum if the Minister is convinced that there are property rights which act as a barrier to bringing in this change. Why not change the Constitution so as to provide him with absolute certainty that this issue can be addressed? What we propose is a radically different way, a way that provides an opportunity for borrowers who are genuinely engaged and want to restructure their mortgages to have a fresh start. A mortgage is the single biggest liability most people face in their lives. We all know the scale of the crisis. One in four family home mortgages either are in arrears or have been restructured. Our focus is on the family home and its protection where possible. Where it is not possible to protect it, a borrower must be given the option of entering into a mortgage-to-rent transaction. I look forward to the debate on this and hope it is constructive, because that is the purpose of what we have introduced.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	486	Ba mhaith liom buíochas a ghabháil leis an Teachta McGrath as ucht deis a thabhairt dom labhairt ar an ábhar fíor-thábhachtach seo. We talk about human suffering, but probably the greatest human suffering is fear. Many people in society are fearful at the moment because they cannot face up to the financial challenges facing them. The only mistake of many of these people was that they paid inflated prices for houses for their families. It is very hard to get into the mindset of fear that sets in when people feel they face overwhelming financial problems. Having in an earlier life experienced severe financial pressure and having spent many a night counting up cheques to try to meet bank commitments the following day, I can guess at the fear faced by most of these people.When one meets people who have debts, often the first thing that strikes one is their inability to face the simple task of getting a bit of paper, listing all their debts and telling somebody about them. Even though they know that hundreds of thousands of people have similar debts, they feel that nobody else is in the same mess. It is clear when one meets them they are dealing with an issue of embarrassment and shame. It should not be there, but it is there as these people try to struggle on from day to day. Deputy Michael McGrath set out the sheer numbers in this regard. Some 94,000 people are in mortgage arrears. Many people are in arrears for all sorts of other debts. I have no doubt that the Minister, Deputy Shatter, is familiar with the scale of this problem, which is a cancer stalking our land. I have a feeling that the Government thinks it is caught in a catch-22 situation. Funnily enough, I think it shares the fears of those who are unable to face up to the realities of this problem. Sooner or later, we will have to recognise, as we did in the case of commercial borrowing, that much of this borrowing is unsustainable in the short to medium term. Many households that were receiving two good incomes are now surviving on the subsidiary income alone. Other households might also have a small second income. In most cases, the level of borrowing is unsustainable. The Government is aware of the reality that the sticking plaster approach, which involves hoping the banks will pretend to write off debts while not actually doing so, will come back to haunt it in the long term. I have asked myself why there is such inaction in this regard. I do not believe it can be attributed to constitutional problems. The Constitution makes it clear that all property rights are subject to "the exigencies of the common good". Surely it is in the interests of the common good that we deal with this problem. The last time we were in government, the Attorney General made it clear when we were introducing Bills which interfered with people's property rights that approximately 25% of a person's pension or salary, as a rough figure, could be taken away on the basis that the common good outweighed the property right in its absolute form. The Minister might remember the forewords to some of the legislation we introduced. If there is a constitutional problem, it can be dealt with quite simply. This Government is great at proposing constitutional amendments, so it could propose one in this instance. The Government will have to face up to the much deeper problem in this regard sooner or later. It is afraid that it will have to put further moneys into the banks if they crystallise this loss on their mortgage books and write it down to a real and sustainable level on those books. It is paralysed by this fear. That is why it is unable to face up to the reality of this situation. It would rather that huge numbers of people suffer than to admit that not enough money has been provided to resolve this problem. It has not accepted that more Government money, or some other money, will be needed to provide for an upfront resolution of this issue. Deputy Michael McGrath has articulated some of the many reasons a system whereby every individual goes in and makes an individual case, with the banks having a veto, will not work. First and most obviously, if the bank is in control, those who are more capable, have better advice, have better life experience or work in this kind of business will come out better. Such people would be at a huge advantage compared to those with no experience of dealing with their own financial affairs. The second reason should also be obvious to the members of the Government. They can imagine how long it will take to process individual cases if the banks have a veto, but individuals do not have to sign up to what is dictated by the banks if they find it unsatisfactory. Each case would go over and back many times before it would finally be resolved. At the moment, it takes a year to process a social welfare appeal, which is a fairly simple operation. One either gets an invalidity pension or one does not. In normal cases, one has to have enough stamps, which is a black-and-white, two-minute issue. The only other thing involved is a medical test. Even so, appeals can take up to a year. In that context, one can only hazard a guess at how long it would take to get through the guts of 100,000 individual cases to find some way of resolving people's problems. Therefore, we need radical policies and radical change. If a binding ruling were issued by an independent office like that proposed by Deputy McGrath, the process would be hastened as there would be no need for endless negotiations. There would be no eyeballing between the banks, which would use their veto to ask people for things they cannot commit to, and applicants who know their borrowings are unsustainable. Another weakness in all of this is that most people who are in financial trouble will make promises way beyond what is possible if they think that is a way of getting out of the problem in the short term. Therefore, if the banks seek unsustainable payments as part of an attempt to protect their own interests, most ordinary people will believe the best thing to do is to commit to making such payments even though they know in their hearts and souls that the figures do not stack up. If that happens, we will have to take another trip on the merry-go-round a year or 18 months from now. It is time for us to face up to this problem in an upfront manner by recognising the reluctance of the banks to crystallise their losses. They are pressurising the Government not to force them to crystallise their losses. The kind of shadow-boxing that is taking place, as the Government asks the banks to set out the numbers of cases they have dealt with, will allow the banks to deal with all the easy and marginal cases while pushing the greater problem down the road. Our proposal would make a big difference. Having worked on this issue for a long time, I know the current approach is not going to work. I am not engaging in political point-scoring as this matter is way too serious for that. As I said at the outset, relationships and marriages are breaking up and people's physical, emotional and mental health is failing because of the threat of repossession. If the Government says there will be no repossessions, it will create a new moral hazard. If people think there will be no repossessions regardless of their circumstances, they will stop paying. The unwillingness to face this problem means that both sides are losing out. Ultimately, the ordinary people of this country are left with a burden on each shoulder. I will conclude by reminding the House that inaction in this regard will ultimately hurt the young children who are growing up in this country. They will remember that the formative growing years of their youth were blighted by the fact that their parents were living in fear.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	487	I welcome the opportunity to contribute to this debate. I thank Deputy Michael McGrath for tabling this motion and for his ongoing work on this issue, which is one of the most serious we are facing in this country at present. I compliment him on the mortgage resolution office Bill, which he wrote along with our colleague, Senator Thomas Byrne, and details of which were announced yesterday. The biggest difficulty we face as we go forward is the mortgage issue, specifically the debt arrears of families and individuals.To take the main issues that come across the desk of public representatives, one will find that the people who are facing the most difficulty and stress, both in economic, mental and physical terms, are those with mortgage arrears. We get this line that the banks are dealing with individual cases under the new regulations but they are not. I can cite cases going back two or three years where we have been trying to come to an accommodation with the banks, for example, where mortgages were given out to people whose only income at the time was an invalidity pension. Such people are being communicated with by the banks once, twice and, in one case, three times a week in regard to their difficulties. They have gone through the Money Advice and Budgeting Service to try to find a resolution but no matter what agency of the State might add, subtract, multiply or divide the figures, the stark reality is that the debt they have on their shoulders is unsustainable. There has to be a meaningful engagement with the banks to find a resolution to this issue. There are families with up to five school-going children who started out with two incomes but now only have one income. In one instance, parents with three children started out with only one income but were given a huge mortgage. That debt is still on them despite the house being in huge negative equity, but it is their home. There are also people with historical debt. As Deputy Michael McGrath outlined earlier, only two or three mortgage-to-rent arrangements have been achieved to date. People are in treatment for mental suffering because of this issue and, in one instance, a person is currently hospitalised due to a difficulty of which I have personal knowledge. In my clinic on one particular day in the past fortnight, six individuals - grown men and women - cried in front of me in regard to the amount of debt they had on their shoulders. For any public representative, on either side of the House, to be flippant on this issue is to do a gross disservice to the Irish people because a huge number of people need help and advice. It was wrong to introduce legislation that puts the banks in a veto position. The banks in this country and across the world had all the answers up to five years ago, they had all the experts and knew every kind of statistic available, but it was all based on a heap of sand. We in this House must be serious about our business of representing ordinary individuals who, through no fault of their own, have this huge difficulty. In many instances, it is causing illnesses and I know of one case where a person was recently diagnosed with a serious illness. The first thing that person's spouse did was to try to get the couple's bank to hold off on the mortgage payments because they were put to the pin of their collar. They were left with just €10 or €15 a week after taking care of all of their commitments and they wanted to know when they could get back to some form of normal living. It was mentioned over last weekend that the banks will take into account certain spending, such as spending on Sky Sports and so on, but many people in this country do not currently have those services because they simply cannot afford them, given they are putting all their money together to try to ensure their financial commitments are met. It ill behoves us to have banks coming out to say they are dealing with this issue. The regulators and the Central Bank claim they are tearing out their hair in trying to get the banks to deal with these issues. In my experience of dealing with constituents, the banks are dealing with these issues by sending out letter after letter, followed by telephone call after telephone call, and by harassing people. The simple fact is there is no blood in a stone. The sooner the banks realise this and start dealing with the issue accordingly, the better. No matter how much pressure is put on from the bank head offices and bank managers, they will not be able to get blood from a stone. There are people who cannot sustain their debt and arrangements will have to be put in place for them. This is why this Fianna Fáil motion is so important. All over the country, whether in the suburban commuter belt where house prices escalated or in rural communities, house prices have dropped. More importantly, the ability of people to earn money to pay off their debts has disappeared. If the people in charge of the banks or those regulating the banks think that sending out letters or having three communications a month to a borrower, whether by text, e-mail or otherwise, is going to make any difference, they are very mistaken. It will not make a difference. We have to stand up on this issue. Deputy Ó Cuív mentioned the issue of fear and there are people in great fear because they want their family homes protected. Until last September or October, there was a line being given out by the banks and financial institutions that the last thing they would do is repossess the family home, but I am sorry to say that language has changed dramatically since then. While we welcome aspects of the Personal Insolvency Act, there are aspects of it with which we have serious concerns. A first point concerns the veto given to the banks but a fundamental point is that the language coming out of the financial institutions has changed the mindset of homeowners. Until September or October of last year, the suggestion was they would try to meet interest-only payments but they are now fearful their homes may be taken. The line in the Sunday newspapers was that they would be reduced to penury in order to pay back their mortgages. We have to face up to this issue. I congratulate my colleague, Deputy Michael McGrath, on putting down the motion and on the Mortgage Resolution Bill which was launched yesterday in co-operation with our colleague, Senator Thomas Byrne. We need to have an informed and passionate discussion on this issue in the debate today and tomorrow, and not play politics with it. Whether one is on this side of the House or the other side, the issue is far too serious for the people coming into our clinics who are not sleeping at night and who are reducing what they are eating to try to keep the banks or financial institutions from taking their houses. I acknowledge that some institutions such as credit unions are meeting hard-pressed borrowers but a lot more work needs to be done on this issue.
#JohnBrowne2	unknown-#JohnBrowne2-party	unknown-#JohnBrowne2-dob	unknown-#JohnBrowne2-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	488	I compliment Deputy Michael McGrath on putting forward the motion, which gives us an opportunity to address this serious problem. I hope the Minister will take on board some of the suggestions put forward by Deputy McGrath. As Deputy Moynihan said, no political party has a monopoly on how to solve this problem, which is not an easy one to solve. We must put our heads together to ensure we come up with a solution for the people who are suffering greatly due to mortgage arrears.The mortgage resolution Bill, which was published this week by our party and which proposes the setting up of an independent mortgage resolution office under the Insolvency Service of Ireland with the authority to provide for actual settlements, is the way forward. An independent body is the only solution to this problem. Banks have been talking the talk over recent years but they are certainly not walking the walk. As many Deputies noted, significant numbers of people are coming to our clinics asking us for a solution to the problem. In many cases, we have gone to the banks with the people involved to try to hammer out a deal or solution, but this has not happened. The personnel in local banks do not have the experience to deal with families' mortgage problems. I have gone with people to the banks. They will give one a hearing but nine times out of ten, they will say they have to refer the package to Dublin to see what they think of it there. Nobody knows more about families' problems than the local bank personnel but they not allowed to make any decisions. All decisions are made in Dublin and more often than not, the solutions put forward are not acceptable there. Every day, families are very concerned about arrears. I compliment the money advice and budgeting service, MABS, which has done a tremendous job in every county trying to help families come to terms with their financial difficulties. MABS personnel will tell one that once the families involved go through the income they have, more often than not, there is no money left to pay the mortgage and certainly no money left to pay the full mortgage the banks are looking for. The fact that so many people have lost their jobs or have reduced wages and the extra charges being placed upon them makes it very difficult for people to meet any part of their mortgages. Deputy Moynihan alluded to the fact that many people received mortgages they would never be able to pay back. It baffles me how bank managers approved such loans. People have contacted me who have monthly mortgage repayments of €1,200 to €1,300 and I find that they are on invalidity or disability pension or a low income. How the banks ever gave them loans is beyond reason. It is an area at which the Minister should look because the banks should be held to account for granting these loans. I know some families in my own area in Wexford have handed back their houses to their banks. In many cases, they feel it is the solution. However, it is not the solution because when the bank sells the house, the balance left over is then targeted back at the family involved. People should realise that even when they hand back the home, if the bank sells it at a reduced rate, the arrears left will accumulate and they will find themselves in a very difficult position in trying to meet them. I ask the Minister to look at the suggestions in the Bill announced this week and the suggestions put forward by Deputy Michael McGrath about split mortgages, interest-only payments up to four years, extending the period of the mortgage by 20 years and a repayment holiday for 12 months. These are some of the suggestions that have been put forward. It is hoped the Minister can take on board some of the suggestions from this and all sides of the House because, as I said at the beginning, we are all in this together to try to come up with a solution. No one has a monopoly on wisdom regarding how to solve it but we must make an effort to deal with it quickly.
#OliviaMitchell	unknown-#OliviaMitchell-party	unknown-#OliviaMitchell-dob	unknown-#OliviaMitchell-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	489	I understand the Minister for Justice and Equality is sharing time with Deputies Áine Collins, Ciarán Lynch, Anthony Lawlor and Heather Humphreys. The Minister has 15 minutes. I ask him to move the amendment.
