#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	0	Apologies have been received from Deputy Heydon. Today’s meeting is one of a series of pre-budget consultation meetings with selected national stakeholders. The committee is grateful for the submissions it has received to date as part of this process. This evidence will feed into our interim report in July and our final pre-budget report in September. Before we begin, I propose the committee goes into private session to deal with some matters. Is that agreed? Agreed.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	1	I remind members and witnesses to turn off their mobile phones as they interfere with the sound quality and transmission of the meeting. I welcome from Social Justice Ireland Dr. Seán Healy, Ms Michelle Murphy and Mr. Eamon Murphy; from the Nevin Economic Research Institute Dr. Tom McDonnell, senior economist, and Ciarán Nugent; and from the Irish Congress of Trade Unions Mr. Ger Gibbons, social policy and legislative officer. I thank them all for making themselves available to meet the committee today. As part of our pre-budget consultation process, we are holding two sessions today to meet selected national stakeholders. We will hold further sessions in September. We will ask each of the witnesses to make an opening statement and then members will ask questions. By virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to the committee. If they are directed by the committee to cease giving evidence in relation to a particular matter and they continue to so do, they are entitled thereafter only to a qualified privilege in respect of their evidence. They are directed that only evidence connected with the subject matter of these proceedings is to be given and are asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any persons or entity by name or in such a way as to make him, her or it identifiable. Members are reminded of a long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the House, or any official by name in such a way as to make him or her identifiable. I invite Dr. Healy to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	2	We welcome the opportunity to meet the committee, whose work is very important. As not everything can go into the opening statement, we would be happy to deal with any issues people want to pursue in the questions that follow. On the surface Ireland is performing very well on a range of issues: our economy is growing and unemployment is low. On closer analysis, there are some very serious issues. We have a housing crisis; we have persistent poverty and social exclusion problems; we have a long waiting list for healthcare; we have major issues relating to climate change and so much else that would actually bring into question how well Ireland is performing overall. It is important to recognise that budgets are about choices. In making these choices Government is shaping the society of the future. It is putting in place the various components of what it considers to be a good society, the infrastructure and services that shape the future. Budget 2020 should be designed so that it is both economically sound and socially fair. These twin objectives are both realistic and achievable. However, they need to be underpinned by a clear policy commitment and by budget decisions aimed at achieving both. I will address the overall fiscal position. The fiscal space is a critical issue. Government has the freedom in budget 2020, and in any future budget, to generate additional taxation revenue, from raising taxes in one area, and then spending or investing this money elsewhere. For us there is an issue about the transparency of the budget where the fiscal space is concerned.  We note with concern that the table setting out the available fiscal space for the next budget which was previously included in the stability programme update has been omitted from the Draft Stability Programme Update 2019 published in April. To facilitate informed comment and engagement with the budget process the details usually contained in this table should be made available in the public arena. On public expenditure and Exchequer receipts policy, Social Justice Ireland believes that in the coming years policy should focus on increasing Ireland's total tax take. A move in this direction is unavoidable if we are to deal with the existing gaps in infrastructure and social provision, and if we are going to deal effectively with the other issues that emerge and the bills that have to be met in the period immediately ahead. Using GDP, GNI and GNI* is problematic in setting targets. We propose setting a new total tax take target on a per capita basis. The target is that Ireland’s overall level of taxation - not just income tax - should reach a level equivalent to €15,000 per capita in 2017 terms. This target should increase each year in line with growth in GNI*. We calculate that the difference between the level of taxation by continuing as things are and what we propose would be €3.5 billion in 2019.  Increasing the overall tax take to this level would require a number of changes to the tax base and the current structure of the Irish taxation system. Increasing the overall taxation revenue to meet this new target would represent a small overall increase in taxation levels and would be unlikely to have any significant negative impact on the economy. It would still keep Ireland as a relatively low tax-take country. Demography will have a significant impact on Ireland’s budgetary position. Ireland’s growing and ageing population will require increased spending at certain stages in all levels of public expenditure, from early childhood education and care, through education, healthcare and pensions, and obviously care and social care for older people. These issues should be part of the framing of Ireland’s overall fiscal position. In the broader context we believe that windfall gains in taxation should be used to provide investment for non-recurring infrastructure projects such as the provision of social housing, primary healthcare centres, rural broadband etc. Once the houses are built, they do not need to be built again next year; it is one-off expenditure.Delivering a just taxation system requires three actions: an increase in the overall tax take, adoption of policies to broaden the tax base, and the tax system to be developed fairly. To achieve a budget that is economically sound and socially fair, other issues have to be dealt with besides taxation. Issues relating to social, economic and environmental development, in particular, have to be addressed simultaneously. We believe the budget should seek to develop five overall goals, including a vibrant economy, decent services and infrastructure, just taxation, good governance and sustainability. We spell out each of those goals in a series of proposals, which we can break down and so on. These proposals are set out on page 3 of our policy briefing, Budget Choices, which we circulated to the committee in advance of the meeting. I draw the committee's attention to the fully costed set of proposals in the briefing. We have also identified how those proposals can be paid for and the impact they have on the overall budget. We set out all of our taxation proposals and what the income would be from those proposals on page 16. We spell out all of our expenditure proposals and what they would cost on page 17. We then balance the books on page 18. We are being totally transparent in that every proposal we make is costed and we show how it can be financed. We recommend this document as a set of proposals for a fully integrated approach, socially, economically and environmentally, where the decisions are taken simultaneously and, therefore, one is not dealt with without the other. We can be as specific as the committee would like on any of these proposals.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	3	I thank Dr. Healy for his opening statement. I invite Dr. Tom McDonnell to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	4	I thank the Chairman and the committee for the opportunity to appear. I am accompanied by Mr. Ciarán Nugent of NERI, and Mr. Ger Gibbons of the Irish Congress of Trade Unions. We are happy to answer questions later. As Dr. Healy pointed out, a six-minute statement can only cover so much ground, so the accompanying submissions should be considered as well.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	5	Dr. McDonnell need not worry; we will consider them as well.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	6	NERI's analysis of the available evidence is that the economy is not yet overheating. However, this is likely to change before the end of 2019 in the absence of a negative external shock such as a disorderly Brexit, which could quickly catapult us in the opposite direction. The various Brexit permutations mean that short-run forecasting is particularly uncertain. Nevertheless, the medium and long run sustainability question should continue to guide the fiscal stance taken by the Government. The overall fiscal position is reasonably solid, at least ostensibly, with a neutral headline general government balance, GGB, of 0.0% of GDP in 2018. In addition, our view is that the structural or cyclically adjusted balance was marginally in surplus in 2018. Effectively, the public finances are now in balance, notwithstanding our high debt level. Baseline average output growth of 4.5% is feasible over the 2020s. This sets a baseline for sustainable average annual nominal increases in public spending net of discretionary revenue measures. When we take into account demographic and inflationary pressures, the real per person increase will be close to just half this amount. Regardless of what form it takes, Brexit will marginally reduce potential output growth over the 2020s and this will, therefore, impinge on the annual fiscal space available to Government. However, the effect of Brexit on the amount of fiscal space available each year can be overstated. I am happy to talk about that further later. The other major source of uncertainty relating to the budgetary position is the sustainability of corporation tax receipts. The surge in receipts in recent years caught policymakers and analysts by surprise. Changes to the treatment of corporation tax at EU and international levels, which are likely over the next two years, may undermine the flow of revenue from this source, at least domestically. it is, therefore, contentious whether some of those corporation tax receipts should be considered part of our structural tax base at the moment. This suggests a more cautious fiscal stance until we have greater certainty regarding future revenue yields. NERI has produced a number of papers in recent years showing that Ireland's per capita public spending and per capita Government revenue are both below average compared to peer high income EU countries, which refers to all of the other countries in the EU with a GDP per capita of 30,000 or greater. I refer the committee to the accompanying submission and I am happy to discuss this in greater depth.  Given increasing demand pressures, Ireland's position in the economic cycle and the negative implications for inclusive growth and public services, a package of discretionary revenue measures that reduces net Government revenue would be an unwise course of action for budget 2020. Ireland faces a number of emerging challenges as we approach a new decade. These include Brexit, climate chaos, precarious work and inequality, housing and homelessness emergencies, a two-tier health system, the fiscal implications of a growing and ageing population, and the fragility of an industrial strategy based on tax-sensitive US multinationals. In particular, the risk of a no-deal Brexit has increased since the start of this year. Now is the time to invest in our people, public services and infrastructure. A substantial increase in productive investment, which will happen over the next few years, is the only way we can ensure our future prosperity in a sustainable and inclusive way. Brexit does not change this fundamental reality. Fundamentally, Brexit should not change budgetary policy in Ireland over the medium term. Good policies will remain good policies. ICTU advocates for a radical progressive vision for Ireland's economy and society. Its submission for budget 2020, which is currently being finalised and will be submitted over the summer, will outline a series of proposals that will start us on the journey to realising that vision. Congress has consistently argued for an inclusive equality-proofed budget that places the welfare and betterment of the majority at its very core and prioritises higher living standards, particularly for workers and their families, to be delivered through a transformative programme of investment in infrastructure, services and service delivery. In particular, the budget submission will articulate the need to invest more in a wide range of different areas, including social and affordable housing, healthcare, childcare and education, clean and renewable energy and public transport. Achieving these goals means abandoning attempts to cut taxes on a net basis. Such policies will help overheat the economy and will harm workers in the long run. Congress proposes new taxes on capital, particularly on wealth and property stocks, to raise money for productive social and economic investment. In principle, Congress supports an increase in the carbon tax but that is contingent on an accompanying and linked climate justice fund that would channel the revenue raised in the form of a dividend for every person living in Ireland. Our plan would reduce greenhouse gas emissions while the average household in the bottom half of the income distribution would see their purchasing power increase
after the introduction of the linked carbon tax and annual dividend, that is, they would receive more in the form of a dividend than they would expect to pay in carbon tax. Households who change behaviour and opt for less carbon intensive modes of consumption will see their gains increase. We are happy to take questions.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	20	I thank the witnesses for their presentations. In respect of Social Justice Ireland's recommendations on childcare and the expense of it, it is effectively a second mortgage for many families. One of the issues holding back a more equal and just society is the lack of access to affordable childcare. I understand what Dr. Healy said about widening the tax base and increasing taxation but what are his views on childcare provision and what needs to happen next? I would also welcome his views on legislation that has passed Second Stage in the House but has stalled. It was a suggestion to share current entitlements. This is a question for both witnesses. Approximately 50% of the population is female. There are more barriers to getting back into employment, sustaining higher-paid employment and working full time because of childcare and because the way the system is set up means that caring responsibilities tend to fall more to Mum than Dad. One of the issues, particularly for women who are self-employed or in public life, is they do not get maternity leave but cannot transfer maternity leave to their partners so, effectively, the family loses leave that is available. What are the witnesses' views on allowing a mother to transfer all or part of that leave within the family to cater for women who are self-employed, running their own businesses or in public life who do not have access to maternity leave? We need to start thinking outside the box. Paternity leave is fantastic and, obviously, the gold-plated standard, which we wish to attain, is a year at home with baby for Mum and Dad. That is what we want to attain but the Government is looking to increase paternity leave by between two and seven weeks in three, four or five years - whenever it happens, we just do not know - but it is a long, slow and dragged out process. Easing that burden now so that women would be better able to access the workplace would benefit everybody, not just women. Could both witnesses respond to that question?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	21	There is a significant problem with the scale of childcare in Ireland and there is a serious challenge regarding the quality of childcare because we need quality childcare. We have some ideas about that. I will ask my colleague, Ms Michelle Murphy, to elaborate on them.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	22	Page 12 of our document outlines our proposals.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	23	That page is open in front of me.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	24	Childcare is a significant cost burden on families. If one looks at it in terms of the life cycle, the period during which one faces this significant cost burden is quite short but it is an area that requires significant investment. The challenge is because the sector is quite fragmented and we rely on private provision. Private providers are struggling between paying their employees a decent wage and expanding their services and meeting the ratios. One of our proposals is to consider how we might address the funding element so that we separate the wage element from professionalisation of the sector. It involves looking at parts of the ECCE scheme, which is for children aged three years and over, and how we might apply that to children aged between zero to three, how the State might support the sector in terms of professionalisation, quality and affordability for families and how we might expand and improve the model. We are seeking €85 million in the current budget for this. In addition, we need to look at how we might expand the sector to incorporate other elements, particularly childminders for those living outside urban settings, and how we deal with the informal care element. With regard to sharing current entitlements, the legislation that is going through and the potential for a self-employed woman to transfer maternity leave, in principle, this would be a positive step if it led to the broader issue of care being more equal because, as the Deputy noted, the burden of care of children and older family members tends to fall on the woman in the household so that we would take a more holistic approach to care. We would certainly like to see something along the lines of the Swedish model so that if this leave was transferred, it would have to be used because all the literature shows that what is in the best interests of the child is being in the care of its parents in the first year of its life and, in principle, to support women, particularly self-employed women, and their families to care for their child as they would like.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	25	Deputy O'Loughlin and I drafted that Bill, so it is of particular interest to me. We have an issue that for women who are self-employed and running their own business or in public life, dad gets two weeks and immediately they are wondering who is going to mind the baby because the woman has to get back and open her shop or open her accountancy practice, or whatever it might be. It seems an undue burden. It seems silly because there is leave there but we have somehow decided that only one parent can take it and the other cannot. Parents are immediately faced with paying for very expensive childcare, as Dr. Healy rightly pointed out, and many of those facilities will not take a child of that age. Why do we keep this extra pressure? We are all in agreement on wanting to increase leave overall and sharing the caring responsibilities. To be fair to new fathers, we only give them two weeks and we do not allow them to take any more, so how can we have that culture change and that shift in mentality if we do not have anything for people to change to? I welcome Ms Murphy's comment that, in principle, she welcomes the idea. I want to be very clear that I am not suggesting we take leave away from mothers. However, in situations where the leave is not available to a mother in any event, would it not be better for her, the father and their child to use existing entitlements at no extra cost to the Exchequer while, in the short, medium and long term, we work on increasing leave overall?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	26	It would address the broader issue raised by the Deputy of care not being so gender-focused. It would ensure that the issue of care is taken in a broader perspective and that the role fathers play is acknowledged.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	27	It is vital.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	28	Unsurprisingly, the Scandinavians are well ahead of us in this regard, as is Germany. They have been at this for 20 years and their results have shown that the more evenly split leave is between fathers and mothers, the more beneficial it is for the children in the long term, as well as in terms of educational perspectives, and it also gets fathers into the habit of playing an active role in parenting, as Dr. McDonnell will tell us.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	29	There is joint responsibility.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	30	Yes. It has long-term benefits for women as well.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	31	NERI is doing an econometric study on gender pay gaps and, obviously, childcare costs and the impact of policies is part of that. Hopefully, we will have that research out by the end of this year or early next year, looking at the specific reason for gender pay gaps. It is a related point. In terms of the Deputy's point on sharing, I completely agree and I would echo what Social Justice Ireland has stated. One of the things that is stark in the Irish data is that, while we all know about the costs, female labour force participation in Ireland trails very badly behind the rates in Nordic and other northern and western European economies. What we effectively do is cut off women's careers while they are in their prime, which leads to gender pay gaps and leads to lower labour force participation and lower levels of confidence. Having a fairer burden, if "burden" is the word, is obviously a progressive policy but, in the long run, it would also lead to higher employment rates across the economy. Therefore, not making some of these investments in childcare should be considered as a false economy because it takes people out of the economy, which means lower tax receipts and lower spending in the economy. There is, of course, the issue of the affordability and quality of childcare. These are not directly related to the point the Deputy is making but it is a point NERI made a couple of years ago, as did Social Justice Ireland. I referred earlier to an economy being able to grow 4% to 4.5% a year but, in fact, that can be changed either up or down through policies. A policy that increases labour force participation and the employment rate pushes that up and allows us to have a permanently higher level of public spending. Therefore, there are macroeconomic issues as well.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	32	There are benefits. The obvious thing to do would be to remove the barrier. As part of the research into the gender pay gap, NERI might take the following example. If a 30-year-old woman and a 30-year-old man are attending for interview for a job, in the back of the mind of the employer is that she is likely to take six months off whereas he is not. The minute that leave is shared-----
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	33	The Deputy is into her final minute.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	34	I am making an important point.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	35	The Deputy is into her final minute.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	36	I thank the Chairman for shouting over my final minute for the second day running.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	37	I do not take the Deputy's time out of the time I talk, so she still has that minute.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	38	I again thank the Chairman for interrupting my train of thought and my point for the second day running. The point I was trying to make is that once we remove that as a consideration for the employer, we break that glass ceiling, we address the gender pay gap and we level the playing field. I ask NERI to make part of its research the responsibility for childcare - "burden" is the wrong word - and the maternity leave requirement, which is a factor.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	39	There is another economic point about that. If the second best candidate gets the job as opposed to the best, that is bad for the economy and society as well. Therefore, removing those biases from the jobseeking process and job-hiring process is also good for the economy in the long term.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	40	In the context of childcare, I echo the point that the more fathers are involved in the early months of looking after children, as all the studies and research indicate, the more they will do this in subsequent years and it is in the best interests of children. We would also address this issue in the context of the new work-life balance directive that we have to transpose by 2022, which contains many good provisions in regard to care. Many things are left open for Ireland to decide, such as whether we want to go down this route. This is something we will have to look at in the coming years. On childcare, I refer to the draft country-specific recommendations that came out on 5 June. In the context of the second such recommendation, a point we wanted to flag up is that the Commission is recommending that Ireland increases access to affordable and quality childcare. While we welcome this in principle, we would just say that last year's recommendation talked about increasing access to affordable quality childcare compared with affordable and quality childcare this year. I make the point that affordable childcare may not be quality childcare. It might be pedantic but these things matter. We believe it would have been preferable if the Commission had stayed with last year's recommendation to implement affordable quality childcare. We have to acknowledge that one of the big problems we face in the context of childcare relates to the low pay and conditions of workers in the sector. They spend years acquiring the qualifications to work in the sector, they get there and they are still earning just above the minimum wage - I think the going rate is about €10.50 per hour. Nobody who has spent all of this time is going to stay on that rate. It is an issue. We will not get the kind of quality childcare service that children deserve unless we address the issue of pay and conditions.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	41	I take the opportunity, which I do regularly, to say that, in order to have fairness to all members, we have a five-minute questioning period. I remind members that any time somebody is answering, that does not come out of the member's five minutes and there is no restriction on the amount of speaking time for members. We return to all members in order that they can ask supplementary questions and make additional comments. With one minute to go, I indicate to members that they are entering that final minute. I call Deputy Burton.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	42	I want to raise several issues, some of which have been referenced before. Just before this meeting began, during Question Time in the House, the Taoiseach was extremely bullish about the desirability of tax cuts, particularly for middle and upper-income people and about moving the point at which people enter the higher rate of tax. We had tax cuts last year. I want to ask the representatives of both organisations whether they think we have room for tax cuts. In the context of the recent advice from the Irish Fiscal Advisory Council, will our guests outline their thoughts on that at this point? The Taoiseach really was quite emphatic about the desirability of tax cuts so I would like to get their views. On a related point, I was glad to see the Social Justice Ireland reference to a minimum effective tax rate, something for which I have long advocated.A Labour Private Members' Bill has been before the Dáil for nearly two years that would establish what effectively would be a standing commission on taxation to examine in a coherent way on a year-by-year basis at the issues of tax expenditure. This committee has done much work but this commission would look at the area in a broader way, considering who would gain or lose out from certain kinds of tax structures. With regard to financial institutions in Ireland, there can be no argument against a minimum effective tax rate of half the corporation tax rate, for example. That would be approximately 6% and one could move to that over a period of two years. Without a doubt, our European Union partners are changing their approach and we are going to have to change. They may pick a rate of 12.5% or 15% and we will have no autonomy in the matter unless we begin to make policy that indicates our own position. There was also a reference to the trade-off on the bank levy. When we were in government, the bank levy was our proposal to mitigate the impact of the zero-tax companies. Where is that now in the context of the international organisations with which the witnesses have contact? What kind of progress has been made on it? We are all interested in pay rates and the Government is clearly softening up public opinion to lift the cap on top bankers' pay, which runs around €500,000, with additional elements relating to pensions. On a comparative basis, is now the appropriate time to lift that levy on bank pay? There is a great deal of lobbying in financial services to have it.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	43	The standing commission on taxation is a very good idea. Tax changes and the impact of tax expenditure etc. must be kept under constant review. That should be done professionally, with people of real expertise doing it on an ongoing rather than one-off basis. Mr. Murphy spoke about the minimum effective corporate tax rate earlier. We see this as critical and we suggest a rate of 6%, given Ireland's 12.5% corporation tax rate. As we move along, this seems to be on the agenda of the OECD now, and there has been quite an amount of publicity about that in recent times. That is not bad. We have heard much negative reaction from some sectors in Ireland but there needs to be a fundamental overhaul internationally, not just in Ireland, of the whole approach to corporate taxation. Minimum effective corporate tax rates are part of that solution. The Deputy asked about top bankers' pay. We would find it very hard to go along with the idea that a banker does not have enough income when he or she is receiving €500,000 per year. It is mostly a "he" I suppose, although not always. The minimum wage is less than €10 per hour and the rate of poverty is 15%, with 250,000 children living in such poverty. Increasing banker pay at the top end would not be a priority for us. Money will be available and there is the overall issue of whether this should be allocated for tax cuts rather than other matters. Our preference is for that to be invested in infrastructure in areas like social housing, water, public transport and broadband. Part of the available amount should also go towards improving our services in healthcare and education, as well as addressing matters like childcare, as raised by Deputy Lisa Chambers earlier. That is in addition to other issues we have discussed. Our preference is to move in that direction rather than giving tax cuts. There are some points to be made about tax cuts if there is an insistence on going that way. On page seven of our budget choices, we have produced the results of a study demonstrating seven different options for dealing with income tax and the universal social charge. It is interesting as only two of the options would turn out to be fair, as the other five would benefit the better-off more than those with low to middle income. There are two options that would spread the benefit fairly across all people. The first increases the personal tax credit rather than the tax band, as widening the band is not an effective way of being fair. The second option is a combination of reducing the 0.5% and 2% universal social charge rates. The results are in the document and we can provide more detail if people are interested. There is a broader question that Mr. Murphy might like to take up.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	44	Dr. Healy has covered most of what I wanted to say in mentioning the tax credit. Our preference is for available resources to be used for investment and improving social infrastructure and public services, we understand there is occasionally political pressure to introduce income tax cuts. Unfortunately, most of the proposals we have heard from the current Government have been targeted at people who are on above-average wages or significantly higher than that. Part of the reason for moving from a system of tax allowances to tax credits almost 20 years ago was to create a system whereby the Government would have the mechanism to introduce fairer tax cuts across the board, meaning everybody receiving a cut would receive it at roughly the same amount. That is why we believe any decrease to income tax should come through the tax credit system, rather than tinkering with bands and rates, which typically only benefit people on higher incomes. This brings a need to introduce a system of refundable tax credits. I do not have a screen behind me as I normally do when I talk about this but I could show the committee a table from our analysis of last year's budget demonstrating the effects of the welfare and tax changes on people of different incomes. It shows a very interesting trough effect, with people earning between roughly €15,000 and €20,000 received almost no benefit whatever in the last budget. The reason is that without refundable income tax credits, the Government does not have a mechanism by which it can target that population. Bringing in that system of refundable tax credits would mean that everybody would benefit from a change in tax credits, regardless of income. That is in contrast to the current system, where people earning below €16,000 or €17,000 are benefitting very little or not at all.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	45	We have two full sessions today and the second session was due to start at 3.30 p.m. There are a couple of Deputies indicating a wish to speak in this one. Perhaps we could keep it tight on all sides.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	46	When an economy is potentially on the verge of overheating, the economic literature suggests the last thing to be done is to cut taxes. All that does is stimulate the economy even more. In any event other than an absolutely disastrous Brexit, one would not consider tax cuts of any kind under those circumstances. The implicit tax rate, or the amount of tax revenue over the tax base, on labour is higher in the European Union average than it is in Ireland.It is 36.1% there and 32.7% here. We would have to increase labour taxes, which include PRSI, by about 10% just to get up to the EU average. On the higher rate, what actually matters is the effective rate and the amount of tax someone actually pays. A single earner or a couple with one income and two children on the average wage pay much lower amounts of tax in Ireland than they do in the northern and western European peer countries we talked about. One of the reasons is that they have to pay for so many things in Ireland, such as childcare and healthcare in some cases, when it is private. It is not good policy in the long run. On the consequences of our lower levels of taxation, my colleague and I looked at per capita revenue in Ireland relative to the other rich countries of Europe and we were the second lowest in aggregate receipts. The per capita gap was €1,256 less revenue per person which implied a scale gap of €6 billion over the economy. The idea that we are overtaxed is just factually incorrect. People think they are overtaxed because things are more expensive in Ireland. We have a cost of living crisis, not an overtaxation problem. As it turns out, most of the difference is on the employer PRSI side, which brings us to issues about social wage. The consequence of all this is that in 2018, looking at those ten countries, our per capita spending excluding interest was €15,791 per person, which was the second lowest of all those countries. We would have to increase public spending by 10% just to get up to the average, so no, I do not think this is the right time to cut taxes. On minimum effective tax rates, there is a social contract. Everyone should pay a minimum effective rate. The difficulty in getting minimum effective tax rates for corporations is that they are not consolidated in terms of tax law in the way an individual is. Until we have a common consolidated corporate tax base across the EU, for example, it will be very difficult even to establish what that effective rate would be. What is "the company" when there are all these subsidiaries? It might pay a very low effective rate in Ireland or a higher one in a different country. They are engaging in tax games to minimise the burden overall. The point of a consolidated base is to deal with that. Finally, I do not believe the optics on the political landscape would be at all positive from removing pay caps for bankers.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	47	Deputy Burton has about a minute left and she is more that welcome to use it.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	48	There is an additional point I want to raise. At the moment in Dublin and in Ireland generally, land speculation is back where it was about 20 years ago. What is the advice of our visitors? Ireland has always failed to dampen speculation on building land. In terms of an affordable three-bedroom house anywhere in the Dublin region at the moment, the land cost per unit has probably now gone past €60,000. In more desirable areas, I reckon it is up around €100,000 per plot. That is why in many areas, including in my own constituency, we are seeing well finished A-rated houses but they are not terribly big. The cheapest of them is about €450,000 but a lot of them are €550,000 to €600,000. I think a lot of Deputies will have the same experience. The crisis for many people is that this is what is supposed to be affordable, never mind the issue in respect of social housing. Do the witnesses have any thoughts on how we could limit or prevent the spectre of this massive return to land speculation? On the climate change documentation, the thing I was most disappointed about was that there has to be a fairly exact quid pro quo to anyone whom Mr. Murphy was mentioning earlier as being on a lower income threshold, in terms of fuel poverty, such that the carbon tax would be offset by a corresponding increase, certainly for people-----
