#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	0	The question relates to the future of the Irish post office network. Is the Minister concerned about the movement to e-payments by the Department of Social Protection? What plans does the Minister have to guarantee the future of the Irish post office network?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	1	There is no Government plan to close post offices. The decline in post office numbers has, in fact, been arrested. Figures in the Grant Thornton report commissioned by the Irish Postmasters Union show that, although there were 197 closures between 2006 and 2010, from the end of 2010 to date there have been 17 closures. Reference was made to the business carried out by An Post for the Department of Social Protection. The new six year contract to handle social welfare payments, which was recently won by An Post, is good news for the post office network. Securing the future feasibility of the post office network in the longer term will not be achieved by restricting individual access to e-payment solutions. Rather, the post office network must continue to modernise, as it is doing, to provide the services that its customers require. An Post has undertaken a programme of capital investment especially in the computerisation of the post office network, including the automation of all post offices. As a result, the post office network stands well positioned to become the front-office provider of choice for Government and the financial services sector for both electronic transactions as well as the more traditional over-the-counter transactions. Naturally, any such developments would have to be subject to public procurement requirements, as appropriate. An Post has made considerable progress towards diversification with its enhanced arrangement with Aviva for the transfer of Aviva Ireland's branch office personal business insurance business book to One Direct.The opportunity to pay local property tax through the post office network has also been secured. It is also important to acknowledge the responsibilities of postmasters themselves to develop new ways of meeting customers’ needs at the post office counter. I look forward to hearing what the Irish Postmasters Union considers its members can achieve at a meeting I am due to hold with the union soon.
 Additional information not given on the floor of the House
 I welcomed the fact that the Government has agreed to my proposal for a whole-of-Government consideration, encompassing central and local government and the wider public service, of the nature and extent of services that can be provided to the public using the post office network as a front office of Government. This whole-of-Government analysis will be undertaken in the first instance by the Cabinet committee on social policy with a view to a report to Government by that committee. This will afford an opportunity for a holistic review of the range of services which could be provided by the post office network and could perhaps yield synergies among the different agencies. The Cabinet committee on social policy is the appropriate vehicle for dealing with the whole-of-Government approach required for the future of the post office network.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	2	The importance of the post office network cannot be overstated. The Irish Postmasters Union is very concerned about any threat to post offices, including issues concerning their closure. It is time we examined the post office network, which is a trusted high street brand. Like other public services, including the ESB, there is a public service obligation to maintain the network. We must challenge An Post because for far too long the line has been that the company is a commercial State entity which must conduct its business commercially. If we are serious about maintaining the post office network, both in urban and rural areas, there should be an obligation on An Post to maintain the network. That should be written into the memorandum to An Post, so that it would have to maintain the network like the ESB and other State companies. That would force An Post to find products for its market. Over the years, we have had debates on what services the post office network should provide.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	3	I will come back to the Deputy for the next reply, but I must now call the Minister.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	4	It is important to place an obligation on An Post to maintain the network.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	5	I agree with Deputy Moynihan's disposition towards the importance and value of An Post. However, the Irish postal service is a network of commercial enterprises that are subject to EU competition law, so there is no avoiding that. I do not disagree with the sentiments that Deputy Moynihan has expressed but in his question he asks about my plans to guarantee the future of the Irish post office network. Since coming to office, I have taken a number of measures to arrest the decline and rate of closure. I gave the figures earlier but I cannot give a guarantee because public procurement and EU competition law apply. That basic point must be understood because we are not going to have some deus ex machina entering from stage-left that can wave a magic wand and say that EU law applies, but not to the Irish post office network. The Cabinet sub-committee on social policy is examining what can be done on a whole-of-Government basis but that, too, must be responded to by the Irish postmasters themselves in terms of innovative ideas. These include creating new products and services that, consistent with EU law, will enable the post office network to be used as a front-of-office facility for the provision of Government services.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	6	Can some obligation be put on An Post to maintain the network? The ESB is a case in point - it is a commercial semi-State company but is obliged to maintain networks in every community. Is it not time to be realistic? It is 23 or 24 years since the "Save our post offices" campaign began, yet the post office network has been steadily eroded. When a post office closes, the community closes also. Is there a possibility that under EU and domestic law we can push An Post to maintain the network which will then become the Government office in a community? It is high time we dramatically challenged what is there at the moment, otherwise I fear for the future of many post offices.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	7	The universal service obligation stands. It is Government policy and we have reflected that Government policy at EU level, which is that the universal service obligation should apply and continue to apply. It is no longer possible, as a member state of the European Union, that any Minister or anyone from any side of the House can prescribe that in future the post office in whatever town or village has the exclusive right to be the front office for government services, irrespective. It was necessary to go through a public tender process to hold on to the social welfare contract. Happily, this happened last year. However, these services have to comply with EU procurement law but this compliance allows for many things to be done. I do not know of any other organisation that has almost 1,150 retail outlets scattered throughout the length and breadth of the country. I will welcome any input I receive not only from Deputy Moynihan and his party but from any other colleagues in the House. I will bring any such proposals which are innovative and feasible to the Cabinet sub-committee dealing with this matter.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	8	I wish to take a couple of seconds to vent my frustration. Because of the rules, protocols and regulations in this place, I was not able to change my priority questions after 11 a.m. on Thursday. The Minister announced in the press a major change with regard to a renewable energy project which has been effectively mothballed. Neither Deputy Moynihan nor I could change our questions and it makes no sense. I hope we will have an opportunity during this week to hear the Minister make a statement and to ask questions on it. A postcode system entails converting map coordinates into machine-readable format and it is not a complicated process. Yet, it is reported that this cost €25.6 million for a contract over ten years and in addition there will be a tender for a contract for technical advice and support. This is extraordinary because I would have thought this cost would have been included in €25.6 million. It is reported that it will cost an additional €5 million to integrate the postcode system with other government software systems. There was also a €40 million turnover requirement for companies tendering for the contract which excluded most, if not all, Irish IT small and medium enterprises from applying. How is this reconciled with the Government's stated aim to support SMEs?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	9	My Department commenced the procurement process for a national postcode system in 2011. An open and competitive procurement process was conducted in accordance with Department of Finance and EU procurement frameworks. A pre- qualification questionnaire was issued on www.etenders.gov.ie
on 17 January 2011. This invited interested parties to tender for the contract as a postcode management licence-holder for a period of ten years, to design, provide, disseminate and maintain a national postcode system. This procurement process followed the negotiated procedure under the relevant EU regulations. I must inform the Deputy that the process is a great deal more complex than he has presented. Given the technical complexity of the project, the Department ran the procurement following a competitive dialogue procedure provided for in the public supply and works Directive. The procurement was managed by my Department assisted by its advisors, PA Consulting. The procurement comprised three specific stages. Stage 1 was a pre-qualification process involving the short-listing of candidates for the next stage on their technical capacity and financial and economic standing and this took place in early 2011. Stage 2 was an invitation to submit initial proposals together with a competitive dialogue and this took place in 2011. Stage 3 was the final tender and took place in June 2013. Three parties qualified following stage 1 of the procurement process.Landmark, a UK company, withdrew from the process at the final tender stage. The Department subsequently received two final bids from consortia led by Capita and An Post, respectively. The two bids were evaluated by an evaluation team comprising senior personnel from my Department and its advisers. That evaluation process was conducted in August 2013 and the bids were analysed and evaluated under a number of award criteria. The evaluation team concluded that Capita's proposal best met the criteria set out in the tender documentation and recommended it as the preferred bidder. I brought that recommendation to Government for approval in October 2013 and signed the contract with Capita on 20 December last year.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	21	There has been detailed engagement by my Department with the European Commission over recent years on the transposition and implementation of the EU third energy package. The Commission notice of referral refers to Ireland having adopted a considerable amount of legislation required by the directive but notes that some provisions remain to be transposed. My Department is at an advanced stage in the drafting of a limited number of additional legislative provisions. These will provide for the full transposition of most of the outstanding provisions of the electricity directive, some of which are included in the matters which the Commission has decided to refer to the European Court of Justice, with the exception of a provision on unbundling, which is also included in the matters referred by the Commission. I am committed to having these remaining technical provisions fully transposed as early as possible this year, well in advance of any hearing in the European Court of Justice.In relation to transposition of the rules on ownership unbundling, Ireland opted for, and subsequently received, certification from the European Commission for the operation of the electricity transmission system under Article 9(9) of the directive and so did not apply full ownership unbundling as provided for in Article 9(9). Certification under the Article 9(9) option is obtained provided the European Commission is satisfied with regard to multiple matters concerning the ownership and operation of the transmission system. I am awaiting receipt of the specific detail of the European Commission's case in the notice of application to the European Court and I will consider my response once legal examination of these issues is completed. The application of the Commission to the court has not yet been received. In view of the complexity of the directive, the extensive number of provisions to be transposed and the detailed correspondence engaged in to date, it appears prudent and appropriate to me to await such a legal examination of the precise statement of the outstanding issues, and of the case itself, before deciding on the next steps.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	22	Will the Minister clarify that the aim of the directive is to provide a level playing field for all the market players to ensure competition in the market and that the cost of energy to householders and businesses can be driven down? Also, what are the limited number of additional legislative provisions to which the Minister referred in his reply? I understand these were to be enacted on 3 March 2011.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	23	I can give the Deputy an example. In the context of cross-border issues, the national energy regulator, which in Ireland's case is the Commission for Energy Regulation, is required to maintain the same level of confidentiality regarding any information received from another regulatory authority as that which applies to the original regulatory authority. The regulator is to be required to comply with directive provisions regarding cross-border arrangements such as informing the European Commission about relevant decisions taken by another regulator allowing it to request the EU energy regulatory body, known as ACER, for an opinion on cross-border trade. Energy supply undertakings, for example, Electric Ireland, SSE Airtricity and BG Energy, is to be required to keep records for five years and to make them available to the European Commission, the regulator or the Competition Authority as may be requested. The transmission system operator, which in Ireland's case is Eirgrid, is to be required to make public information necessary for the effective competition and the efficient functioning of the market. There is a number of others in similar mode. They are not exactly bedtime reading but I can assure Deputy Moynihan they are in hand and that additional legislative proposals will be ready before the date of the court case.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	24	As I understand it the ultimate aim of the directive is to ensure that there is more competition in the market. In view of that I ask the Minister to make sure that any outstanding issues are complied with as soon as possible because we hear on a daily basis, and I note the Bord Gáis increase announced this week, that there must be more competition in the market. It is difficult to justify some of the increases that have been granted.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	25	We have a healthy marketplace now. In addition to the companies I named, we now have Centrica, a major company in the neighbouring island, coming in after the purchase of Bord Gáis Energy. Most commentators would agree that we have significant competition in the marketplace but I agree with Deputy Moynihan that one has to be vigilant about this. There were particular reasons the previous Government held the view it did on the question of breaking up the ESB, and there were particular reasons for the decisions I made at the time, and I do not believe there will be disagreement between Deputy Moynihan and myself about them.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	26	The question asks whether the Askon report into the undergrounding of pylons will be considered by the independent review group into EirGrid's projects. The report was published in October 2008.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	27	EirGrid’s Grid25 plan to upgrade the national transmission system between now and 2025 is a major initiative which will put in place a safe, secure and affordable electricity system throughout the country. On 28 January last, in response to EirGrid’s recent public consultation process, I announced that I had appointed an independent panel of experts, chaired by Mrs. Justice Catherine McGuinness, to decide the terms of reference for, and to oversee the integrity of, a process to be undertaken by EirGrid to report on comprehensive, route-specific studies of overhead and underground options for both the Grid Link and Grid West projects under the Grid25 programme. The outputs from those studies, which will be required to be complete, objective and comparable, will be published before proceeding to the next stage of public consultation on the two projects. The two studies will take account of environmental factors, including visual amenity impacts, technical efficacy and cost factors. The panel will have power to commission its own work if there is any perceived deficiency in the studies as presented. The panel has commenced its deliberations, including settling the terms of reference to oversee the integrity of the process being put in place and considering what work, if any, it might usefully undertake in regard to the North-South transmission line project. The panel’s terms of reference will be published by the panel once they have been agreed. Similarly, the panel's position regarding submissions of material to it, and third party requests to meet it, will also be published once the panel has finalised and agreed its position on these matters. I should mention that the report to which the Deputy refers was reviewed by the international expert commission for the Meath-Tyrone project in 2011 as part of its work reviewing all relevant reports. The commission questioned the findings and the methodology of the Askon report and reported its observations at some length in its report, which was published on 17 January 2012.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	28	There are a very wide range of views, findings or statements, or whatever we want to call them, when we compare EirGrid's and Askon's analysis and reports on undergrounding versus overgrounding. Askon found that underground cables were better suited to integrating our network. It found that underground was more reliable, that transmission loss was significantly less than when using overground and that underground cables were safer. It found there were obvious environmental benefits and it also found that it could be done at an affordable cost compared with the figures put forward by proponents of overground. When adding to that the damage that will inevitably be done to tourism by overhead cables and the associated pylons, and the damage to property values, it would seem negligent if we were not to look again at the Askon report. While I do not know whether either statement of views is right, I believe we need to look afresh at Askon's report.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	29	As Deputy Colreavy fairly said, there are a wide range of views on this. For a short piece of interconnector line, it must be the most examined and studied line in the history of transmission. If the expert panel under former Supreme Court Justice Catherine McGuinness agrees to look at it, the panel will, as a result, review the reports that are there, and that includes the Askon report. I presume it is a slip of the tongue by Deputy Colreavy when he asks me to put the pylons underground. Up to now, the demand on me has been to put the cables underground, and I am having great difficulty and pain in responding to that. However, the proposition that I have to put the pylons underground would, Deputy Colreavy might agree, be prohibitively expensive.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	30	It was not a Freudian slip on my part, just a linguistic one.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	31	Does the Minister have a comment to make regarding wind energy? I know his Department has been studying wind energy extensively. One of the great problems anywhere wind energy is produced is the fact that we cannot control when the wind blows or the rate at which it blows. Has the Minister looked into the specific problems regarding those changes in frequency through the connection of a large amount of variable wind power to the national grid? What are the technical and other challenges that variations in frequency and the difficulty in predicting frequency pose in terms of connecting to the national grid?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	answer	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	32	I propose to take Questions Nos. 8 and 34 together. Electricity demand must be met by generating the exact amount of energy required at any point in time. The responsibility for maintaining this balance between demand and supply is managed in real time by EirGrid, the independent electricity transmission system operator. To deliver on this remit, EirGrid's operation of the electricity system includes the day-to-day planning of availability of generation plant, both conventional and renewable, to ensure power flows on the electricity grid are managed reliably and securely. On an ongoing basis, EirGrid also plans and develops our electricity transmission infrastructure to enable the integration of sufficient renewable energy generation to allow 40% of electricity demand to be met by renewable energy by 2020, a key element required to meet Ireland's EU target of 16% of our total energy demand being met from renewable sources by 2020. The balance between supply and demand and the stability of the electricity grid are managed by EirGrid at its national control centre in Dublin. System frequency is an indicator of success in managing the supply-demand balance. On numerous occasions in recent years, the amount of variable wind power on the system has been over 50% and system frequency has been successfully managed. A number of major studies have been carried out by EirGrid Group in recent years to investigate the levels of renewable generation that can be securely accommodated on the power system of Ireland and Northern Ireland. These studies have considered the implications for both transmission infrastructure and grid operation of managing a power system with large amounts of variable renewable generation sources. On foot of this work, EirGrid has developed a range of secure operational tools and system management policies to manage the power system with increasing amounts of variable renewable generation. These operational tools and polices are subject to ongoing review and development to ensure security of supply is always maintained. EirGrid's work in this area, in which it co-operates closely with SONI, the system operator for Northern Ireland, began with the carrying out of the all island grid study in 2008. This was followed by the facilitation of renewables study in 2010. These studies provided the basis for EirGrid's programme, "Delivering a Secure Sustainable Electricity System", also known as DS3. A number of work streams are underway in the DS3 programme, including on frequency control. With regard to the specific issues raised by Deputy Colreavy around frequency control, he may wish to consult the report produced as part of the DS3 project Summary of Studies on Rate of Change of Frequency events on the All-Island System published in 2012 which is available on the EirGrid website.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	33	There is a good deal of information out there. Again, it is not light bedtime reading.Was one of the drivers of the export energy project the fact that, given the uncontrollable changes in frequency in the Irish network, an excess could be exported to Britain? I am puzzled. If the wind blows in Ireland, it is also blowing in Scotland, Wales and the west coast of England. If we have uncontrollable changes in frequency leading to large amounts of energy in our national grid, surely the same would apply in Britain. If both jurisdictions have the same level of supply, or if there is none because the wind is not blowing, I cannot figure out how this project would work.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	34	The answer to the substantive question is "No". The contemplated export project has nothing to do with excess capacity in the system. As that project has been planned, the requirement on the Government is to put in place the intergovernmental agreement that facilitates trade in green energy under the relevant EU directive. It is a private sector project and is entirely separate from the refurbishment of the transmission system. It is also a different technology, a DC subsea cable. I am not competent to enter into a technical discussion with Deputy Colreavy on whether it is true that, when the wind blows in Ireland, it also blows in Scotland and England, but I am not entirely sure-----
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	35	I thank the Minister.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	36	Do not cut me off in mid-flow. This could be a major scientific breakthrough. Deputy Colreavy knows that the wind can blow strongly in the west, yet it need not be blowing strongly here on the east coast. Similarly, there could be high winds in Scotland without there necessarily being wind in Ireland.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	37	I will revert to the Minister and will not cut him off.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	38	We may well be able to set up a task force to get to the bottom of this matter.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	39	Along with the other reports. The point about AC-DC lines being bandied about is in respect of changes, interconnectors, etc. When I sought advice on this matter from technical people, many claimed that going from one to the other was not as major an issue as had been suggested. I am unsure as to whether the experts have advised the Department on the technicalities.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	40	Is Deputy Colreavy satisfied?
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	41	Yes.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	42	Deputy Moynihan is correct. It is technically feasible, but the cost that comes with it is the issue. For example, one could run an AC cable and, upon reaching a particularly scenic area, nothing would prevent one from putting the cable underground, but it could not be for a long distance. Doing that would require a DC cable. Take something as simple as the Tyrone-Meath line. The international expert commission concluded that putting it underground would have approximately 3.1 times the cost of traditional AC overhead transmission. Deputy Colreavy referred to some of the other reports that have been done. They suggest that the cost would be even more. It is around that figure. This is a major factor, but it is not the only one. After a year of study in Denmark, for example, and despite having no difficulty with affording such an approach and so on, it decided not to go underground with 440 kV cables for a combination of reasons, not just cost, but also technical considerations in term of how easy it was to find a fault, etc.It is complex terrain.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	43	My question is on the governance of the Broadcasting Authority of Ireland and arises on foot of the issue which arose with the payout by RTE to a member of the authority who took legal action. I want to find out about the changes proposed by the Minister to the Broadcasting Act 2009, which he has indicated he intends to bring forward.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	44	At the outset, I clarify that my responsibility is for broadcasting legislation. Defamation legislation is a matter for my colleague the Minister for Justice and Equality. The commitment I gave during the debate in the Seanad on 18 February 2014 was to amend section 39 of the Broadcasting Act 2009. That section requires every broadcaster to ensure that nothing is broadcast which might reasonably be regarded as causing offence. This seems an unfeasibly rigorous approach. Some people may be easily offended even where offence was not intended and is not objectively ascertainable. The amendment I am considering would require broadcasters to avoid causing undue offence, which represents a more objective test in tune with the realities of modern public debate. The Broadcasting Authority of Ireland was established by the Broadcasting Act 2009 to regulate content across all Irish broadcasting services. Section 24 of the Act provides that the BAI shall be independent in the performance of its functions. Section 23 obliges the authority to draw up and adopt a code of conduct in respect of controls on interests and ethical behaviour to apply to each member of the authority, statutory committees, advisory committees and members of staff. In common with all public service bodies and in accordance with paragraph 31.1(iv) of the Code of Practice for the Governance of State Bodies, the Broadcasting Authority of Ireland affirms on an annual basis that its code of business conduct is in place and has been adhered to. A copy of the authority's code of business conduct is available on that body's website. Furthermore, authority and committee members, as well as staff, are subject to sections 21 and 22 of the Broadcasting Act 2009, which provides for the disclosure of any conflicts of interest. Section 20 of the 2009 Act places duties of accountability to Oireachtas committees on the chief executive and chairperson of the authority and on the chairpersons of the statutory compliance and contract awards committees. These obligations and controls are sufficient and, as such, I see no need to for further legislative proposals in this area.
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	45	If someone was a member of the complaints committee overseeing broadcasting and launched a legal action, lessons would fall to be learned in the context of the code of conduct. I am trying to find out if there is oversight in the Department where there is a conflict of interest. Where is the conflict disclosed? A major conflict of interest arose recently when €85,000 was paid out by RTE. When the case was launched, the person taking the action was a member of the Broadcasting Authority of Ireland's complaints committee. Are there lessons to be learned in respect of the code of conduct and how is that conflict overseen? At what point is there a sanction? What sanction can be applied? It seems like a glaring conflict of interest.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	46	Whatever changes I eventually settle on, I will put them into committee where we can tease through the type of issue Deputy Murphy raises. I do not know of any legal prohibition to provide for the circumstances the Deputy describes. One could easily see the case for the defence in this matter, namely, that the person being referred to took offence and sought an apology. As I understand it, as soon as litigation was contemplated, the individual in question resigned his position. In fairness, it is important to say this. Whether there should be a legal obligation to provide for circumstances of this nature is a matter on which I have an open mind. To the best of my knowledge, there is no such legal obligation and the normal code of conduct as it relates to conflict of interest would apply. 
#CatherineMurphy	unknown-#CatherineMurphy-party	unknown-#CatherineMurphy-dob	unknown-#CatherineMurphy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	47	I acknowledge that since I tabled the question, the Minister responded to me directly on some of the issues I raised. His letter of reply acknowledged that the case was launched while the individual in question was a member of the Broadcasting Authority of Ireland. It was at this point that a conflict of interest arose. Conflicts of interest arise all the time. The reason for having a code of conduct is to set out how such conflicts of interest should be addressed. Lessons should be learned from this case because it involved a glaring conflict of interest. Is the Minister certain that the timeline he provided is correct as it is in conflict with the timeline he provided to me in his written response? I understand the case was launched while the individual question was still a member of the complaints committee of the Broadcasting Authority of Ireland.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	48	I have not been furnished with the precise date of the initiation of the contemplated legal action. While that is a matter between the person concerned and his solicitors, my understanding is that there was the narrowest possible window between the legal action being launched and the resignation of the individual in question. In fairness to him, he wrote his letter of resignation as soon as he decided to take the legal route. As I stated, during the refurbishment of the Act I am open to Deputy Murphy and any other Deputy expressing a view on this particular point. The Broadcasting Authority of Ireland has not been in place for long. It has met one or two squalls in its short period in existence and has, by and large, handled them well. It has certainly made some very thoughtful interventions in the area of public service broadcasting. There is no reason we should not discuss this issue. People always take offence, sometimes on behalf of others. What would it do to television if taking offence was to be the only test?
#DenisNaughten	unknown-#DenisNaughten-party	unknown-#DenisNaughten-dob	unknown-#DenisNaughten-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	49	I have a considerable weight on my shoulders as I must carry the can for my two colleagues, Deputies Pringle and Durkan, who tabled the other questions in this group. As the Minister indicated in reply to a previous question, An Post's greatest asset is its local post office network. The difficulty is that the company views its local network as a cost rather than an asset. The Government is not giving serious consideration to how this asset could be sweated to bring services to communities as opposed to centralising them. I ask the Minister to comment. As I have already heard the Minister's previous comments, there is probably no point in him reading them into the record again.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	50	I am not sure I agree with Deputy Naughten that-----
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	51	There are four questions being taken together.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	52	Did I not read the formal reply?
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	53	I am inviting the Minister to do so now.
