#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	0	Apologies have been received from an Cathaoirleach, Deputy McGuinness. I welcome members and any viewers who may be watching the proceedings on Oireachtas TV of the Select Committee on Finance, Public Expenditure and Reform, and Taoiseach.I welcome the Minister and his officials, as well as the members to the sitting. Turning to the notice on privilege, members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. Parliamentary privilege is considered to apply to the utterances of members participating online in a committee meeting when their participation is from the parliamentary precincts. For this purpose, the parliamentary precincts are considered to be the accommodation assigned to the member in the Leinster House complex or its vicinity, another location in Leinster House or Leinster House 2000. Please note that members may participate remotely in proceedings held in public only from the locations listed above, as privilege for their utterances only applies when participating from those locations. It is also important to note that members must be physically present to participate in the committee. In other words, they cannot vote from their online location.  I welcome the Minister for Finance, Deputy Donohoe, and his officials. The format of the meeting and its timetable is as follows. To provide for the smooth running of the meeting, any members acting in substitution for a member of the committee should formally notify the clerk now, if they have not already done so. Divisions will be taken as they arise. Members attending this meeting in accordance with Standing Order 106(3) should be aware that pursuant to that standing order, he or she may move his or her amendment and request a division but cannot participate in the voting on the amendment. This applied to members attending this committee in accordance with the standing order, that is, Deputies who are not members of this committee. It is proposed that we end the meeting at 4 p.m.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	1	Amendments Nos. 1 and 2 are related and will be discussed together.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	2	I move amendment No. 1:In page 9, between lines 18 and 19, to insert the following:
“Reports
2. Within 3 months of the passing of this Act, the Minister shall lay a report before the Dáil, on the cost to the exchequer of abolishing the USC and replacing it with a High Income Social Charge of 10 per cent on all earnings over €90,000.”.Once upon a time, Fine Gael was for the abolition of the universal social charge, USC, because the party recognised that it was an austerity tax introduced following the economic collapse in 2008. It was a hefty burden and imposition placed on ordinary workers to pay for an economic and financial crisis that was not their fault. The Government has since abandoned, or at least Fine Gael has, the commitment to get rid of the USC. It is something that, justifiably, still provokes much anger among ordinary workers, because they are still paying what is, in effect, an austerity tax. It is our view, therefore, that the USC should go for those earning less than €100,000 annually. We have long held this position.  We do believe that we must pay for these things. We are very financially prudent on the socialist left and we believe that if something is going to cost the State revenue by reducing the tax burden on ordinary workers, then it must be paid for in some other way. We believe it should be paid for by introducing a higher-income social charge on those earning more than €100,000, as well as other measures that we proposed in our alternative budget. These included the introduction of new taxation bands for those earning more than €100,000. This is how the deficiency in lost revenue could be fairly paid for. Earning more than €100,000 is a major privilege. Our view is that people earning this kind of money, and more, should pay a higher tax contribution to alleviate the burden on ordinary workers, who are still suffering as a result of the introduction of the USC. It is even more the case now, obviously, with the cost-of-living crisis people are facing. I will conclude by remarking on one point that is not directly relevant to this legislation but that is relevant in the round because any tax measure must be related to tax equity and fairness in the tax system. It is interesting to note that income tax receipts amount to €30 billion in revenue, I think. I think it is the biggest tax receipt the Government has. I do not know what total income earnings are because I did not have time to fish out that figure. It is considerably less than, for example, total corporate earnings in any given year, but the tax contribution of the corporations is much less than €30 billion. Income earners pay €30 billion in tax, but the Government is projecting there will be €20 billion in tax revenue from corporations, even though the corporate sector earns much more in gross earnings.  In other words, and to cut a long story short, workers earn less and pay more in tax, whereas corporations earn much more and pay less in tax, overall in the round. This is wrong as well. Often, the beneficiaries of big corporate profits are precisely these high earners who get additional income from what they may derive from having shares in companies and so on and so forth. We are trying to redress the imbalance in this regard by alleviating the tax burden on ordinary workers and replace it with higher taxes on the highest earners, as well as through the introduction of a whole range of other measures that we propose to try to redistribute wealth through the tax system and to close the gap between ordinary workers and the very rich in our society. This is the logic of our proposed amendment and we think this should be examined in a report by the Government.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	84	Gabhaim buíochas leis an Aire agus lena gcomhghleacaithe a tháinig isteach chuig an gcoiste inniu. The Deputies have raised an interesting point. We are discussing people who are on very low wages. As an Teachta Boyd Barrett has pointed out, those who worked on the front line during the Covid pandemic provided services and took care of things when many of us were told to stay at home to protect ourselves and others from the global pandemic, and were able to do so. There are workers who are still waiting for the pandemic bonus. Many of them were here this week and met with a number of different representatives in the audiovisual room. I had met with them previously in Galway University Hospital. They still do not have clarity on the issue. I refer, for example, to the security people who did security in our hospitals during the pandemic. They still do not have clarity around when they will get the pandemic payment. These people are on very low wages. I agree with the two previous speakers that we need to look at the minimum wage. It is worth noting that many of these workers are still waiting on that €1,000. Obviously that payment would make a significant difference for them given their very low wages, but it is also a matter of respect for them at this point. Given that we are discussing these matters, this is also important to mention.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	85	I organised the meeting at which Deputy Farrell was present. It speaks volumes that contract cleaners and security guards who worked right throughout the pandemic on the front line in our hospitals, and who put themselves at risk, had to take time out of work to attend a meeting in Leinster House with their union to drive home the reality of life for them. It is disgraceful that they have yet to be paid by the HSE, enabled by the Minister for Health, and to have access to a payment for which they are eligible. This speaks volumes about the bureaucracy and how the bureaucracy does not serve the interests of all citizens. It is important that a signal is sent that this money, for which they are eligible, will be paid before Christmas. They have waited long enough.  Deputies Doherty and Boyd Barrett raised important points on issues that are close to my heart, as the Minister will know. It is extraordinary that every time an ERO or sectoral employment order agreement is signed off by a Minister, one or another rogue company decides not to comply with the national law. Such companies decide to march up to the superior courts, in the first instance to challenge a decision of the Minister to sign an order that has been done in compliance with the law, or in the second instance to challenge the architecture of legislation that has been endorsed and approved by this Oireachtas, the previous Oireachtas or indeed the one before that in line with principles that have been in place in this country since the foundation of State, and in fact before it, that promote the idea of decency in the workplace. The ERO for the security industry, which was signed by the Minister of State, Deputy English a couple of months ago, has had an injunction served on it by an organisation that was involved in the joint labour committee process. Opportunism does not describe it - it is quite disgraceful. I ask the Minister to use his good offices as Minister for Finance to intervene with his colleagues to establish if the State will challenge the substance of the case that is being taken by that particular security company. I also make the point that the injunction itself should have been challenged. It appears to me that the injunction is not being challenged by the Department of Enterprise, Trade and Employment. It is a separate matter and I only mention this because it was referred to by colleagues previously. Any increase in the national minimum wage is welcome. We have had an established process since 2015 to examine what the rate of the national minimum wage should be. I note from media reports that the Tánaiste appears to have brought a memo to the Cabinet yesterday in relation to the evolution of the minimum wage and the transformation of the national minimum wage into what the Tánaiste would describe as a living wage. There are different arguments as to what constitutes or comprises a living wage. The Irish State and the Government have decided to pitch the living wage at 60% of hourly median income. In fact, the norm across the European Union is 66%. That being said, the Low Pay Commission report has said very clearly that in time the living wage may evolve to being 66% of median hourly income, and that prospect is being held out. That is important. We cannot, however, have a rebranding of the national minimum wage. It must be a real living wage that meets people's basic needs and wants. This is not about luxuries: it is about basic needs and wants so that people can live with some dignity in this society. To be frank, there is a lot of cheerleading going on about how great it is that we are moving towards a living wage. It cannot simply be a rebranding. The reality is that we are moving towards higher rates of national minimum pay because of the looming EU directive on minimum wage. It is as simple as that. There is a requirement to do that. It is not as if there has been some Pauline conversion in the Government. That being said, I welcome the commitment and I do not for one minute suggest that there is not a commitment across Government, even though we will differ on the direction of travel and so on. Any commitment to improved pay and conditions for working people is important. We cannot have simply a rebranding of the minimum wage; it has to matter.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	86	I support what the previous Deputies said. It is horrible what is happening with the rogue industries and rogue operators that are in this. In general, they are very well mannered and well operated. There are some great operators and excellent staff. They did and are coming to the fore. For instance, our hospitals could not and cannot function without them. Unfortunately, they are needed for security and everything else, which is a recent phenomenon. They also provide security on public transport and everywhere, including public Government buildings. They are on such a paltry sum and are not getting due recognition and they did not get it in the budget either. I want to support them. I compliment them on actually holding that briefing. Unfortunately, I was late and when I got there it was finished. There are many people in my constituency who do great work and work for good companies and good employers. However, there are rogue areas that need to be dealt with. The authority looking after them is in Tipperary town, but I have met with them because there are rogue elements. They do not have proper attire, proper numbers, identification or anything else. However, that is for another day. We need to support them. Also, the retained fire officers need to be supported.  It beggars belief that these people who operated throughout Covid, and many HSE staff as well, still have not gotten the €1,000 they were promised. We stood up and clapped for them in the Dáil. It is only six and half weeks from Christmas. It is just unthinkable that it is bureaucracy or something else that is holding it up so that they cannot get the money they are entitled to get and worked so hard for at a time when there was fear and many of us were at home. They put their heads on the line, went out, shouldered up, manned and womaned up, and did their work and they are entitled to be paid for it. It is appalling that in the sectors of security, as I said, retained firemen and HSE attendants and some nurses as well in nursing homes still have not got it.  Regarding this section, there is huge disappointment in the music industry that there was not something they went to bat for, mainly for small bands of one or two people. Across the industry and certainly in the case of smaller musicians, people had a horrid time throughout Covid and are finding it difficult to get back up on their feet, notwithstanding the schemes that were there, which they accept and appreciate. However, we are now in a different era and things have changed. We have the second highest VAT rate in Europe. People expected that they would get recognition with lower VAT rate in the budget, but they did not.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	87	This is definitely the Minister's final reply.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	88	I thank the Deputies for the points they raised and thank Deputy Farrell for coming in on this matter. I absolutely appreciate that the minimum wage makes a very important difference to many people within our society. I know the argument is sometimes put forward that the number of people who are on the minimum wage is comparatively small within our economy and by moving the minimum wage up it has a positive impact on the wage levels above us, thus delivering a wider benefit to more workers. However, we have 165,000 people who are on the minimum wage in this country. That is a lot of workers who are working hard for what is a minimum income. The Government, in its decisions on the minimum wage, has to accept a recommendation that gets the balance right between trying to support those who are on low income and recognising that their employers at times are also facing challenging circumstances. We also have to be aware of the viability of those employers, particularly employers in the service sector that employ many people. The Low Pay Commission tries to get that balance right and recognise it. Therefore, the Government accepted a recommendation that came from them of 80 cent per hour, increasing it to €11.30. Some Deputies make the point that in other countries that increase may look larger. However, one has to see it in the context of the cost of living within the Irish economy. That being said, as the Tánaiste has recognised, we acknowledge that for those 165,000 of our fellow citizens who are on this income, it is particularly tough at the moment with the rising cost of living. That is why there is an interdepartmental group in place to consider this very matter, the concept of the living wage and the relationship between the two of them. This is something that the Tánaiste’s Department is currently considering. However, the actual level of the increase that Deputies are referring to now is not a matter for a Finance Bill, as all Deputies know. I accept that they are raising the general point here.  On the availability of the pandemic payment, I will pass the views of colleagues onto the Minister for Health. They have raised this with me on a number of occasions. I understand that the majority of those who were eligible for the pandemic payment have been paid and the payments have been processed. That was my understanding. In an effort to recognise the value of these payments and the contribution these workers have made to the economy, in last year’s Finance Bill we made the decision, with the support of the committee, to exempt the pandemic payment from income tax. We recognise the importance of this payment and the desire for it to be worth as much as possible to those who are receiving it. However, the issue of people not having received the payment is clearly still a very live one. I noticed that Deputies, particularly Deputy Nash, commented on the eligibility of some of the workers; Deputy Nash made the point it appears they are entitled to the payment.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	89	Just so the Minister is clear on this, they are non-HSE staff who were contracted to work at various levels of the HSE during the pandemic.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	90	I am not as across the detail of that as the Minister for Health and those who are involved in the payment are, but I will certainly raise that matter and see whether I can offer assistance in dealing with it. I know there are some who believe they should be eligible but are not, but I am not aware and cannot give an informed answer to the point that Deputy Nash just made a moment ago.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	91	We must proceed. We have 164 amendments, and at the present rate of progress, we will probably get to them by Christmas Eve; I am not relishing the prospect of being here on Christmas Eve. We should all try to do our best here. We will try to give everybody an opportunity to speak. In order to do that, we have to move on. Within section 2, the proposal was that a new section be inserted and the amendment is withdrawn. I queried whether there would be a vote but there was not. The section stands.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	92	I move amendment No. 2:In page 10, between lines 10 and 11, to insert the following:
“Report on abolition and replacement of Universal Social Charge
3. The Minister shall, within three months of the passing of this Act, produce a report on abolishing the Universal Social Charge for all those earning less than €70,000 per year and replacing it with a National Solidarity Tax on the incomes of those earning in excess of €150,000 per year and on the profits of companies whose net profits exceed €1,500,000 per year.”.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	93	Is the amendment being pressed?
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	94	Yes.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	95	The amendment has fallen.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	96	May I debate the amendment on the next Stage?
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	97	The question has been declared lost.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	98	I want to re-enter the amendment on Report Stage.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	99	That is fine. We are in order with that.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	100	I move amendment No. 3:In page 10, between lines 12 and 13, to insert the following:
“Report on the treatment of construction defect levies 
3. The Minister shall, within six months of the passing of this Act, prepare and lay before Dáil Éireann a report on the design and cost of a scheme for the granting of tax credits in respect of—(a) payments within the previous 15 years made by an owner-occupier to his or her owners’ management company (within the meaning of the Multi-Unit Development Act 2011) on foot of a levy imposed to remedy any construction defect in the multi-unit development concerned, and(b) costs directly incurred within the previous 15 years by an owner-occupier of a dwelling to remedy any construction defect in the dwelling concerned,where “construction defect” means any defect arising from the design of, or workmanship or materials used in the construction of, the development or dwelling concerned.”.This amendment relates to those living in defective apartments. This is an issue with which the committee, the Minister and, indeed, the entire Oireachtas will be familiar. In order to be helpful, I will read the amendment into the record as I believe it is important to do so. It relates to the report on the treatment of construction defect levies. It proposes that the Minister shall, within six months of the passing of this Act, prepare and lay before Dáil Éireann a report on the design and cost of a scheme for the granting of tax credits in respect of (a) payments within the previous 15 years made by an owner-occupier to his or her owners’ management company on foot of a levy imposed to remedy any construction defect in the multi-unit development concerned; and (b) costs directly incurred within the previous 15 years by an owner-occupier of a dwelling to remedy any construction defect in the dwelling concerned, where "construction defect" means any defect arising from the design of, or workmanship or materials used in the construction of, the development or dwelling concerned. The amendment is self-explanatory. By way of context, the Labour Party proposed a similar amendment last year. The difference between that discussion and the discussion we are about to have is that we can now rely on some of the recommendations of the working group report that was published in July. We know the report is very clear in several respects. It states the Government should provide financial support to owners who have paid, or are paying, remediation levies, be it through their management company or by taking on personal responsibility for works to avoid moral hazard. There is also the question of equity and fairness in the treatment of those who own their apartment and landlords, which I will come to later. The Minister will be aware, from his constituency work and in representing the interests of those living in apartments with construction defects, of fire safety and general structural risks, as well as the investment people have made in recent years to make sure they can remediate and mitigate some of the risks that exist. This involves a substantial financial outlay. Given what we know from the working group report, the last thing anyone wants is for a discontinuation of works that have already been undertaken. There is a real risk in that regard. This has been going on for far too long and we need clarity on what kind of financial support the Government will make available to apartment owners to assist them in addressing and remediating the defects in their apartments. There is a moral hazard question in that, which the Minister will be aware of, and on which the working group is clear. It is a significant question and it needs to be addressed. On the equity and fairness, I acknowledge the Tánaiste's comments in the Dáil on 14 July in response to a question posed by my colleague, the Labour Party leader, Deputy Bacik. He said: "It would be unfair if those who have made a contribution already did not get any State support while those who did not or could not did." We can all agree that the Tánaiste is correct in this regard. On the principle of equity, landlords can claim back business expenses if they have invested in or remediated any properties they own. That same kind of financial support and assistance does not apply to ordinary owner-occupiers living in their apartments who are fearful of the risk to them, their family and their property. This amendment seeks to concentrate minds and calls on the Department of Finance and the Department of Housing, Local Government and Heritage to focus on the granting of tax credits to those who have already paid to have remediation work done on their apartments, and that work is ongoing, and to ensure that any costs directly incurred over the past 15 years are addressed through some mechanism. We propose a mechanism whereby tax credits could be applied for work that was done over the past 15 years. The last thing we want to see is a lack of clarity and more uncertainty, which has been a problem. Otherwise, we will see the stalling of fire safety remediation works. We do not want that to become widespread because of the inherent health and safety risks involved.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	101	I welcome this amendment from Deputy Nash. Sinn Féin's housing spokesperson, Deputy Ó Broin, has put forward similar proposals in terms of those who are impacted as a result of defects, which are concentrated around Dublin and urban areas. There is also the defective block issue, which we will discuss later when we talk about the levies. I will contain my comments to multi-unit developments and apartments in general. A working group has been established, which has applied its own criteria in terms of defects. I welcome the amendment. Construction defects need to be better defined because it is not just about defective workmanship. The intention in this amendment relates to fire safety, water ingress, structural issues, and so on. As we consider all of this, we must look at how we deal with those who, through no fault of their own, with safety concerns for themselves and their family were forced to take out loans or borrow money to do repairs or patch-up jobs in their apartments. This amendment calls for the provision of a report. It would be timely, if not overdue, that officials and Revenue examine what this means and how it could be applied. It is not something that will be straightforward because works would be carried out where receipts and proof would be difficult to obtain. I am not sure if there are past examples from which we can learn or some from other jurisdictions. A comprehensive report about this needs to be done. There is an issue of fairness. These people and future Governments are and will be cleaning up the mess of the lack of regulation in this sector. The people who bought their homes or apartments, in Donegal or Dublin, should not be paying the price for the cowboy, cavalier attitude that was allowed to persist at the time of the Celtic tiger, which was pointed out to Government at the time. Therefore, it is within that rationale that the Government has a responsibility to step in as it allowed and facilitated this to happen.As we look towards remediation for work that will be carried forward, I am sure there will be schemes there and hopefully it will be more straightforward and not as tortuous as the process we have for the defective blocks, which is still not adequate. We are still waiting for that scheme to be published one year after the Minister and Government promised it. Indeed, the Government forced us to rush through the legislation before the summer because there was such an urgency. Now we are in the mouth of Christmas and these poor families are waiting. What is happening is bloody ridiculous. It is absolute torture. I am not just talking about Donegal. It is impossible for anybody to understand families having to live in those houses. What is happening in Donegal is ridiculous. These houses are not safe and something will happen. It has been going on for far too long. On this issue there must be a scheme for those who have not had the defects addressed and for those who have. This is the intention behind Deputy Nash's amendment. We need to make sure there is some recourse for them also. Options being explored would be really good. I support Deputy Nash's amendment. 
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	102	I invite Deputy Boyd Barrett.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	103	Would the committee be willing to oblige a two minute adjournment before Deputy Boyd Barrett makes his contribution? I must step outside for a moment if that is okay.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	104	I have no problem with that.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	105	We will suspend the meeting for five minutes. Is that agreed? Agreed.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	106	I would say the Department of Finance has a very particular responsibility to the residents and owners of apartment complexes that have fire or other building defects, and where the costs they potentially face are very significant indeed. They bear no responsibility whatsoever for the costs and defects affecting the apartments. Why do I say that? Previous Ministers for Finance - I acknowledge that it was before the time of the Minister, Deputy Donohoe - had given very significant tax breaks and tax incentives to encourage the property madness that was the Celtic tiger. One feature of that gold rush to make money in property was the abandoning of proper standards and building controls. Consequently, it is a fair assessment to say that almost anything that was built in the Celtic tiger period, not just multi-unit but especially multi-unit complexes and big estates, are very likely to be suffering from fire defects, lack of proper fire breaks between apartments in multi-unit complexes and between houses, other structural defects and failures to apply proper building control standards. I would say we are talking about tens of thousands of units, and many of the people affected do not even know. All of the property incentives put in place by previous Ministers for Finance were very much part of that . In this regard, I believe that the Department has a particular responsibility to assist the people affected by all of this.Just like the families affected by the mica issue, who are asking for 100% redress by the State for damage to their homes that was not their fault, all those affected by failures to put in proper fire breaks and implement proper building fire controls, and by other building defects affecting their homes, should get redress. The responsibility of the Department of Finance also goes beyond that, certainly in respect of one case that I have raised with the Minister. Indeed, I suspect there may be quite possibly more, because many of the residential developments - estates or multiunit complexes - that are likely to be or known to be affected by these building defects may have been handed over to NAMA, which is a creature of the Department of Finance.  Carrickmines Green is one such example of that. Indeed I have submitted questions to the Minister on it and I have raised the issue in the Dáil on a number of occasions. At the end of this month NAMA is taking the residents and owners of Carrickmines Green to court because they do not want to sign documents or leases. The Department should be aware of the details I have submitted. I do not expect the Minister to know all the details now. NAMA is trying to put pressure on these owners and residents in Carrickmines Green who cannot sell their homes. They cannot get insurance or it costs an absolute fortune to get insurance. The cost has gone up exponentially because there are not proper fire breaks in the whole place. They are living in an unsafe building, but it has been taken over by NAMA's receivers and the receivers are now taking them to court because the receivers want the right to sell some of the units, even though they have not been remediated. NAMA's receivers will not remediate the people still living there and will not pay for the remediation to put in the fire breaks. They expect the residents and owners to do it, but they also want to put pressure on the same people to sign documents so that the receivers can sell other units which also have not been remediated. It is very questionable, to my mind, among other things. There is a slight caveat in that the details of this are complex, but I have submitted them. The residents' appeal to the Minister, very specifically in this regard, is to tell NAMA to tell its receivers to stop treating people who have building defects in their homes, through no fault of their own, in this scandalous fashion. It is outrageous. It is particularly outrageous because in other developments where NAMA was in some way involved, remediation was paid for. There is not even consistency in this regard. It is very shoddy treatment. I suspect the Minister is going to tell me that NAMA has its own mandate, it is not up to him and the receivers are acting on behalf of NAMA. I do not really accept that. I had many problems, from the beginning, with NAMA's mandate. NAMA is a creature of the Department of Finance. It seems to be that there should be intervention from the Minister for Finance with NAMA to say that it must treat these people properly. If receivers are involved, NAMA effectively therefore owns these places, and it should remediate. It should not be putting pressure and bullying the residents and owners in this way. It should be offering remediation.  I want to put that to the Minister as well as generally supporting Deputy Nash's proposal for a report in this area, which in my opinion should lead to a position of 100% redress for all those affected. It is a matter of urgency because, of course, there are many people out there who probably do not even know that the places they are living in are not safe. Some of them have discovered that. There was a very nice man who passed away a few years ago called Noel Manning. He was a fire expert. I remember him taking me to an estate on the north side of Dublin, which I will not name here. He had arranged with some of the people who lived out there to show me the defects. He was trying to blow the whistle at the time on the extent of defects in estates, from a fire safety point of view. The defects were not just in this estate; he had seen them everywhere and he was trying to blow the whistle. I raised some of the issues in the Dáil over the years. He said this stuff was rampant. In everything that was being built during this period, there were no proper fire breaks, the standards were inadequate, and the standards were not, in any event, applied. It was just absolute cowboy stuff. There was a gold rush to build stuff as quickly as possible regardless of proper standards. If they have not already discovered it, there are a lot of people out there who will discover that they are facing very big bills as a result of all this. I support Deputy Nash's proposal, but I also have a specific ask that the Department of Finance should see its responsibility for the reasons I have outlined. I also ask that it intervenes with NAMA, where it has involvement in this through ownership of estates or anything it has in its hands, or where receivers are acting on its behalf, to insist that it should not be treating people in this way. It certainly should not be taking them to court. It should be financing the remediation of these people's homes.
