#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	0	The purpose of today's meeting is to discuss issues impacting the taxi industry. Before we begin I want to welcome our new clerk to the committee, Iqra Zainul Abedin. Today I am pleased to welcome, on behalf of the committee, Mr. Alan Cooley, Mr. James Maguire, Mr. Philip Egan and Mr. Des Dempsey from the Irish Taxi Drivers Federation; Mr. Alan Brennan and Mr. David McGuinness from Tiománai Tacsaí na hÉireann; Mr. Kevin Barrett from the Taxi Alliance of Ireland, who is attending remotely; and Mr. Jim Waldron from the National Private Hire and Taxi Association.  Witnesses are reminded of the long-standing parliamentary practice that they should not criticise nor make charges against any person, persons or entity by name or in such a way as to make him, her or it identifiable or otherwise engage in speech that might be regarded as damaging to the good name of the person or entity. If their statements are potentially defamatory in relation to any person or entity, they will be directed to discontinue their remarks and it is imperative that they comply with any such direction.  Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. I also remind members of the constitutional requirement that they be physically present within the confines of the Leinster House complex to participate in public meetings. I will not permit a member to participate where he or she is not able to meet this constitutional requirement. Therefore, any member who attempts to participate from outside the precincts will be asked to leave the meeting. In this regard, I ask any member participating using Microsoft Teams to confirm that he or she is on the grounds of the Leinster House campus prior to making his or her contribution. If attending in the committee room, members are asked to exercise personal responsibility to protect themselves and others from the risk of contracting Covid-19. I now invite Mr. Cooley to make an opening statement on behalf of the Irish Taxi Drivers Federation.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	1	I thank the Chairman and committee members for the invitation to speak here today. My name is Alan Cooley and I am the president of the Irish Taxi Drivers Federation. I am joined by Mr. Philip Egan, our secretary, Mr. Des Dempsey, our assistant secretary, and Mr. James Maguire, our airport representative. We are grateful for the opportunity to appear before the committee to share our views on the taxi industry. The main points we wish to discuss today are the extension of the nine-year rule, the transfer of taxi licences, credit cards, the lack of suitability centres across the country, and the Uber situation in Ireland.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	2	Thank you, Mr. Cooley. I now invite Mr. McGuinness to make an opening statement on behalf of Tiománai Tacsaí na hÉireann.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	3	I also thank the Chairman and members for the opportunity to address the committee today on issues affecting the taxi sector.At the outset of the pandemic, we requested a five-year extension of the vehicle age for all vehicles to include new vehicles with loans attached and older vehicles due to exit the sector. Currently we have an electric vehicle, EV, grant. However, stock has become a real issue. Drivers with older vehicles cannot source an electric vehicle. If the operator changes vehicle in the short term due to end of vehicle life, the vehicle purchased may not meet the criteria for the EV grant. We have requested a common-sense approach, leaving operators in existing vehicles until EVs become available. We have written to the Minister for Transport with this request and so far received no reply. It is our view the sector needs to be incorporated into the public transport system. Taxis are the only 365-days-per-year, 24-hour, door-to-door transport service. This would lead to inclusion at large-scale events, resulting in temporary taxi stands and set-down and drop-off facilities. Currently large venues throughout Dublin have no taxi stands or set-down or drop-off areas resulting in operators not offering their services at the venues. Difficulties with parking and the threat of being fined are some of the reasons operators quoted. Dublin City Council's lack of engagement with the taxi sector at major public events needs to be addressed. Tiománaí Tacsaí na hÉireann resigned its seat on the taxi advisory committee, TAC, during the early months of the pandemic. It is our view the sector should be in a negotiation position as opposed to an advisory position with the Department of Transport. We requested changes to the committee subsequent to our resignation but all were refused. Many of the proposals we submitted to the Department and the TAC were not adopted. The TAC needs to be disbanded for a national transport forum that allows all bodies that provide public transport to input positively to the transport system of Ireland. Currently licences are non-transferable except on the death of the licence holder. Up until this decision, a taxi operator saw his or her licence as a business with the opportunity to build a small business to be shared or passed on to a suitable family member and, therefore, bringing younger generations into the sector. As this is no longer possible until after death, many drivers see the licence as a way of earning a weekly wage and do not see it as a small-business opportunity.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	4	I thank the Chairman and the committee for inviting me. I am a representative of the Taxi Alliance of Ireland, operating in County Tipperary and I have worked in the industry for nearly 30 years. I will bring some of the issues forward to the Chairman. There are a large number of illegal operators throughout the country. In the past 12 months, we have had success in catching some of these individuals with the help of the Garda and National Transport Authority, NTA, enforcement officers. However, many of these illegal operators continue to work as the Garda and the NTA do not have the resources to catch all of them. One way to resolve this issue is the establishment of a transport police with the powers to deal with this issue and the resources to deal with this problem on a permanent basis. In order for more people to join the taxi industry, especially in rural Ireland, these illegal operators need to be dealt with immediately before we lose more drivers. For example, a person was caught six months ago, taken to court and prosecuted, got a €200 fine and was operating the night after. That has to be stopped. Another issue I will bring to the attention of the committee is the buy-back of taxi plates. We need to make this process easier to engage in to recruit more taxi drivers to the industry, . At present, if a driver retires or leaves the industry, the driver cannot transfer his or her small public service vehicle, SPSV, plate to another individual. If a transfer of plate and other business areas such as phone and cars were easier, it would entice people to join the industry. To provide more SPSV operators available for closing time of pubs and nightclubs, we need to get the committee to consider asking the Licensed Vintners Association to come forward with a proposal to stagger the closing times of these establishments. This would reduce the number of people looking for taxis all at once at peak times on the weekends. It would also reduce stress on taxi drivers trying to provide a service as they can become overwhelmed with people trying to get taxis at those peak times. The Taxi Alliance of Ireland is a voluntary organisation to help the SPSV industry for urban and rural Ireland. We want to our industry to be as professional as any other industry in our country. The committee should feel free to ask me any issues about the above issues.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	5	I ask that the committee forgive me if some of this is repetitive because we all have the same problems. The National Private Hire and Taxi Association, NPHTA, has met many Members of Parliament in recent times and we have made presentations, including in the audiovisual room, to try to get the extension of vehicle age limits. We are here today to highlight these ongoing issues within our industry, which are impacting on the high professional standards set over previous years. A total of 5,000 drivers are facing hardship and stress and the possibility of being forced out of our industry because of vehicle age limits. This would mean longer wait times for the public if even a small percentage of these people leave the industry. While work volumes have surged over previous months, especially at nighttime, many drivers are not in a position to borrow large sums to invest in a new electric vehicle - that is if they can find one. There are many challenges with the grant scheme and we would like a discussion on how to make it more accessible to drivers. We have had no input to the present process. Used car costs have increased 60% according to car magazines. Fuel costs have reached an all time high. Service costs have risen and use of cashless payments mean less take-home pay for drivers, despite the recent fare increase. Taxi drivers are facing the same cost-of-living challenges that all other sectors face. These conditions are screaming out for a further extension of age limits to allow drivers time to recoup losses and build a financial footing to move forward with a newer vehicle, preferably an electric one. Extension of age limits would not, and should not, lower standards. A driver with terminal illness or maybe a stroke is not allowed transfer his or her licence and must keep it active, meaning he or she must be fully licensed and insured, which obviously incurs costs at a time of no income. The driver is possibly dying and it may happen over a period of days, weeks, months or even years. Why can this licence holder not transfer the licence before death? If a licence goes into inactive status it cannot be inherited. An inherited licence must be availed of within nine months. This is a time of mourning and should be extended to at least 12 months. All taxis have to do a national car test, NCT, once or sometimes twice per year. They then must wait 48 hours before returning to the same test centre to have the taxi-suitability test carried out by the same person in the same place. This should be done at the same time and, therefore, cut down time and expense for drivers. It could all be done in one visit. Security of drivers is a continuous concern. The NPHTA, for years, has requested a garda liaison officer to work with representative bodies. Our requests continue to go unheard. The NTA should also be considering providing drivers with security systems and advice. Assaults on drivers are common in our workplace. When has the NTA ever taken a case on behalf of a taxi driver? Generally drivers just have to suck it up. Passenger security should remain a priority of law makers. Strict vetting of entrants, while this could be quicker, should not be overlooked and possibly even be strengthened. Some legislative changes are being considered at present, but it would help if there were marshalled, better-located and properly-lit taxi ranks with CCTV monitoring. This could be considered.An example is College Green, which is right beside the Temple Bar area. Rideshare, Uber-style, by unlicensed drivers should not be entertained. The safety record for this type of service shows thousands of sexual assaults by unvetted drivers who provided this service. Passenger demands must be discussed in the context of what passenger expectations are, how overall transport policy needs to be adapted and that pub opening and closing times also need to be adapted. Free access to the Dublin Port tunnel should be considered as a benefit to passengers and the environment. We recently heard about arrangements for the Garth Brooks concert. We contacted the NTA to ask what provision had been made for taxis and the response was that the coach parking and pick-up points were outside the Garda cordon and located approximately 25 minutes' walk from the stadium. We were told taxis would not be allowed inside the Garda cordon and that we could operate as normal. This highlights the lack of consideration planners have given to our sector. Taxis continue to be overlooked. No major events should be allowed to take place unless SPSVs are considered as part of the transport planning. In recent years, thousands of drivers have protested against the Taxi Advisory Committee, TAC, which continues to fail drivers. Throughout Covid it was never proactive only reactive. It took our appearance before the Covid committee to get some supports. Despite the fact that minutes are now being published, the committee is far from transparent. Lots of the matters I outlined - those that truly affect taxi drivers - should have been discussed and presented to the Minister for future support. It is as if nothing happened in the past two years. Our association believes representatives of taxi drivers should regularly meet the Minister and the NTA to promote better public transport services. Transport providers should have a forum in which to present to policymakers. I read in The
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	552	One can address problems when they arise and I have seen it myself.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	553	They might also help us in the operation of the system. If one goes to the 3Arena to do a pick up the driver is not allowed to stop. It is not just that there is no taxi rank, there is no place for a driver to stop to pick up a person at the 3Arena. This type of thing coming from a garda might make sense to another garda, because they do not seem to be listening to the taxi drivers.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	554	That is a straight ask. Again, some of this may also be the fact that some of these problems may well have been dealt with if the Taxi Advisory Committee was fit for purpose.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	555	Deputy Ó Murchú made the point about the safety of drivers. The 20,000 men and women in the taxi industry all have families. A lot of people are getting to the stage now where they are reading about assaults regularly in the newspapers. Wives and mothers are at home reading these things as well. We must give some consideration to the families who are depending on the taxi drivers.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	556	The representatives have stated clearly how difficult it is for a new entrant coming in with everything from insurance to the rentals and whatever. A serious concern at the minute would be safety. A lot of physical taxi ranks have closed on the basis that people are afraid of the interactions after 12 midnight.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	557	I was concerned at the discussion earlier when there was talk of putting the taxi ranks down back lanes. That is a retrograde step.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	558	Reference was made to the judgment of the taxi driver. Late at night one is dealing with people who are heavily intoxicated-----
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	559	And worse these days.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	560	They are heavily intoxicated, and we all know that drug taking is very prevalent. It is going on. The way they can take drugs on the street seems to be very free and easy. Again, taxi drivers are getting the first brunt of these people, and especially if the car is full. When they try to get into the car this can cause a commotion. We have all dealt with it in our careers in the taxi industry. It becomes a judgment thing at night.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	561	I get that. It was brought up earlier, and it has been brought up with me. Sometimes, because everyone is operating their own business, some people may say that we do not have enough taxi drivers that can carry people with disabilities or with mobility issues. I get that this can be a huge outlay of money for an individual taxi driver.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	562	If we want to talk about being very serious about it, if a person does attack a taxi driver during a night out, we want harsher measures. We do not want it to be a slap on the wrist and the excuse that he had a few drinks on a night out. A person may have destroyed a car and physically hurt the taxi driver.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	563	There is the previous point also that we want to make sure that it actually gets dealt with.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	564	We want harsher penalties for people so they would think about it twice.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	565	Yes, it is serious assault.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	566	Consider also the lady taxi drivers out at night time. We must think of how vulnerable they are.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	567	Some people say that it is incredibly difficult in small towns, or even not so small towns, to get a taxi that can take a person if he or she is a wheelchair user. I accept that for an individual taxi driver it can be a big outlay of money to get the proper vehicle. Could I get the witnesses' views straight on that?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	568	People entering into the industry with wheelchair accessible vehicles are grant aided. Our association has endorsed the fact that we believe to get the grant aid drivers should be able to prove that they are providing the service they are subsidised to do. Taxi drivers who have wheelchair accessible vehicles should have a record of the people they pick up and, if needed, provide this. They may be more available. We believe that people are entering into the industry with grant aid and are not providing those services.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	569	Right. That point would need to be checked.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	570	As Mr. Waldron has explained, we have a situation where drivers are getting grant aid to take out a wheelchair accessible vehicle. On the other hand, however, the Dublin Airport Authority, DAA, will only take in new permits for wheelchair accessible vehicles. A driver is being grant aided to go out to work with the vehicle he or she has to support people who are disabled-----
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	571	Is that a requirement to get into the DAA?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	572	-----but all the recently grant-aided wheelchair accessible vehicles have been hoovered up by the DAA and are not available for work in the city.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	573	With unintended consequences.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	574	That should stop.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	575	There are times then when the DAA does need wheelchair accessible taxis out there but people are getting off wheelchairs and getting into saloon cars.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	576	We have a whole pile of unintended consequences. It seems there has been a lack of planning. We will all set up systems that can be imperfect but there does not seem to be any means of actually chasing and checking in this regard. I have a last point to make. Based on the witnesses' accents this might not be an issue that has ever come up but it is an issue I have had in Dundalk where people with Northern licences who are living in the North would like to work in towns such as Dundalk. There is an issue with them actually going for passenger service vehicle, PSV, licences. Trying to get any sort of communication from the NTA on their behalf is not great, even for me.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	577	To register with the NTA the car must be an Irish registered car-----
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	578	That is accepted, but in some cases that is not the problem. It is just whether-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	579	-----not a Northern registered-----
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	580	To be clear, lots of them will have gone through the rigmarole and would have come up with an address and will have come up with the southern licence and all of that. Once again, it is a bit of an Irish solution. I was wondering if any of the witnesses had ever come across the issue. It is something I will be putting to the NTA.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	581	I do not think it is going to cause much hassle. It is very restrictive coming into this business. A driver would need €40,000 to start off in this business, or maybe €50,000, depending on what type of vehicle the person is going to buy and whether they get it grant aided or not.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	582	I was only checking whether the matter had ever come across the witnesses' radar.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	583	Is the Deputy talking about someone who lives in Northern Ireland and wants to work in the South?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	584	I do not understand the Deputy's point.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	585	Is the Deputy talking about people who have a taxi licence outside the Dublin area working in the Dublin area?
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	586	No. That is not what I am asking. On some levels it is an unfair question but-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	587	Perhaps the Deputy will ask it again because a lot of us are confused here.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	588	I will tell the witnesses what I am talking about. I like introducing a level of chaos. I am talking about Dundalk for example. Obviously there is a huge number of people in south Down and south Armagh who work in Dundalk. A number of people have approached me who live in the North, have Northern Ireland licences-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	589	Is it a Northern Ireland driver's licence or taxi licence?
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	590	It is a Northern Ireland driver's licence. They are looking to do the PSV for the South to operate a car in Dundalk, being facilitated by someone who-----
 Interruptions.

#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	591	The difficulty is that the NTA will not allow them to sit the test but will not give me a straight answer. The witnesses have referred to bad communication or lack of communication with the NTA. I have had plenty of that over the summer in relation to this.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	592	The Deputy is lucky that the NTA would talk to him and he got somewhere with them.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	593	If the address is in the North the NTA would know this through the vetting. That is what I would suggest.
#RuairiOmurchu	unknown-#RuairiOmurchu-party	unknown-#RuairiOmurchu-dob	unknown-#RuairiOmurchu-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	594	They are allowed to use certain other licences.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	595	The paperwork would show the home addresses for licences from Northern Ireland.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	596	A committee member has arrived now and I want to let him in. We must be out of the committee room by 4.30 p.m. regardless.
#CathalCrowe	unknown-#CathalCrowe-party	unknown-#CathalCrowe-dob	unknown-#CathalCrowe-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	597	I thank the Chairman. I have been following the debate from the office. The afternoons here get quite chaotic so there were other meetings clashing. I have been following a lot of what the witnesses have been saying and I do not want to rehash. I ask the witnesses to please use my speaking time to get their points across. This is a platform for them rather than us. We get to speak in the Dáil every day. It is important the representatives would use the time. I have three quick questions. If the witnesses want to go in other directions in getting their message really hammered home here, then please feel free. I am aware that the witnesses are on top of the challenges, of which there are many facing the sector. A late uncle of mine was a taxi driver for years. Times were a bit better then and I believe it is a lot tougher on taxi drivers now. I would like to know if there are any opportunities for taxi drivers now. Are there any opportunities in particular? I am a County Clare Deputy and in rural areas do the witnesses see opportunities that the NTA, the Government, or the local authorities are not really allowing in order for drivers to really get into communities or is it the case that a family will not make that €40,000 expenditure in order to get into the industry?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	598	The NTA has not listened to us in years. Things could be very much streamlined. The committee might have heard me say that, come January, February and March, about 4,000 vehicles will come off the road if their drivers cannot raise the finance because of the age of the vehicle, so we need the age of the vehicle. That has to be stressed when the representation from the NTA comes before the committee. The age rule has to be extended to 15 years. It covers a lot of things. It avoids the complication of the EV grants because if you get an EV grant and your licence is due on 31 December, your licence goes out of date, which disbars you from taking up that grant. It should be remembered that there are buses and coaches from 2004 out there. They all go for DOE tests, and when they pass those tests they are safer. They have seat belts. We have cars with 131 and 121 licence plates. They are lovely Mercedes, Lexus, Avensis - the whole lot. They go through an NCT and a suitability test. That should suffice. We are in different times now. We are only coming out of Covid. This has to be done, and it is very important that the committee stress that to the NTA.
#CathalCrowe	unknown-#CathalCrowe-party	unknown-#CathalCrowe-dob	unknown-#CathalCrowe-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	599	Point well made.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	600	There are opportunities, and I think the local councils around the country are missing out on them. Usually, a taxi rank will be in a prime spot. There is no reason that taxi ranks should not be electrified in order that electric cars can be charged while their drivers work. Every taxi rank in the country could be electrified for taxi drivers to use. It is a missed opportunity. I mentioned earlier a trip to County Clare. Drivers are turning down such trips because they cannot get a charge to come back up. There is only one charger in Clare, I believe. It is in Lahinch. Drivers are not going to go there on the basis that somebody else may be there. Taxi ranks throughout the country should be electrified-----
#CathalCrowe	unknown-#CathalCrowe-party	unknown-#CathalCrowe-dob	unknown-#CathalCrowe-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	601	That brings me on to my next question and the very point of local authorities. Everywhere, be it Ennis or Limerick city, where our Chairman is from, we have cycleways and new paving schemes being brought into towns. The taxi rank was always on the main thoroughfare, the square or the main street. At 12.30 a.m. or 1 a.m. you knew exactly where to get your taxi to get safely home. It is harder to find a rank now when you are out. They are up a side street or at a different rank. Are local authorities squeezing taxis out by the way they provide ranks? We always hear about integrated travel. At the railway stations now you come out and Dublinbikes is here and the Luas is operating there, but the taxi system now has to weave its way into the station and back out. To me, it seems very cumbersome. I came through the station at 2.10 p.m. today and it seems all transport forms are very well catered for, but I feel that taxis used to be easier to get at the station, and that is just Heuston Station. Are local authorities, Irish Rail and other Government bodies making it difficult for taxis to operate at ranks?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	602	I think we made the point to the Chair earlier that all the groups here, and taxi drivers in general, feel that the local county and city councils and the National Transport Authority are making it tougher for taxi drivers to operate. Dublin has had eight to ten prime taxi ranks removed over the past five to six years, and they have been replaced with taxi ranks down back alleys, where nobody wants to go to get a taxi. It looks like it is a deliberate policy to keep the taxis circling, not to give us a proper space and not to give the customers a recognised area, as they always used to have, to pick up a taxi.
#CathalCrowe	unknown-#CathalCrowe-party	unknown-#CathalCrowe-dob	unknown-#CathalCrowe-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	603	Point well made. The next point I will make I made to Bus Éireann some months ago, when I met with its chief executive, and I think the same applies to the witnesses. I might get a bus once or twice a month, but my dad had to get one lately and did not have a clue when he got on the bus what to do. He was fumbling in his pockets for change and wondering if he had to tap a card. It can be confusing for someone who does not use a bus very often. Where is the bus stop? How does the numbering system work? It is almost the same now for people who get taxis because the taxis pass them on the street, the Free Now branding is on some of them and they are not quite sure how to interface with the taxi when they get in. Has the fare already been charged on the phone? Do they need to pay by card or cash? It would be no harm if at taxi ranks the witnesses' representative associations were to have little guidance notices-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	604	That should be up to the NTA. I disagree that the representative groups should deal with that. That is about the NTA.
#CathalCrowe	unknown-#CathalCrowe-party	unknown-#CathalCrowe-dob	unknown-#CathalCrowe-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	605	Fair point.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	606	However, if permanent structures are put up at taxi ranks, like what Mr. Waldron is calling for, with EV charging points, it makes them nearly impossible to move when the NTA wants to move them in two or three months' time. If permanent infrastructure is put up at a taxi rank, it cannot really be ripped back up in six months' time when the NTA wants to put a nice bike rack there. That is one of the overall problems with the NTA and, in our area, Dublin City Council. They want to make it easy to remove taxi ranks whenever they want. That is why you do not see the likes of that information or shelters or electric vehicle charging points at taxi stands. It is because they need to be easily removed.
